CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,960.0,0
1,52.1,25.95,6,0.0,960.0,10
2,49.3,56.69,11,99.94,339.94,10
3,11.53,16.96,20,43.61,522.68,10
4,1.83,2.21,25,0.0,960.0,10
5,85.45,78.85,32,53.83,371.58,10
6,38.39,87.41,28,0.0,960.0,10
7,26.18,95.83,27,123.63,363.63,10
8,30.91,20.94,22,334.89,574.89,10
9,59.88,24.95,15,0.0,960.0,10
10,16.58,99.32,14,0.0,960.0,10
11,44.29,60.25,32,607.91,727.91,10
12,5.01,5.11,9,0.0,960.0,10
13,49.55,57.72,17,119.0,599.0,10
14,43.14,39.51,21,385.71,625.71,10
15,98.04,37.03,11,0.0,960.0,10
16,57.31,14.35,20,376.79,616.79,10
17,82.31,42.02,3,68.48,188.48,10
18,55.28,57.04,9,0.0,960.0,10
19,56.33,88.52,29,0.0,960.0,10
20,94.27,5.3,10,600.48,720.48,10
21,55.81,12.62,33,560.48,919.41,10
22,83.77,59.85,34,510.0,630.0,10
23,51.54,65.55,3,723.14,940.64,10
24,25.42,15.62,25,0.0,960.0,10
25,16.0,51.01,34,0.0,960.0,10
26,60.08,76.16,17,398.52,878.52,10
27,47.82,84.77,11,668.89,924.36,10
28,33.42,74.67,21,215.78,455.78,10
29,61.04,16.78,30,0.0,960.0,10
30,12.72,2.67,20,353.91,833.91,10
31,77.45,43.73,14,140.21,500.21,10
32,68.51,74.38,35,40.74,280.74,10
33,51.61,79.35,14,0.0,960.0,10
34,72.14,71.32,12,740.56,921.43,10
35,99.78,98.0,4,664.31,784.31,10
36,51.76,46.97,34,732.33,947.86,10
37,51.51,41.17,17,133.83,253.83,10
38,18.21,32.52,24,63.99,423.99,10
39,70.72,88.63,17,62.17,182.17,10
40,10.86,49.89,34,339.48,819.48,10
41,0.62,13.51,25,169.19,529.19,10
42,32.08,61.9,17,122.49,602.49,10
43,65.56,83.22,10,359.04,719.04,10
44,33.91,5.8,19,44.62,453.04,10
45,39.66,95.72,10,332.56,812.56,10
46,32.04,18.29,25,32.69,302.92,10
47,48.13,22.92,13,678.61,931.73,10
48,38.35,44.57,25,112.99,592.99,10
49,36.83,25.09,14,423.66,543.66,10
50,39.87,6.48,13,539.18,899.18,10
51,22.61,21.7,1,780.85,900.85,10
52,52.76,51.54,6,77.18,317.18,10
53,57.09,13.98,13,80.28,320.28,10
54,83.31,52.39,18,0.0,960.0,10
55,67.65,22.65,15,153.82,273.82,10
56,17.64,48.0,7,134.76,254.76,10
57,46.04,85.56,15,807.78,923.93,10
58,80.82,15.15,30,304.98,544.98,10
59,56.51,14.69,24,169.61,409.61,10
60,17.97,79.87,9,0.0,960.0,10
61,91.12,49.06,15,0.0,960.0,10
62,89.41,83.82,3,150.68,270.68,10
63,23.89,17.42,2,0.0,960.0,10
64,80.96,18.88,15,51.44,315.68,10
65,83.07,6.17,26,502.17,742.17,10
66,47.68,16.6,32,667.87,907.87,10
67,45.33,20.75,28,87.74,447.74,10
68,23.21,21.57,27,253.26,493.26,10
69,54.76,59.12,13,17.35,93.64,10
70,52.33,83.51,4,71.72,551.72,10
71,90.97,48.34,11,465.45,825.45,10
72,88.85,48.32,8,0.0,960.0,10
73,90.81,17.05,10,103.56,583.56,10
74,10.16,49.38,20,469.9,589.9,10
75,64.21,49.75,32,0.0,960.0,10
76,80.15,27.06,29,772.8,892.8,10
77,20.89,13.15,28,837.73,918.49,10
78,52.23,50.85,5,561.18,947.74,10
79,84.48,59.17,29,345.46,825.46,10
80,69.31,55.92,13,122.82,482.82,10
81,62.38,81.3,20,0.0,960.0,10
82,79.46,17.57,11,601.33,908.92,10
83,44.76,86.75,28,37.06,127.68,10
84,24.25,87.62,17,604.05,919.22,10
85,45.49,84.79,8,150.64,510.64,10
86,76.15,17.11,1,202.86,682.86,10
87,23.06,87.63,33,41.27,449.14,10
88,27.86,79.21,22,0.0,960.0,10
89,23.69,80.24,34,0.0,960.0,10
90,25.72,43.01,29,255.08,615.08,10
91,87.95,86.66,22,476.52,596.52,10
92,61.99,45.32,1,279.06,399.06,10
93,27.58,61.28,10,581.03,821.03,10
94,88.17,45.24,23,607.07,727.07,10
95,53.03,51.26,20,0.0,960.0,10
96,50.57,46.32,25,192.23,552.23,10
97,25.24,7.13,10,0.0,960.0,10
98,54.91,41.98,35,76.68,436.68,10
99,30.28,48.92,4,66.91,426.91,10
100,63.63,15.59,15,250.52,730.52,10
