CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,960.0,0
1,87.79,98.75,45,68.27,184.7,10
2,23.56,0.33,6,690.48,907.68,10
3,61.01,58.28,12,201.7,321.7,10
4,72.14,25.67,48,141.28,621.28,10
5,64.75,82.42,23,40.79,336.27,10
6,74.0,82.46,43,246.17,486.17,10
7,51.69,33.69,31,307.99,787.99,10
8,38.88,94.72,18,537.86,897.86,10
9,6.45,92.62,35,54.24,230.77,10
10,81.05,62.97,24,522.29,642.29,10
11,31.33,55.72,21,472.54,832.54,10
12,16.12,44.37,3,334.88,454.88,10
13,4.56,93.05,24,55.76,378.89,10
14,53.38,5.85,21,46.13,504.78,10
15,70.77,27.23,44,495.27,615.27,10
16,10.17,46.09,28,149.41,509.41,10
17,53.31,72.89,21,55.39,415.39,10
18,75.29,16.37,3,421.56,781.56,10
19,27.3,75.95,42,162.17,642.17,10
20,46.6,45.74,4,7.86,487.53,10
21,16.12,56.79,32,285.59,645.59,10
22,16.27,47.48,36,273.34,753.34,10
23,7.34,2.16,38,57.93,179.15,10
24,26.88,33.54,47,550.81,910.81,10
25,45.33,21.43,18,29.06,403.85,10
26,97.38,84.16,5,369.26,609.26,10
27,40.71,85.74,10,91.81,331.81,10
28,96.24,41.17,43,457.74,577.74,10
29,88.11,29.96,9,682.58,907.88,10
30,64.62,23.22,45,583.68,923.62,10
31,8.47,48.64,37,711.02,831.02,10
32,28.78,66.11,24,462.86,822.86,10
33,67.39,68.92,48,472.66,592.66,10
34,6.97,97.89,6,599.76,901.82,10
35,35.67,80.49,1,632.95,752.95,10
36,56.21,16.42,11,623.45,743.45,10
37,70.51,14.94,30,759.66,913.52,10
38,20.95,41.37,47,573.95,813.95,10
39,90.29,65.25,48,52.55,366.87,10
40,37.82,55.3,29,716.78,836.78,10
41,21.24,43.3,39,479.77,719.77,10
42,68.25,44.99,15,28.69,348.88,10
43,27.13,61.58,22,414.4,534.4,10
44,25.91,84.15,22,338.91,818.91,10
45,55.83,81.38,42,642.34,924.85,10
46,47.41,12.17,17,38.55,303.52,10
47,23.03,1.13,48,117.06,477.06,10
48,40.3,37.87,13,385.58,745.58,10
49,11.08,68.46,36,282.63,522.63,10
50,81.82,81.92,33,497.71,857.71,10
51,55.27,78.33,17,324.99,564.99,10
52,51.79,5.95,48,165.89,405.89,10
53,28.98,14.35,10,224.95,704.95,10
54,14.23,45.88,14,776.72,896.72,10
55,26.94,22.46,44,30.48,316.78,10
56,48.73,82.23,1,48.2,408.2,10
57,57.11,14.39,37,198.13,318.13,10
58,81.81,45.1,38,665.84,905.84,10
59,48.49,17.08,48,307.41,787.41,10
60,83.28,12.13,24,124.19,364.19,10
61,49.52,80.35,15,208.21,568.21,10
62,32.96,12.92,15,95.45,215.45,10
63,50.43,53.21,35,495.42,949.09,10
64,23.47,16.21,38,684.74,922.38,10
65,76.42,25.26,7,592.53,832.53,10
66,50.94,12.33,41,39.23,328.13,10
67,48.59,87.9,2,705.98,921.14,10
68,10.92,15.06,24,609.35,914.54,10
69,84.73,52.52,26,570.51,690.51,10
70,57.39,91.27,11,589.6,915.22,10
71,24.52,86.0,18,88.46,568.46,10
72,86.62,84.91,2,767.78,887.78,10
73,60.29,43.91,3,300.57,780.57,10
74,55.44,44.0,28,108.33,468.33,10
75,86.46,18.53,45,529.73,889.73,10
76,84.53,83.44,34,206.69,686.69,10
77,85.17,59.68,26,255.39,495.39,10
78,78.23,84.99,5,561.02,908.17,10
79,23.0,44.52,35,536.66,776.66,10
80,94.28,11.29,45,687.84,807.84,10
81,56.51,13.76,24,314.03,434.03,10
82,29.34,51.55,23,15.18,135.18,10
83,31.29,71.33,20,228.84,588.84,10
84,45.19,46.39,1,191.44,311.44,10
85,25.64,11.94,10,40.68,467.17,10
86,85.29,11.76,29,432.84,672.84,10
87,74.84,88.63,3,155.92,395.92,10
88,25.65,14.82,4,645.91,885.91,10
89,24.19,11.41,45,512.5,872.5,10
90,59.56,12.33,44,138.72,498.72,10
91,89.55,49.81,42,97.85,577.85,10
92,51.52,24.11,44,501.83,621.83,10
93,77.24,51.75,32,42.19,522.19,10
94,83.04,50.62,29,190.43,430.43,10
95,82.05,15.74,25,425.14,785.14,10
96,84.52,91.2,11,92.73,332.73,10
97,57.27,84.71,36,648.07,768.07,10
98,59.83,84.44,45,193.51,433.51,10
99,86.39,60.63,14,602.2,842.2,10
100,59.27,59.65,20,21.55,240.0,10
