CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,38,23,2,187.0,230.0,10
2,42,26,1,202.0,230.0,10
3,60,25,6,63.0,109.0,10
4,75,31,4,47.0,77.0,10
5,59,24,4,4.0,31.0,10
6,63,18,3,162.0,185.0,10
7,16,59,2,180.0,230.0,10
8,84,32,5,130.0,174.0,10
9,65,58,3,6.0,60.0,10
10,4,16,5,37.0,78.0,10
11,90,19,4,116.0,138.0,10
12,75,70,10,86.0,115.0,10
13,63,7,7,22.0,59.0,10
14,77,4,2,100.0,151.0,10
15,81,14,6,41.0,83.0,10
16,5,49,3,28.0,63.0,10
17,7,98,8,174.0,230.0,10
18,58,46,5,175.0,230.0,10
19,81,39,8,192.0,230.0,10
20,10,91,5,44.0,86.0,10
21,38,60,7,58.0,101.0,10
22,20,89,5,200.0,230.0,10
23,67,69,1,184.0,230.0,10
24,55,11,5,202.0,230.0,10
25,29,100,6,56.0,89.0,10
26,22,36,4,78.0,103.0,10
27,86,76,1,76.0,97.0,10
28,0,6,2,99.0,140.0,10
29,50,99,2,189.0,230.0,10
30,66,42,1,12.0,43.0,10
31,72,84,2,49.0,82.0,10
32,35,62,10,6.0,47.0,10
33,80,86,4,172.0,230.0,10
34,92,91,3,134.0,184.0,10
35,64,79,4,72.0,108.0,10
36,2,41,9,59.0,84.0,10
37,38,87,4,74.0,134.0,10
38,81,91,4,206.0,230.0,10
39,63,68,7,208.0,230.0,10
40,33,51,3,112.0,141.0,10
41,44,68,5,196.0,230.0,10
42,81,30,4,17.0,77.0,10
43,99,53,3,96.0,154.0,10
44,31,30,10,136.0,186.0,10
45,48,59,7,129.0,188.0,10
46,87,64,5,184.0,230.0,10
47,25,99,7,186.0,230.0,10
48,41,61,10,14.0,45.0,10
49,91,73,4,195.0,230.0,10
50,91,5,3,176.0,230.0,10
51,17,7,8,184.0,212.0,10
52,16,22,7,72.0,110.0,10
53,74,48,2,131.0,178.0,10
54,47,34,5,90.0,117.0,10
55,9,80,8,156.0,194.0,10
56,43,72,5,23.0,72.0,10
57,60,66,5,172.0,230.0,10
58,21,43,8,0.0,58.0,10
59,32,58,7,116.0,168.0,10
60,24,46,7,206.0,230.0,10
61,35,25,7,170.0,230.0,10
62,23,49,10,194.0,230.0,10
63,98,65,2,163.0,221.0,10
64,4,72,5,198.0,230.0,10
65,65,9,3,52.0,107.0,10
66,5,23,1,12.0,65.0,10
67,61,92,10,186.0,208.0,10
68,35,44,5,153.0,186.0,10
69,26,64,6,210.0,230.0,10
70,74,84,1,183.0,230.0,10
71,50,92,3,173.0,230.0,10
72,25,49,3,208.0,230.0,10
73,75,0,1,41.0,86.0,10
74,98,92,6,124.0,159.0,10
75,56,40,8,29.0,60.0,10
76,27,52,5,129.0,153.0,10
77,74,66,8,38.0,71.0,10
78,58,29,7,155.0,203.0,10
79,76,7,10,119.0,162.0,10
80,6,31,8,0.0,60.0,10
81,80,6,9,123.0,163.0,10
82,31,52,3,188.0,230.0,10
83,95,28,5,171.0,230.0,10
84,22,77,8,203.0,230.0,10
85,61,91,8,166.0,209.0,10
86,48,35,3,196.0,230.0,10
87,3,81,1,180.0,221.0,10
88,65,17,8,182.0,209.0,10
89,71,45,1,70.0,107.0,10
90,28,41,2,189.0,230.0,10
91,86,46,5,178.0,230.0,10
92,36,80,1,107.0,142.0,10
93,94,36,5,176.0,230.0,10
94,64,12,1,67.0,120.0,10
95,29,48,2,107.0,127.0,10
96,35,44,5,151.0,205.0,10
97,6,61,5,196.0,230.0,10
98,86,8,6,210.0,230.0,10
99,83,34,1,140.0,161.0,10
100,43,48,2,101.0,139.0,10
