CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,960.0,0
1,43.9,89.06,3,375.04,735.04,10
2,89.12,96.69,20,604.92,844.92,10
3,75.0,17.51,55,0.0,960.0,10
4,99.65,91.16,27,0.0,960.0,10
5,30.73,47.31,41,0.0,960.0,10
6,25.12,58.44,45,647.77,942.89,10
7,41.91,16.88,45,520.25,640.25,10
8,94.41,13.4,3,0.0,960.0,10
9,32.68,38.68,45,326.83,446.83,10
10,67.09,24.39,47,354.23,834.23,10
11,78.06,13.67,56,514.23,634.23,10
12,48.34,4.3,46,140.6,620.6,10
13,0.32,64.9,64,121.28,601.28,10
14,76.74,46.65,37,726.48,923.11,10
15,76.45,71.15,31,69.61,549.61,10
16,32.76,81.85,14,130.64,610.64,10
17,78.51,57.1,43,768.69,888.69,10
18,86.6,84.64,8,0.0,960.0,10
19,30.55,71.57,32,545.42,665.42,10
20,61.69,68.8,17,533.06,931.3,10
21,44.39,30.96,47,0.0,960.0,10
22,15.92,89.6,25,562.94,802.94,10
23,27.81,28.8,42,329.29,689.29,10
24,88.73,58.97,20,0.0,960.0,10
25,65.8,1.33,57,0.0,960.0,10
26,80.56,92.36,47,759.32,879.32,10
27,68.66,12.36,22,252.89,372.89,10
28,17.79,66.49,42,608.61,932.34,10
29,21.82,79.64,6,398.01,638.01,10
30,18.88,76.17,34,0.0,960.0,10
31,41.09,55.13,24,0.0,960.0,10
32,37.56,93.07,15,451.86,811.86,10
33,37.04,48.07,48,442.67,682.67,10
34,44.56,13.72,28,459.87,819.87,10
35,83.21,52.59,3,145.81,505.81,10
36,0.93,47.95,17,0.0,960.0,10
37,91.74,63.8,36,717.49,906.45,10
38,90.93,43.68,4,341.26,581.26,10
39,74.77,79.92,6,0.0,960.0,10
40,97.3,85.41,1,649.75,769.75,10
41,82.42,93.97,56,276.34,396.34,10
42,92.95,36.28,15,0.0,960.0,10
43,71.83,87.45,24,49.15,374.93,10
44,82.86,33.65,60,45.87,236.56,10
45,77.29,48.98,13,0.0,960.0,10
46,81.3,13.47,15,0.0,960.0,10
47,41.39,70.29,6,20.34,331.16,10
48,43.97,73.26,22,23.6,297.12,10
49,41.62,26.96,36,0.0,960.0,10
50,51.91,26.49,1,637.66,757.66,10
51,87.06,22.62,9,94.0,334.0,10
52,29.48,83.24,55,685.77,925.14,10
53,22.84,52.79,19,591.59,711.59,10
54,47.48,46.76,24,668.81,951.85,10
55,12.5,19.45,56,0.0,960.0,10
56,83.76,50.61,61,0.0,960.0,10
57,64.24,16.11,57,497.92,617.92,10
58,53.1,22.67,57,30.31,283.06,10
59,56.94,79.06,25,0.0,960.0,10
60,85.47,41.58,15,369.13,849.13,10
61,22.94,48.64,4,630.29,942.89,10
62,25.1,85.14,8,38.17,307.87,10
63,19.55,51.17,36,703.56,823.56,10
64,63.27,85.29,32,71.68,191.68,10
65,90.99,10.83,14,0.0,960.0,10
66,88.62,51.92,36,132.07,372.07,10
67,46.65,85.26,18,553.85,924.12,10
68,59.62,80.19,43,218.21,578.21,10
69,58.69,91.16,23,45.2,314.59,10
70,63.33,81.63,4,394.13,634.13,10
71,53.07,50.16,41,0.0,960.0,10
72,60.76,24.44,59,0.0,960.0,10
73,59.01,49.48,14,186.94,666.94,10
74,45.27,11.48,17,417.31,897.31,10
75,19.91,88.42,62,0.0,960.0,10
76,56.52,43.66,48,865.58,942.31,10
77,28.27,48.79,19,633.88,753.88,10
78,22.75,12.62,29,422.5,782.5,10
79,34.06,81.19,6,75.38,195.38,10
80,25.13,100.0,48,348.03,708.03,10
81,97.37,7.56,61,640.34,760.34,10
82,58.8,12.45,6,745.53,918.01,10
83,20.09,11.95,9,0.0,960.0,10
84,75.72,19.44,25,54.53,534.53,10
85,79.84,89.21,52,55.9,467.97,10
86,52.4,85.36,39,678.82,798.82,10
87,46.36,84.92,20,0.0,960.0,10
88,82.29,17.31,46,146.64,266.64,10
89,24.57,19.54,20,656.72,896.72,10
90,26.75,20.9,29,176.06,656.06,10
91,22.49,17.11,50,738.73,858.73,10
92,83.88,51.46,11,0.0,960.0,10
93,87.64,84.94,10,493.54,613.54,10
94,50.04,90.75,45,41.97,368.69,10
95,76.22,88.38,19,0.0,960.0,10
96,62.06,43.42,32,0.0,960.0,10
97,75.07,78.12,52,0.0,960.0,10
98,29.92,85.15,52,616.73,736.73,10
99,84.13,17.87,23,79.45,439.45,10
100,86.78,85.14,1,544.22,784.22,10
