CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,7,66,7,31.0,72.0,10
2,8,93,8,178.0,230.0,10
3,73,22,6,88.0,144.0,10
4,88,44,4,93.0,151.0,10
5,57,17,2,147.0,188.0,10
6,3,7,4,163.0,218.0,10
7,7,56,9,66.0,96.0,10
8,80,64,8,40.0,84.0,10
9,1,63,9,56.0,83.0,10
10,19,15,3,59.0,96.0,10
11,99,27,1,206.0,230.0,10
12,53,4,2,68.0,106.0,10
13,25,60,9,87.0,142.0,10
14,90,68,8,207.0,230.0,10
15,59,46,7,200.0,230.0,10
16,66,6,2,110.0,170.0,10
17,95,36,6,187.0,230.0,10
18,34,21,1,26.0,69.0,10
19,99,47,2,135.0,167.0,10
20,29,36,2,129.0,181.0,10
21,70,93,9,125.0,182.0,10
22,27,90,7,185.0,209.0,10
23,11,7,10,43.0,68.0,10
24,82,49,5,99.0,129.0,10
25,46,49,3,11.0,40.0,10
26,55,59,3,210.0,230.0,10
27,2,33,8,34.0,55.0,10
28,31,59,10,190.0,230.0,10
29,4,34,5,7.0,56.0,10
30,17,32,10,34.0,84.0,10
31,98,85,2,180.0,228.0,10
32,75,72,5,207.0,230.0,10
33,79,41,6,69.0,106.0,10
34,54,82,3,193.0,230.0,10
35,2,64,10,37.0,97.0,10
36,96,60,1,193.0,230.0,10
37,59,65,8,200.0,230.0,10
38,2,75,10,174.0,230.0,10
39,30,84,3,166.0,195.0,10
40,70,74,2,196.0,230.0,10
41,90,33,2,204.0,230.0,10
42,82,27,10,175.0,225.0,10
43,61,53,1,74.0,104.0,10
44,77,67,5,139.0,199.0,10
45,92,10,5,64.0,92.0,10
46,59,36,2,1.0,27.0,10
47,83,89,5,170.0,230.0,10
48,21,18,10,36.0,96.0,10
49,52,40,5,65.0,85.0,10
50,74,55,8,195.0,230.0,10
51,9,1,9,84.0,132.0,10
52,81,21,10,127.0,168.0,10
53,66,46,1,165.0,214.0,10
54,19,97,10,49.0,84.0,10
55,57,100,2,208.0,230.0,10
56,35,70,5,112.0,144.0,10
57,14,71,7,189.0,230.0,10
58,41,23,4,27.0,64.0,10
59,7,22,7,150.0,183.0,10
60,97,82,6,117.0,158.0,10
61,77,43,8,27.0,75.0,10
62,20,98,7,184.0,230.0,10
63,6,23,4,110.0,130.0,10
64,53,95,9,51.0,94.0,10
65,3,88,6,186.0,230.0,10
66,52,14,7,107.0,158.0,10
67,1,21,6,99.0,127.0,10
68,13,85,7,148.0,174.0,10
69,44,50,9,171.0,230.0,10
70,16,77,6,171.0,205.0,10
71,59,21,5,171.0,204.0,10
72,11,11,1,11.0,49.0,10
73,31,15,2,0.0,23.0,10
74,58,22,3,164.0,223.0,10
75,26,18,9,136.0,162.0,10
76,40,62,7,97.0,157.0,10
77,17,28,4,54.0,113.0,10
78,33,66,2,133.0,168.0,10
79,55,24,2,0.0,59.0,10
80,47,85,3,60.0,119.0,10
81,12,45,4,74.0,126.0,10
82,68,86,1,65.0,90.0,10
83,67,40,9,64.0,116.0,10
84,58,4,8,69.0,116.0,10
85,24,49,2,186.0,230.0,10
86,94,12,6,62.0,101.0,10
87,21,97,1,172.0,230.0,10
88,76,57,6,193.0,230.0,10
89,12,25,7,124.0,156.0,10
90,94,90,8,196.0,230.0,10
91,43,43,10,204.0,230.0,10
92,22,80,10,55.0,110.0,10
93,64,92,6,182.0,230.0,10
94,22,10,1,145.0,193.0,10
95,51,40,1,129.0,186.0,10
96,52,63,7,93.0,141.0,10
97,85,39,4,47.0,79.0,10
98,10,20,2,155.0,201.0,10
99,10,40,3,114.0,143.0,10
100,99,17,1,164.0,187.0,10
