CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,95,97,4,207.0,230.0,10
2,58,35,7,56.0,116.0,10
3,62,27,6,206.0,230.0,10
4,61,20,7,76.0,113.0,10
5,49,75,4,17.0,77.0,10
6,74,85,2,188.0,230.0,10
7,7,90,9,105.0,163.0,10
8,38,0,6,145.0,167.0,10
9,10,98,3,205.0,230.0,10
10,91,89,4,188.0,229.0,10
11,80,95,6,63.0,114.0,10
12,95,74,9,184.0,230.0,10
13,23,3,2,58.0,93.0,10
14,8,72,7,85.0,132.0,10
15,78,62,8,183.0,204.0,10
16,55,81,3,206.0,230.0,10
17,83,97,10,71.0,94.0,10
18,35,58,9,107.0,141.0,10
19,62,8,8,8.0,53.0,10
20,93,76,2,199.0,230.0,10
21,28,35,2,183.0,219.0,10
22,31,92,10,167.0,205.0,10
23,28,84,3,41.0,78.0,10
24,0,19,5,108.0,168.0,10
25,33,44,6,83.0,130.0,10
26,74,76,9,184.0,230.0,10
27,26,29,10,169.0,206.0,10
28,54,44,8,99.0,120.0,10
29,24,40,1,135.0,192.0,10
30,17,91,8,182.0,213.0,10
31,35,7,1,119.0,156.0,10
32,9,24,3,86.0,141.0,10
33,89,97,2,207.0,230.0,10
34,7,96,9,71.0,122.0,10
35,41,97,8,153.0,203.0,10
36,53,12,2,163.0,209.0,10
37,16,79,3,41.0,91.0,10
38,13,33,2,8.0,43.0,10
39,65,3,1,194.0,230.0,10
40,67,31,1,207.0,230.0,10
41,77,1,6,36.0,74.0,10
42,46,87,9,127.0,184.0,10
43,20,30,5,70.0,104.0,10
44,3,30,6,36.0,61.0,10
45,22,28,3,142.0,166.0,10
46,12,6,7,2.0,62.0,10
47,92,76,5,179.0,230.0,10
48,45,44,10,99.0,153.0,10
49,36,47,5,187.0,230.0,10
50,3,84,6,63.0,94.0,10
51,47,31,5,186.0,230.0,10
52,11,11,8,196.0,221.0,10
53,88,53,3,200.0,230.0,10
54,36,88,1,55.0,112.0,10
55,44,60,8,171.0,230.0,10
56,98,14,9,199.0,230.0,10
57,96,43,6,175.0,230.0,10
58,90,58,4,32.0,83.0,10
59,39,94,4,41.0,80.0,10
60,40,51,2,40.0,99.0,10
61,59,89,9,183.0,230.0,10
62,49,100,4,123.0,169.0,10
63,10,65,9,101.0,127.0,10
64,11,88,7,70.0,109.0,10
65,48,58,2,171.0,230.0,10
66,57,11,9,184.0,230.0,10
67,80,58,6,123.0,154.0,10
68,63,19,1,92.0,125.0,10
69,30,17,7,80.0,122.0,10
70,31,90,8,177.0,204.0,10
71,30,75,8,186.0,230.0,10
72,25,53,4,3.0,57.0,10
73,25,65,9,189.0,230.0,10
74,57,31,4,209.0,230.0,10
75,84,31,7,44.0,75.0,10
76,28,65,4,113.0,152.0,10
77,82,74,3,56.0,81.0,10
78,42,43,1,187.0,230.0,10
79,79,99,2,144.0,186.0,10
80,17,80,3,27.0,63.0,10
81,18,95,3,152.0,178.0,10
82,91,68,6,156.0,194.0,10
83,33,69,10,133.0,170.0,10
84,77,62,8,206.0,227.0,10
85,63,75,8,91.0,147.0,10
86,17,41,5,149.0,204.0,10
87,58,54,8,3.0,52.0,10
88,23,32,5,62.0,99.0,10
89,87,36,10,93.0,139.0,10
90,58,37,9,157.0,192.0,10
91,67,22,5,172.0,230.0,10
92,26,99,5,193.0,230.0,10
93,23,65,5,180.0,230.0,10
94,100,4,8,156.0,178.0,10
95,10,86,4,108.0,142.0,10
96,86,90,6,186.0,230.0,10
97,21,59,3,13.0,69.0,10
98,39,12,9,160.0,190.0,10
99,37,92,7,47.0,79.0,10
100,22,15,9,42.0,88.0,10
