CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,31,28,10,182.0,224.0,10
2,72,94,3,55.0,100.0,10
3,19,77,5,151.0,208.0,10
4,9,90,3,191.0,230.0,10
5,64,85,7,73.0,131.0,10
6,96,32,5,179.0,230.0,10
7,62,23,8,8.0,40.0,10
8,6,35,10,171.0,211.0,10
9,3,75,3,51.0,80.0,10
10,8,7,7,120.0,180.0,10
11,48,59,9,162.0,182.0,10
12,61,25,10,89.0,120.0,10
13,92,47,10,176.0,200.0,10
14,97,29,1,188.0,230.0,10
15,69,31,6,194.0,230.0,10
16,98,72,4,89.0,131.0,10
17,77,86,9,183.0,227.0,10
18,88,58,9,197.0,230.0,10
19,67,47,2,199.0,230.0,10
20,6,54,5,106.0,140.0,10
21,58,78,3,178.0,230.0,10
22,44,81,7,185.0,227.0,10
23,88,37,2,38.0,69.0,10
24,76,46,6,201.0,225.0,10
25,2,15,4,86.0,136.0,10
26,24,94,2,79.0,121.0,10
27,74,73,4,40.0,93.0,10
28,46,88,5,191.0,211.0,10
29,84,68,6,176.0,230.0,10
30,52,85,7,73.0,131.0,10
31,72,73,4,49.0,105.0,10
32,59,67,9,204.0,230.0,10
33,43,30,9,130.0,185.0,10
34,64,61,7,171.0,230.0,10
35,99,21,10,184.0,230.0,10
36,65,77,6,200.0,230.0,10
37,9,97,7,198.0,219.0,10
38,59,57,3,26.0,58.0,10
39,74,62,7,176.0,230.0,10
40,44,68,7,146.0,168.0,10
41,99,13,7,121.0,177.0,10
42,2,75,3,66.0,100.0,10
43,60,24,1,29.0,75.0,10
44,12,38,8,153.0,186.0,10
45,56,74,9,190.0,220.0,10
46,58,26,1,53.0,73.0,10
47,30,11,5,179.0,230.0,10
48,22,30,7,21.0,77.0,10
49,60,68,7,173.0,230.0,10
50,2,63,8,64.0,121.0,10
51,53,70,2,29.0,53.0,10
52,41,13,1,65.0,118.0,10
53,80,55,2,176.0,230.0,10
54,56,7,5,157.0,192.0,10
55,1,45,2,135.0,176.0,10
56,73,53,7,22.0,67.0,10
57,42,23,4,83.0,143.0,10
58,42,28,10,5.0,49.0,10
59,61,63,1,157.0,212.0,10
60,2,19,4,46.0,95.0,10
61,48,30,3,46.0,89.0,10
62,27,76,6,84.0,140.0,10
63,62,27,10,178.0,226.0,10
64,63,98,7,57.0,106.0,10
65,26,59,9,124.0,158.0,10
66,88,64,1,50.0,108.0,10
67,82,7,5,198.0,227.0,10
68,40,99,3,51.0,71.0,10
69,41,46,6,139.0,176.0,10
70,21,60,2,13.0,33.0,10
71,4,96,1,177.0,230.0,10
72,44,28,7,109.0,142.0,10
73,14,29,5,0.0,56.0,10
74,45,24,7,1.0,34.0,10
75,56,63,7,176.0,230.0,10
76,59,40,9,115.0,160.0,10
77,70,2,2,46.0,93.0,10
78,22,14,5,148.0,202.0,10
79,35,16,2,30.0,76.0,10
80,7,58,6,98.0,122.0,10
81,33,3,4,24.0,46.0,10
82,15,11,3,150.0,175.0,10
83,68,84,6,28.0,77.0,10
84,94,96,2,88.0,148.0,10
85,36,27,3,56.0,106.0,10
86,8,11,2,110.0,140.0,10
87,77,89,7,191.0,230.0,10
88,96,39,4,62.0,116.0,10
89,61,46,6,190.0,230.0,10
90,12,35,2,178.0,206.0,10
91,55,94,4,106.0,152.0,10
92,60,14,5,90.0,125.0,10
93,72,53,5,33.0,89.0,10
94,56,6,5,129.0,168.0,10
95,55,48,2,155.0,175.0,10
96,97,85,7,192.0,230.0,10
97,75,40,8,99.0,123.0,10
98,67,61,10,174.0,230.0,10
99,11,22,4,82.0,113.0,10
100,55,35,8,0.0,51.0,10
