CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,37,63,5,146.0,173.0,10
2,61,81,8,144.0,175.0,10
3,28,58,9,196.0,230.0,10
4,35,46,6,191.0,230.0,10
5,49,68,2,179.0,230.0,10
6,84,0,4,143.0,188.0,10
7,76,77,9,45.0,94.0,10
8,84,13,3,181.0,230.0,10
9,68,57,5,36.0,91.0,10
10,4,27,9,49.0,90.0,10
11,74,57,6,39.0,84.0,10
12,89,29,7,60.0,81.0,10
13,1,30,10,43.0,74.0,10
14,72,19,10,35.0,56.0,10
15,41,13,6,15.0,53.0,10
16,78,30,4,192.0,230.0,10
17,51,91,5,204.0,230.0,10
18,15,41,6,187.0,230.0,10
19,10,4,1,34.0,74.0,10
20,17,72,10,69.0,94.0,10
21,7,71,6,201.0,230.0,10
22,10,73,6,145.0,171.0,10
23,42,9,5,0.0,60.0,10
24,37,44,2,0.0,54.0,10
25,0,33,5,13.0,59.0,10
26,60,28,3,187.0,209.0,10
27,53,82,1,204.0,230.0,10
28,4,31,7,44.0,67.0,10
29,15,23,9,0.0,51.0,10
30,90,58,2,205.0,230.0,10
31,48,41,7,1.0,22.0,10
32,30,20,4,117.0,153.0,10
33,86,44,5,151.0,191.0,10
34,60,63,2,90.0,112.0,10
35,32,66,2,125.0,154.0,10
36,15,97,3,178.0,230.0,10
37,85,44,1,154.0,181.0,10
38,37,3,8,165.0,219.0,10
39,28,55,2,180.0,230.0,10
40,98,55,9,185.0,214.0,10
41,35,82,9,183.0,230.0,10
42,82,22,9,181.0,230.0,10
43,99,31,5,105.0,150.0,10
44,33,2,3,142.0,189.0,10
45,64,100,4,177.0,230.0,10
46,9,21,6,94.0,123.0,10
47,44,91,9,54.0,79.0,10
48,69,61,4,124.0,155.0,10
49,40,46,1,138.0,183.0,10
50,45,55,8,0.0,50.0,10
51,19,74,8,38.0,78.0,10
52,84,11,3,193.0,230.0,10
53,93,92,5,174.0,230.0,10
54,79,79,9,185.0,230.0,10
55,77,21,5,143.0,197.0,10
56,75,31,10,52.0,111.0,10
57,23,76,1,183.0,230.0,10
58,29,97,5,132.0,192.0,10
59,22,52,1,210.0,230.0,10
60,86,70,2,97.0,123.0,10
61,92,12,9,39.0,96.0,10
62,75,51,1,208.0,230.0,10
63,38,91,3,182.0,203.0,10
64,90,84,3,150.0,203.0,10
65,52,10,1,49.0,72.0,10
66,63,20,7,185.0,230.0,10
67,70,73,4,64.0,89.0,10
68,90,86,2,160.0,212.0,10
69,75,77,10,58.0,93.0,10
70,52,70,10,45.0,73.0,10
71,66,84,10,119.0,167.0,10
72,2,100,10,97.0,124.0,10
73,1,21,5,83.0,122.0,10
74,95,37,6,130.0,151.0,10
75,78,30,7,20.0,75.0,10
76,85,2,3,178.0,204.0,10
77,18,78,4,17.0,70.0,10
78,43,85,8,66.0,89.0,10
79,68,22,4,85.0,119.0,10
80,56,100,2,180.0,230.0,10
81,26,48,2,172.0,205.0,10
82,76,50,1,196.0,230.0,10
83,36,47,5,102.0,162.0,10
84,54,91,10,192.0,230.0,10
85,49,15,2,56.0,116.0,10
86,65,99,7,76.0,99.0,10
87,46,55,9,189.0,219.0,10
88,60,99,2,209.0,230.0,10
89,54,28,9,110.0,170.0,10
90,3,81,9,195.0,230.0,10
91,33,31,4,100.0,131.0,10
92,35,60,10,210.0,230.0,10
93,17,89,1,191.0,230.0,10
94,9,8,7,36.0,66.0,10
95,29,9,1,118.0,177.0,10
96,34,56,5,102.0,124.0,10
97,69,31,4,185.0,230.0,10
98,51,16,10,99.0,152.0,10
99,43,25,5,79.0,128.0,10
100,33,96,1,43.0,76.0,10
