CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,53,92,8,192.0,230.0,10
2,89,59,2,155.0,215.0,10
3,33,74,8,176.0,230.0,10
4,47,11,7,205.0,230.0,10
5,13,35,8,27.0,59.0,10
6,86,23,4,199.0,230.0,10
7,35,57,10,166.0,208.0,10
8,85,33,9,31.0,81.0,10
9,58,24,8,76.0,105.0,10
10,52,1,2,175.0,230.0,10
11,61,24,1,123.0,172.0,10
12,36,83,3,99.0,126.0,10
13,35,44,2,126.0,170.0,10
14,29,57,3,0.0,53.0,10
15,1,22,1,80.0,140.0,10
16,10,78,1,168.0,224.0,10
17,10,27,3,44.0,102.0,10
18,72,70,7,191.0,230.0,10
19,12,40,9,210.0,230.0,10
20,72,25,1,176.0,230.0,10
21,53,28,8,188.0,230.0,10
22,30,51,2,18.0,72.0,10
23,71,1,1,44.0,99.0,10
24,89,45,9,151.0,184.0,10
25,63,37,7,86.0,121.0,10
26,75,50,10,113.0,147.0,10
27,14,46,6,145.0,166.0,10
28,23,57,4,73.0,128.0,10
29,44,88,1,197.0,230.0,10
30,12,40,6,200.0,230.0,10
31,43,57,7,199.0,230.0,10
32,96,58,1,135.0,180.0,10
33,61,25,1,208.0,230.0,10
34,43,21,5,178.0,230.0,10
35,53,54,5,139.0,176.0,10
36,55,50,9,182.0,230.0,10
37,99,42,3,135.0,163.0,10
38,67,80,2,187.0,230.0,10
39,91,87,1,193.0,230.0,10
40,96,93,2,192.0,230.0,10
41,82,51,6,24.0,79.0,10
42,71,94,6,178.0,230.0,10
43,75,100,1,181.0,230.0,10
44,47,42,6,178.0,226.0,10
45,2,27,4,24.0,61.0,10
46,72,10,6,6.0,65.0,10
47,49,0,6,178.0,230.0,10
48,73,35,8,57.0,111.0,10
49,94,68,3,99.0,156.0,10
50,21,50,7,82.0,104.0,10
51,83,2,7,123.0,178.0,10
52,60,42,6,195.0,229.0,10
53,37,95,9,56.0,95.0,10
54,88,84,10,176.0,230.0,10
55,47,34,4,0.0,33.0,10
56,66,66,6,26.0,83.0,10
57,39,59,2,4.0,56.0,10
58,98,10,3,170.0,211.0,10
59,61,12,9,76.0,106.0,10
60,76,2,5,125.0,149.0,10
61,59,26,5,196.0,230.0,10
62,33,28,4,172.0,192.0,10
63,64,63,10,179.0,230.0,10
64,69,54,8,80.0,120.0,10
65,97,88,8,69.0,98.0,10
66,42,62,6,204.0,230.0,10
67,46,75,1,198.0,230.0,10
68,0,96,2,146.0,168.0,10
69,1,50,5,168.0,199.0,10
70,66,14,2,155.0,215.0,10
71,68,2,10,37.0,79.0,10
72,90,81,4,56.0,78.0,10
73,89,56,8,162.0,189.0,10
74,15,41,7,174.0,230.0,10
75,19,38,3,0.0,54.0,10
76,57,43,10,65.0,117.0,10
77,7,58,7,109.0,150.0,10
78,15,76,8,54.0,100.0,10
79,79,55,3,26.0,82.0,10
80,9,4,2,103.0,157.0,10
81,28,63,7,191.0,230.0,10
82,54,11,7,22.0,51.0,10
83,16,28,2,60.0,119.0,10
84,57,43,3,66.0,117.0,10
85,63,20,1,49.0,72.0,10
86,74,26,3,191.0,230.0,10
87,57,55,8,145.0,181.0,10
88,54,46,5,157.0,206.0,10
89,48,18,3,182.0,230.0,10
90,75,84,1,164.0,219.0,10
91,72,69,8,152.0,211.0,10
92,14,55,7,103.0,126.0,10
93,10,28,6,21.0,79.0,10
94,18,64,3,62.0,102.0,10
95,77,15,8,97.0,118.0,10
96,90,91,8,71.0,125.0,10
97,66,9,9,93.0,140.0,10
98,10,78,5,28.0,69.0,10
99,87,59,9,43.0,77.0,10
100,39,97,2,44.0,81.0,10
