CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,62,53,4,181.0,230.0,10
2,19,28,3,92.0,126.0,10
3,95,71,8,200.0,220.0,10
4,42,19,2,45.0,83.0,10
5,17,1,8,17.0,63.0,10
6,68,50,7,91.0,129.0,10
7,73,84,6,77.0,112.0,10
8,37,100,6,200.0,230.0,10
9,82,74,3,189.0,230.0,10
10,21,32,1,54.0,75.0,10
11,31,9,2,110.0,137.0,10
12,96,57,5,66.0,102.0,10
13,16,45,7,164.0,213.0,10
14,54,8,10,66.0,121.0,10
15,74,9,1,14.0,68.0,10
16,93,22,6,179.0,230.0,10
17,99,43,7,133.0,161.0,10
18,48,8,9,66.0,88.0,10
19,97,2,6,74.0,104.0,10
20,83,84,2,172.0,230.0,10
21,38,91,8,172.0,230.0,10
22,8,65,6,7.0,58.0,10
23,79,74,1,190.0,230.0,10
24,15,57,8,33.0,82.0,10
25,27,69,5,190.0,230.0,10
26,23,79,10,64.0,103.0,10
27,73,66,3,190.0,230.0,10
28,79,93,1,111.0,150.0,10
29,46,63,5,190.0,230.0,10
30,28,52,9,149.0,184.0,10
31,83,94,3,208.0,230.0,10
32,28,6,7,108.0,129.0,10
33,29,15,10,59.0,109.0,10
34,78,42,4,165.0,208.0,10
35,26,6,7,60.0,86.0,10
36,17,94,7,97.0,135.0,10
37,56,6,2,78.0,130.0,10
38,92,4,3,58.0,108.0,10
39,50,39,3,175.0,230.0,10
40,76,16,1,118.0,155.0,10
41,41,96,7,197.0,230.0,10
42,1,32,4,10.0,69.0,10
43,35,15,6,121.0,162.0,10
44,3,64,1,74.0,94.0,10
45,15,31,9,36.0,70.0,10
46,27,32,3,70.0,112.0,10
47,28,41,10,103.0,151.0,10
48,5,94,5,202.0,230.0,10
49,0,88,3,177.0,230.0,10
50,76,4,10,167.0,227.0,10
51,27,48,8,188.0,230.0,10
52,9,56,8,149.0,175.0,10
53,20,93,10,23.0,80.0,10
54,37,52,5,209.0,230.0,10
55,63,76,6,139.0,185.0,10
56,3,75,9,209.0,230.0,10
57,93,92,3,78.0,105.0,10
58,66,53,3,151.0,203.0,10
59,79,15,9,109.0,168.0,10
60,80,92,4,44.0,90.0,10
61,81,35,4,82.0,124.0,10
62,7,1,4,150.0,176.0,10
63,45,44,5,184.0,230.0,10
64,40,40,5,137.0,190.0,10
65,55,88,7,38.0,95.0,10
66,96,12,1,135.0,182.0,10
67,19,5,10,184.0,211.0,10
68,74,37,5,97.0,141.0,10
69,22,1,8,41.0,80.0,10
70,88,71,1,206.0,230.0,10
71,36,62,9,192.0,230.0,10
72,98,55,1,185.0,230.0,10
73,13,87,10,199.0,223.0,10
74,95,27,4,53.0,94.0,10
75,81,61,6,122.0,174.0,10
76,89,54,4,27.0,72.0,10
77,35,8,7,130.0,186.0,10
78,78,91,10,95.0,145.0,10
79,35,83,6,182.0,230.0,10
80,70,85,4,133.0,172.0,10
81,76,0,7,156.0,196.0,10
82,36,27,9,0.0,58.0,10
83,72,81,6,195.0,230.0,10
84,23,38,7,0.0,53.0,10
85,45,94,3,154.0,187.0,10
86,91,48,6,183.0,222.0,10
87,5,38,9,27.0,57.0,10
88,95,18,2,173.0,193.0,10
89,42,95,3,203.0,230.0,10
90,49,19,2,135.0,163.0,10
91,91,100,4,207.0,230.0,10
92,35,44,6,182.0,230.0,10
93,42,6,4,14.0,51.0,10
94,6,17,4,114.0,142.0,10
95,9,48,3,183.0,230.0,10
96,6,2,4,143.0,174.0,10
97,57,79,7,181.0,201.0,10
98,57,73,1,151.0,210.0,10
99,38,50,7,78.0,121.0,10
100,63,30,3,12.0,36.0,10
