CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,76,50,1,209.0,230.0,10
2,86,26,7,36.0,59.0,10
3,82,38,10,177.0,228.0,10
4,92,40,6,184.0,230.0,10
5,8,70,9,199.0,230.0,10
6,99,89,3,187.0,230.0,10
7,30,87,2,172.0,230.0,10
8,66,7,1,176.0,230.0,10
9,82,69,3,192.0,230.0,10
10,40,67,1,115.0,163.0,10
11,71,87,5,116.0,167.0,10
12,45,28,10,198.0,230.0,10
13,28,79,10,188.0,230.0,10
14,24,25,5,83.0,135.0,10
15,20,82,5,203.0,230.0,10
16,31,32,1,33.0,73.0,10
17,77,83,1,62.0,122.0,10
18,20,72,2,88.0,128.0,10
19,10,65,6,15.0,56.0,10
20,46,41,9,92.0,127.0,10
21,61,99,10,160.0,183.0,10
22,84,5,3,173.0,230.0,10
23,68,29,2,183.0,230.0,10
24,0,95,7,204.0,230.0,10
25,16,98,6,181.0,230.0,10
26,43,70,4,14.0,45.0,10
27,76,45,8,186.0,230.0,10
28,80,37,5,190.0,213.0,10
29,30,47,3,131.0,169.0,10
30,52,87,4,167.0,188.0,10
31,47,100,7,63.0,97.0,10
32,38,35,2,79.0,124.0,10
33,20,79,7,19.0,69.0,10
34,74,81,5,60.0,114.0,10
35,35,0,4,174.0,230.0,10
36,19,29,8,1.0,53.0,10
37,16,19,3,66.0,105.0,10
38,59,11,6,178.0,230.0,10
39,32,35,4,117.0,170.0,10
40,1,47,1,41.0,93.0,10
41,88,42,7,185.0,230.0,10
42,47,75,7,180.0,222.0,10
43,52,63,2,188.0,220.0,10
44,38,10,5,7.0,57.0,10
45,56,21,6,172.0,230.0,10
46,49,18,10,38.0,68.0,10
47,36,59,9,148.0,208.0,10
48,100,17,7,175.0,215.0,10
49,8,81,10,183.0,230.0,10
50,45,87,1,46.0,81.0,10
51,42,41,1,180.0,230.0,10
52,21,35,1,151.0,173.0,10
53,59,30,1,205.0,230.0,10
54,9,10,5,106.0,164.0,10
55,74,18,4,101.0,155.0,10
56,79,59,10,133.0,176.0,10
57,90,36,5,156.0,185.0,10
58,49,47,2,199.0,230.0,10
59,82,58,10,17.0,76.0,10
60,65,91,9,193.0,230.0,10
61,28,17,10,185.0,224.0,10
62,52,97,3,175.0,230.0,10
63,62,4,7,141.0,185.0,10
64,34,93,3,203.0,230.0,10
65,37,4,3,206.0,230.0,10
66,47,10,2,13.0,71.0,10
67,24,95,2,171.0,230.0,10
68,73,12,1,28.0,70.0,10
69,14,73,9,161.0,213.0,10
70,74,96,9,129.0,178.0,10
71,42,59,3,173.0,230.0,10
72,79,67,3,188.0,230.0,10
73,13,98,5,56.0,105.0,10
74,98,93,6,203.0,230.0,10
75,23,37,3,99.0,145.0,10
76,33,13,9,193.0,230.0,10
77,20,27,1,15.0,36.0,10
78,82,82,5,60.0,85.0,10
79,12,43,6,71.0,99.0,10
80,22,28,2,29.0,76.0,10
81,99,75,4,164.0,187.0,10
82,64,92,8,40.0,89.0,10
83,49,28,5,67.0,115.0,10
84,62,38,8,197.0,230.0,10
85,38,81,3,137.0,159.0,10
86,62,26,3,136.0,160.0,10
87,78,62,8,171.0,230.0,10
88,73,52,3,179.0,230.0,10
89,19,55,4,208.0,230.0,10
90,64,0,3,70.0,129.0,10
91,88,18,8,163.0,206.0,10
92,60,8,9,163.0,200.0,10
93,29,43,9,207.0,230.0,10
94,73,97,4,148.0,181.0,10
95,30,24,10,171.0,199.0,10
96,76,91,7,103.0,128.0,10
97,46,22,1,105.0,149.0,10
98,47,60,6,102.0,130.0,10
99,82,42,4,178.0,230.0,10
100,47,81,1,206.0,230.0,10
