CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,66,99,1,74.0,94.0,10
2,22,73,8,94.0,152.0,10
3,34,83,9,203.0,230.0,10
4,87,43,7,101.0,147.0,10
5,34,65,6,177.0,230.0,10
6,69,23,3,172.0,230.0,10
7,46,72,4,151.0,195.0,10
8,60,69,8,192.0,230.0,10
9,61,34,7,158.0,189.0,10
10,66,28,6,54.0,82.0,10
11,85,77,9,180.0,230.0,10
12,68,81,10,195.0,230.0,10
13,2,12,1,107.0,133.0,10
14,3,41,10,75.0,113.0,10
15,51,51,6,93.0,129.0,10
16,73,59,7,185.0,230.0,10
17,34,9,8,12.0,52.0,10
18,43,40,2,179.0,230.0,10
19,34,87,10,196.0,230.0,10
20,40,33,6,199.0,230.0,10
21,77,0,1,188.0,230.0,10
22,75,90,2,209.0,230.0,10
23,14,55,9,147.0,194.0,10
24,46,71,3,149.0,193.0,10
25,88,20,7,196.0,230.0,10
26,97,75,3,190.0,230.0,10
27,91,38,6,44.0,99.0,10
28,34,23,5,195.0,230.0,10
29,76,75,3,27.0,84.0,10
30,87,39,10,55.0,115.0,10
31,10,57,9,173.0,217.0,10
32,6,27,7,42.0,93.0,10
33,98,42,1,86.0,142.0,10
34,78,48,5,74.0,100.0,10
35,32,38,1,108.0,145.0,10
36,53,33,6,131.0,183.0,10
37,25,39,1,27.0,82.0,10
38,54,63,9,206.0,230.0,10
39,51,1,3,59.0,83.0,10
40,9,32,9,8.0,65.0,10
41,7,60,5,154.0,203.0,10
42,81,11,6,91.0,131.0,10
43,83,90,9,194.0,230.0,10
44,17,48,9,3.0,56.0,10
45,82,53,5,121.0,173.0,10
46,8,43,7,62.0,93.0,10
47,15,79,9,115.0,160.0,10
48,1,19,3,77.0,113.0,10
49,86,44,10,102.0,153.0,10
50,25,92,2,47.0,71.0,10
51,55,15,5,163.0,208.0,10
52,66,19,1,116.0,157.0,10
53,52,16,4,162.0,197.0,10
54,8,10,7,117.0,172.0,10
55,55,0,4,66.0,93.0,10
56,12,35,3,86.0,132.0,10
57,58,68,5,182.0,230.0,10
58,88,48,4,158.0,182.0,10
59,17,57,7,37.0,60.0,10
60,67,95,8,191.0,230.0,10
61,67,73,8,195.0,230.0,10
62,10,27,10,62.0,104.0,10
63,32,15,8,195.0,217.0,10
64,65,29,6,125.0,158.0,10
65,82,22,8,24.0,62.0,10
66,77,48,4,70.0,129.0,10
67,55,28,6,195.0,230.0,10
68,52,19,4,186.0,224.0,10
69,86,66,7,197.0,229.0,10
70,42,23,6,93.0,121.0,10
71,99,3,6,176.0,207.0,10
72,90,35,5,53.0,73.0,10
73,50,88,9,193.0,227.0,10
74,7,12,9,129.0,159.0,10
75,18,31,9,15.0,66.0,10
76,54,29,6,207.0,230.0,10
77,21,2,6,151.0,209.0,10
78,64,19,9,58.0,110.0,10
79,52,68,4,21.0,49.0,10
80,19,62,5,15.0,55.0,10
81,75,80,2,202.0,227.0,10
82,98,52,8,60.0,88.0,10
83,98,49,9,142.0,192.0,10
84,4,70,6,49.0,106.0,10
85,71,49,3,158.0,186.0,10
86,58,2,5,131.0,179.0,10
87,26,69,7,81.0,110.0,10
88,81,3,7,43.0,64.0,10
89,36,75,10,196.0,230.0,10
90,91,97,4,152.0,189.0,10
91,44,57,3,114.0,161.0,10
92,90,12,7,190.0,229.0,10
93,91,53,6,114.0,163.0,10
94,32,87,1,200.0,230.0,10
95,44,33,6,83.0,134.0,10
96,38,3,8,15.0,56.0,10
97,25,79,10,63.0,110.0,10
98,16,47,1,30.0,53.0,10
99,19,63,1,123.0,182.0,10
100,68,24,9,198.0,230.0,10
