CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,71,84,1,204.0,230.0,10
2,73,36,2,24.0,70.0,10
3,9,46,3,185.0,230.0,10
4,53,40,3,161.0,199.0,10
5,36,8,7,39.0,63.0,10
6,41,9,1,49.0,95.0,10
7,29,72,8,120.0,176.0,10
8,83,12,5,20.0,75.0,10
9,77,89,10,178.0,230.0,10
10,37,13,3,58.0,86.0,10
11,31,88,6,59.0,108.0,10
12,93,48,1,87.0,110.0,10
13,68,12,5,27.0,48.0,10
14,32,82,6,44.0,91.0,10
15,27,38,9,194.0,230.0,10
16,29,5,10,150.0,178.0,10
17,93,40,7,53.0,103.0,10
18,95,71,1,135.0,182.0,10
19,53,98,7,187.0,230.0,10
20,44,5,8,81.0,122.0,10
21,96,27,1,144.0,173.0,10
22,74,34,3,175.0,230.0,10
23,8,37,5,184.0,230.0,10
24,6,94,10,171.0,230.0,10
25,52,16,2,38.0,90.0,10
26,34,20,6,0.0,54.0,10
27,65,31,4,108.0,130.0,10
28,67,95,4,66.0,113.0,10
29,39,64,7,203.0,230.0,10
30,93,41,4,72.0,93.0,10
31,36,38,4,169.0,210.0,10
32,57,11,1,63.0,115.0,10
33,0,40,9,182.0,230.0,10
34,75,12,4,120.0,180.0,10
35,11,50,3,152.0,199.0,10
36,3,31,2,84.0,105.0,10
37,3,86,8,44.0,87.0,10
38,68,13,2,34.0,67.0,10
39,18,74,10,207.0,230.0,10
40,74,72,4,190.0,230.0,10
41,97,8,6,129.0,182.0,10
42,72,96,1,62.0,121.0,10
43,71,6,2,89.0,123.0,10
44,88,25,7,66.0,100.0,10
45,65,71,2,177.0,230.0,10
46,52,7,5,30.0,54.0,10
47,70,29,4,84.0,110.0,10
48,88,92,3,175.0,230.0,10
49,76,19,6,170.0,230.0,10
50,94,96,4,189.0,230.0,10
51,92,20,3,57.0,80.0,10
52,91,54,1,37.0,66.0,10
53,80,7,3,57.0,108.0,10
54,50,28,6,82.0,124.0,10
55,32,44,2,175.0,230.0,10
56,72,83,2,181.0,230.0,10
57,46,16,1,4.0,40.0,10
58,24,52,8,93.0,113.0,10
59,8,53,2,130.0,186.0,10
60,84,57,4,62.0,83.0,10
61,37,65,1,6.0,46.0,10
62,100,94,5,162.0,220.0,10
63,44,9,1,87.0,111.0,10
64,22,97,1,151.0,211.0,10
65,35,13,3,26.0,53.0,10
66,0,33,2,3.0,47.0,10
67,16,33,6,34.0,79.0,10
68,59,73,9,32.0,70.0,10
69,58,53,9,104.0,124.0,10
70,88,75,4,62.0,82.0,10
71,28,80,3,96.0,142.0,10
72,71,32,4,181.0,218.0,10
73,0,10,9,93.0,131.0,10
74,82,16,4,160.0,205.0,10
75,82,6,9,60.0,104.0,10
76,98,12,7,179.0,230.0,10
77,36,48,5,209.0,230.0,10
78,47,79,4,173.0,230.0,10
79,79,62,9,171.0,230.0,10
80,55,12,2,48.0,70.0,10
81,29,98,5,79.0,100.0,10
82,6,52,4,166.0,202.0,10
83,52,98,1,184.0,230.0,10
84,80,62,6,123.0,173.0,10
85,44,98,6,201.0,230.0,10
86,39,24,9,123.0,161.0,10
87,1,60,10,135.0,157.0,10
88,1,99,7,179.0,230.0,10
89,67,19,1,139.0,172.0,10
90,94,48,5,78.0,134.0,10
91,10,79,1,174.0,230.0,10
92,82,66,5,175.0,223.0,10
93,78,82,1,202.0,230.0,10
94,62,97,7,95.0,137.0,10
95,83,16,10,186.0,226.0,10
96,64,50,4,90.0,120.0,10
97,94,51,5,97.0,151.0,10
98,63,18,5,90.0,149.0,10
99,10,43,2,181.0,230.0,10
100,23,15,7,148.0,170.0,10
