CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,89,81,6,165.0,204.0,10
2,42,91,2,170.0,221.0,10
3,55,43,5,100.0,123.0,10
4,5,17,1,65.0,105.0,10
5,46,79,3,204.0,230.0,10
6,16,5,5,27.0,59.0,10
7,50,40,9,206.0,230.0,10
8,66,92,2,60.0,94.0,10
9,41,89,6,188.0,224.0,10
10,41,2,1,69.0,109.0,10
11,15,100,5,132.0,167.0,10
12,82,1,9,174.0,230.0,10
13,5,45,6,192.0,230.0,10
14,11,5,2,24.0,68.0,10
15,47,79,6,178.0,230.0,10
16,43,15,7,127.0,180.0,10
17,56,97,1,149.0,186.0,10
18,28,83,9,71.0,112.0,10
19,37,1,9,6.0,46.0,10
20,23,23,3,116.0,161.0,10
21,34,83,10,195.0,230.0,10
22,50,76,6,118.0,157.0,10
23,52,99,4,190.0,230.0,10
24,54,68,3,11.0,48.0,10
25,17,86,1,195.0,230.0,10
26,19,9,4,32.0,89.0,10
27,61,12,7,174.0,195.0,10
28,8,9,7,76.0,126.0,10
29,45,100,4,47.0,94.0,10
30,92,32,10,193.0,230.0,10
31,10,91,10,194.0,230.0,10
32,100,92,2,173.0,230.0,10
33,96,4,4,159.0,203.0,10
34,74,86,4,107.0,144.0,10
35,65,87,3,179.0,230.0,10
36,58,39,6,178.0,230.0,10
37,30,37,4,194.0,230.0,10
38,69,100,4,83.0,115.0,10
39,38,27,4,106.0,163.0,10
40,5,65,1,170.0,212.0,10
41,60,44,3,17.0,56.0,10
42,14,78,1,196.0,230.0,10
43,45,94,8,39.0,98.0,10
44,37,8,10,34.0,59.0,10
45,36,43,10,109.0,168.0,10
46,51,60,4,190.0,230.0,10
47,33,24,2,110.0,149.0,10
48,61,42,6,185.0,230.0,10
49,30,50,2,184.0,223.0,10
50,32,92,6,185.0,230.0,10
51,12,50,6,173.0,230.0,10
52,40,97,5,190.0,230.0,10
53,35,61,8,182.0,230.0,10
54,29,16,2,93.0,146.0,10
55,9,26,3,12.0,61.0,10
56,32,26,8,75.0,108.0,10
57,84,2,4,187.0,230.0,10
58,12,38,8,15.0,35.0,10
59,15,45,7,192.0,230.0,10
60,30,99,3,54.0,74.0,10
61,38,90,8,209.0,230.0,10
62,89,55,6,66.0,91.0,10
63,81,0,4,206.0,226.0,10
64,86,88,9,191.0,230.0,10
65,59,70,10,188.0,230.0,10
66,44,69,2,192.0,230.0,10
67,92,2,2,122.0,182.0,10
68,38,4,7,52.0,73.0,10
69,40,18,7,77.0,117.0,10
70,73,88,7,133.0,167.0,10
71,80,100,5,149.0,188.0,10
72,84,17,7,162.0,220.0,10
73,60,79,3,61.0,81.0,10
74,84,5,7,37.0,88.0,10
75,5,37,3,48.0,73.0,10
76,67,87,7,202.0,230.0,10
77,56,67,2,210.0,230.0,10
78,6,45,7,209.0,230.0,10
79,79,91,4,73.0,130.0,10
80,18,56,10,148.0,186.0,10
81,21,33,8,0.0,34.0,10
82,83,62,6,132.0,169.0,10
83,68,73,4,33.0,69.0,10
84,29,36,1,0.0,35.0,10
85,8,21,1,34.0,79.0,10
86,71,82,8,95.0,150.0,10
87,5,84,9,91.0,114.0,10
88,24,90,4,91.0,143.0,10
89,54,24,2,88.0,125.0,10
90,47,7,8,146.0,176.0,10
91,0,16,3,44.0,95.0,10
92,2,100,9,45.0,87.0,10
93,72,36,4,177.0,230.0,10
94,55,54,7,210.0,230.0,10
95,0,89,8,100.0,150.0,10
96,24,85,3,102.0,135.0,10
97,67,64,7,196.0,230.0,10
98,79,90,8,59.0,99.0,10
99,64,40,4,173.0,230.0,10
100,58,56,2,199.0,230.0,10
