CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,240.0,0
1,45.77,69.17,41,109.59,199.59,10
2,7.5,40.24,27,78.76,138.76,10
3,22.75,18.97,68,0.0,240.0,10
4,39.88,68.67,62,0.0,240.0,10
5,17.26,78.94,53,0.0,240.0,10
6,17.03,19.84,18,98.87,158.87,10
7,37.2,76.02,38,144.8,174.8,10
8,39.17,47.26,67,82.01,172.01,10
9,61.44,28.18,25,0.0,240.0,10
10,74.25,32.08,11,38.65,152.41,10
11,18.51,28.79,67,53.47,143.47,10
12,96.12,36.86,11,57.64,170.41,10
13,68.93,52.79,42,0.0,240.0,10
14,93.97,85.9,48,100.42,175.18,10
15,13.18,63.79,3,0.0,240.0,10
16,74.03,87.89,44,50.93,107.57,10
17,34.26,68.21,7,0.0,240.0,10
18,25.66,87.4,40,0.0,240.0,10
19,44.87,21.43,41,28.98,65.02,10
20,99.79,41.51,68,66.84,126.84,10
21,53.0,82.57,44,74.9,104.9,10
22,51.48,98.53,44,104.31,164.31,10
23,0.99,62.38,22,0.0,240.0,10
24,39.09,22.65,18,180.58,210.58,10
25,72.82,90.89,31,0.0,240.0,10
26,51.68,90.73,60,141.87,171.87,10
27,86.3,42.79,1,75.21,135.21,10
28,75.14,40.27,16,0.0,240.0,10
29,28.3,87.14,41,52.09,142.09,10
30,15.58,73.22,52,0.0,240.0,10
31,4.06,99.52,26,0.0,240.0,10
32,18.79,34.42,23,102.36,213.68,10
33,56.55,87.47,40,0.0,240.0,10
34,63.14,16.79,62,0.0,240.0,10
35,81.96,29.78,16,120.16,180.16,10
36,43.36,48.59,42,93.71,123.71,10
37,56.45,54.66,19,0.0,240.0,10
38,40.32,26.0,47,0.0,240.0,10
39,22.86,41.67,3,23.1,53.1,10
40,92.08,27.63,64,0.0,240.0,10
41,15.52,4.33,66,0.0,240.0,10
42,6.2,16.34,19,0.0,240.0,10
43,33.83,80.95,8,0.0,240.0,10
44,45.5,77.76,68,33.27,153.27,10
45,12.23,10.98,59,0.0,240.0,10
46,55.14,18.42,5,42.23,72.23,10
47,16.27,61.55,45,151.99,181.99,10
48,21.42,26.08,64,77.82,137.82,10
49,96.03,17.09,68,0.0,240.0,10
50,79.89,15.07,68,0.0,240.0,10
51,28.29,80.64,11,92.35,152.35,10
52,86.63,54.47,52,96.62,156.62,10
53,54.18,46.66,15,0.0,240.0,10
54,32.66,20.49,19,0.0,240.0,10
55,82.8,83.62,26,0.0,240.0,10
56,63.04,9.13,23,0.0,240.0,10
57,47.88,82.08,18,136.83,196.83,10
58,58.92,40.52,63,0.0,240.0,10
59,54.8,54.26,51,0.0,240.0,10
60,80.42,78.07,14,97.47,187.47,10
61,55.92,19.04,16,0.0,240.0,10
62,94.38,15.27,68,82.79,172.79,10
63,88.73,57.17,63,151.42,181.42,10
64,53.36,90.06,16,42.23,138.9,10
65,81.57,16.41,25,0.0,240.0,10
66,28.48,17.49,55,101.16,161.16,10
67,83.64,84.86,7,0.0,240.0,10
68,24.4,45.09,30,0.0,240.0,10
69,78.71,12.48,56,132.92,186.09,10
70,54.65,15.09,4,0.0,240.0,10
71,19.3,16.87,64,105.63,200.93,10
72,33.73,83.32,59,33.9,82.63,10
73,20.29,20.95,5,0.0,240.0,10
74,27.65,81.52,67,0.0,240.0,10
75,33.4,49.64,55,6.61,48.61,10
76,29.33,13.29,66,111.23,201.77,10
77,49.05,42.65,31,11.66,38.53,10
78,94.94,14.88,4,99.37,129.37,10
79,78.22,45.05,63,43.6,133.6,10
80,54.68,87.06,27,0.0,240.0,10
81,31.08,12.48,56,112.74,201.43,10
82,54.0,21.24,44,72.89,162.89,10
83,65.76,41.04,42,0.0,240.0,10
84,89.97,48.52,55,106.31,190.01,10
85,55.63,85.02,1,0.0,240.0,10
86,57.85,56.79,4,0.0,240.0,10
87,22.71,50.69,15,0.0,240.0,10
88,89.69,11.96,19,131.0,161.0,10
89,21.06,4.96,62,48.86,159.19,10
90,76.21,83.88,33,0.0,240.0,10
91,25.43,87.69,62,0.0,240.0,10
92,22.93,80.17,44,0.0,240.0,10
93,82.75,11.44,21,0.0,240.0,10
94,52.97,85.96,55,0.0,240.0,10
95,58.19,51.43,23,0.0,240.0,10
96,81.29,86.9,57,0.0,240.0,10
97,21.92,52.11,42,18.2,42.87,10
98,28.39,79.73,63,132.76,208.08,10
99,89.23,77.84,34,98.11,183.44,10
100,24.23,15.27,19,137.85,167.85,10
