CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,83,64,1,112.0,132.0,10
2,98,54,6,116.0,145.0,10
3,38,90,3,189.0,230.0,10
4,76,13,3,146.0,206.0,10
5,78,35,6,188.0,230.0,10
6,8,92,10,61.0,119.0,10
7,70,77,5,203.0,230.0,10
8,7,88,10,207.0,230.0,10
9,48,91,2,201.0,230.0,10
10,23,35,5,42.0,65.0,10
11,24,84,8,174.0,199.0,10
12,89,75,6,153.0,186.0,10
13,60,86,8,51.0,71.0,10
14,55,46,7,54.0,99.0,10
15,100,4,2,193.0,225.0,10
16,95,55,4,186.0,230.0,10
17,23,91,7,167.0,200.0,10
18,92,18,4,86.0,111.0,10
19,93,100,10,206.0,230.0,10
20,31,88,7,52.0,111.0,10
21,27,100,8,136.0,162.0,10
22,71,65,6,64.0,104.0,10
23,31,3,2,126.0,177.0,10
24,30,78,3,75.0,132.0,10
25,68,46,8,146.0,193.0,10
26,2,79,10,45.0,74.0,10
27,62,45,6,190.0,230.0,10
28,22,60,8,183.0,211.0,10
29,94,1,2,123.0,173.0,10
30,10,93,9,56.0,112.0,10
31,98,11,6,62.0,113.0,10
32,78,58,7,24.0,84.0,10
33,47,89,4,178.0,230.0,10
34,34,82,8,182.0,230.0,10
35,16,66,1,198.0,230.0,10
36,3,45,1,207.0,230.0,10
37,70,92,1,176.0,230.0,10
38,20,93,3,184.0,222.0,10
39,31,43,4,149.0,177.0,10
40,57,76,1,173.0,230.0,10
41,81,8,2,92.0,138.0,10
42,85,45,4,63.0,108.0,10
43,59,95,2,74.0,125.0,10
44,60,87,5,42.0,76.0,10
45,100,52,6,96.0,137.0,10
46,36,36,9,194.0,230.0,10
47,88,13,10,46.0,87.0,10
48,74,6,8,173.0,212.0,10
49,25,89,1,135.0,182.0,10
50,96,27,9,178.0,225.0,10
51,17,19,7,60.0,81.0,10
52,74,35,10,205.0,230.0,10
53,91,77,8,158.0,210.0,10
54,93,85,10,115.0,150.0,10
55,96,78,3,141.0,186.0,10
56,78,3,6,148.0,202.0,10
57,24,66,6,6.0,47.0,10
58,81,78,8,118.0,176.0,10
59,69,14,1,14.0,64.0,10
60,68,7,5,114.0,171.0,10
61,54,45,8,189.0,230.0,10
62,23,64,10,31.0,70.0,10
63,29,89,10,68.0,97.0,10
64,31,1,5,17.0,43.0,10
65,100,5,4,176.0,230.0,10
66,9,0,9,69.0,126.0,10
67,61,96,2,74.0,105.0,10
68,88,91,3,203.0,230.0,10
69,4,64,10,98.0,132.0,10
70,9,47,7,165.0,219.0,10
71,19,1,3,121.0,143.0,10
72,41,91,1,178.0,230.0,10
73,46,0,9,83.0,117.0,10
74,84,72,4,41.0,101.0,10
75,9,76,3,31.0,63.0,10
76,50,26,4,57.0,81.0,10
77,38,43,6,155.0,192.0,10
78,97,94,3,173.0,206.0,10
79,99,19,9,103.0,146.0,10
80,7,37,7,17.0,43.0,10
81,4,28,1,0.0,54.0,10
82,63,46,10,201.0,230.0,10
83,74,26,8,141.0,180.0,10
84,61,10,8,98.0,128.0,10
85,61,33,9,174.0,230.0,10
86,99,18,10,92.0,135.0,10
87,31,38,3,124.0,178.0,10
88,47,81,1,176.0,230.0,10
89,47,91,7,183.0,230.0,10
90,76,36,10,50.0,101.0,10
91,83,36,1,22.0,65.0,10
92,77,3,6,139.0,185.0,10
93,17,67,10,204.0,230.0,10
94,34,17,8,36.0,93.0,10
95,4,19,10,32.0,60.0,10
96,94,10,6,190.0,230.0,10
97,9,60,3,76.0,116.0,10
98,71,46,2,140.0,196.0,10
99,32,76,3,48.0,74.0,10
100,32,77,3,24.0,74.0,10
