CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,960.0,0
1,51.16,55.26,38,95.4,575.4,10
2,61.77,68.92,30,0.0,960.0,10
3,38.86,18.89,27,31.13,230.12,10
4,5.65,15.51,36,0.0,960.0,10
5,38.33,33.27,14,0.0,960.0,10
6,78.19,5.95,32,659.95,779.95,10
7,45.73,93.62,1,0.0,960.0,10
8,44.82,31.03,2,0.0,960.0,10
9,25.54,65.85,30,0.0,960.0,10
10,87.69,27.68,19,0.0,960.0,10
11,61.78,39.25,27,349.56,589.56,10
12,85.69,68.59,37,0.0,960.0,10
13,53.71,97.85,23,492.49,732.49,10
14,63.29,11.16,39,0.0,960.0,10
15,78.42,14.86,9,250.75,490.75,10
16,61.76,40.05,33,633.78,873.78,10
17,70.21,86.55,18,246.46,486.46,10
18,26.48,22.87,14,0.0,960.0,10
19,93.1,29.15,23,0.0,960.0,10
20,52.95,59.73,22,651.89,891.89,10
21,73.84,96.8,4,0.0,960.0,10
22,97.76,61.19,14,0.0,960.0,10
23,85.1,42.29,41,130.48,490.48,10
24,60.64,34.75,18,427.03,667.03,10
25,13.81,85.72,29,347.66,707.66,10
26,74.53,92.62,32,0.0,960.0,10
27,79.27,22.09,32,369.62,489.62,10
28,88.78,31.98,38,0.0,960.0,10
29,47.61,4.87,6,663.66,914.23,10
30,59.34,11.46,20,0.0,960.0,10
31,81.96,46.16,16,613.07,917.86,10
32,30.77,83.32,7,0.0,960.0,10
33,43.35,4.25,19,560.36,800.36,10
34,23.23,84.25,25,38.14,253.28,10
35,72.66,53.45,7,0.0,960.0,10
36,30.57,47.27,20,0.0,960.0,10
37,61.19,72.4,36,0.0,960.0,10
38,57.97,5.34,21,0.0,960.0,10
39,2.79,97.75,40,0.0,960.0,10
40,78.51,85.1,39,155.63,395.63,10
41,6.29,82.28,38,0.0,960.0,10
42,50.3,82.98,6,498.7,925.45,10
43,23.25,52.6,35,688.4,808.4,10
44,38.66,39.2,22,232.33,712.33,10
45,31.73,40.71,9,698.05,818.05,10
46,69.11,36.22,24,569.56,809.56,10
47,62.24,12.4,15,0.0,960.0,10
48,45.11,15.05,37,0.0,960.0,10
49,12.75,16.84,37,42.92,355.49,10
50,86.05,57.63,15,582.59,913.32,10
51,54.31,50.1,15,799.32,945.69,10
52,78.16,56.42,10,615.79,921.3,10
53,85.94,10.49,7,168.94,648.94,10
54,49.31,94.32,6,0.0,960.0,10
55,24.44,52.04,22,0.0,960.0,10
56,64.44,11.41,2,0.0,960.0,10
57,13.94,15.06,24,0.0,960.0,10
58,92.23,87.12,34,646.01,766.01,10
59,89.81,22.89,29,600.28,903.29,10
60,38.98,14.54,24,239.18,719.18,10
61,30.77,41.8,34,0.0,960.0,10
62,54.47,82.35,2,0.0,960.0,10
63,20.74,75.82,2,0.0,960.0,10
64,85.27,83.94,29,0.0,960.0,10
65,50.53,20.58,15,352.85,592.85,10
66,81.82,46.54,12,0.0,960.0,10
67,56.21,19.25,30,616.45,736.45,10
68,82.0,17.4,35,456.8,576.8,10
69,30.76,14.11,29,0.0,960.0,10
70,88.3,91.02,22,0.0,960.0,10
71,55.83,14.66,31,38.72,116.33,10
72,18.89,95.79,28,0.0,960.0,10
73,28.48,53.81,12,0.0,960.0,10
74,75.15,14.4,24,50.03,246.36,10
75,23.15,86.11,14,458.52,578.52,10
76,24.6,78.25,39,610.61,730.61,10
77,80.95,20.4,17,50.53,446.59,10
78,41.99,10.71,28,622.97,742.97,10
79,25.88,18.61,4,299.73,419.73,10
80,62.03,10.17,20,0.0,960.0,10
81,85.33,45.1,40,0.0,960.0,10
82,50.49,52.22,7,0.0,960.0,10
83,86.9,18.11,10,56.71,251.85,10
84,51.46,85.83,15,0.0,960.0,10
85,92.22,79.5,6,0.0,960.0,10
86,52.7,44.69,38,13.77,215.76,10
87,51.63,95.52,19,0.0,960.0,10
88,26.66,87.94,37,332.24,692.24,10
89,25.39,15.46,26,37.5,294.92,10
90,26.58,79.96,35,507.77,747.77,10
91,27.77,18.36,6,0.0,960.0,10
92,56.85,80.44,11,330.53,690.53,10
93,47.89,82.23,3,380.02,740.02,10
94,50.05,88.59,20,305.22,665.22,10
95,21.35,12.6,39,0.0,960.0,10
96,83.45,15.17,20,239.52,359.52,10
97,85.92,80.7,34,55.24,354.22,10
98,26.45,21.92,10,343.82,703.82,10
99,52.95,11.4,13,40.71,329.21,10
100,45.18,11.07,24,533.29,653.29,10
