CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,960.0,0
1,94.68,74.71,6,498.52,900.0,10
2,41.02,2.84,10,426.11,546.11,10
3,99.1,40.4,10,123.91,243.91,10
4,65.31,19.09,28,199.07,439.07,10
5,39.05,8.39,1,233.7,473.7,10
6,24.81,94.55,28,457.99,577.99,10
7,53.61,4.7,56,655.29,912.7,10
8,84.74,7.24,31,61.89,463.29,10
9,79.79,92.48,41,670.15,790.15,10
10,82.21,36.0,1,350.22,830.22,10
11,80.46,63.65,50,463.54,917.3,10
12,73.19,83.6,56,326.12,566.12,10
13,26.89,82.55,42,255.29,375.29,10
14,77.41,27.95,32,604.42,844.42,10
15,49.63,82.77,1,318.5,678.5,10
16,2.42,4.63,1,58.91,335.14,10
17,69.75,87.77,22,410.16,770.16,10
18,8.4,7.14,16,211.95,451.95,10
19,54.33,23.66,34,698.89,818.89,10
20,16.56,11.06,57,45.45,438.54,10
21,37.01,58.59,72,383.23,503.23,10
22,8.93,91.84,22,289.25,649.25,10
23,97.57,17.49,3,181.65,541.65,10
24,24.11,0.26,48,434.76,554.76,10
25,42.15,70.23,50,148.49,508.49,10
26,46.27,17.45,58,33.15,495.74,10
27,91.18,34.72,13,614.45,906.59,10
28,29.18,5.72,48,716.25,836.25,10
29,75.05,87.74,20,638.43,908.49,10
30,68.57,25.24,19,717.82,922.19,10
31,39.69,85.36,39,330.34,450.34,10
32,59.76,54.54,58,25.61,385.61,10
33,45.1,90.6,66,40.92,413.66,10
34,14.69,58.72,37,383.3,623.3,10
35,95.05,0.45,15,752.58,885.93,10
36,44.77,16.42,42,462.2,926.08,10
37,62.5,49.26,12,154.33,274.33,10
38,17.19,54.68,20,251.22,611.22,10
39,11.67,11.28,58,364.56,484.56,10
40,72.46,6.99,58,397.73,877.73,10
41,64.29,5.54,73,673.89,909.34,10
42,30.21,27.4,34,794.07,935.37,10
43,40.13,71.8,20,210.91,450.91,10
44,18.73,15.48,23,288.23,648.23,10
45,52.7,52.98,66,13.04,382.96,10
46,59.05,16.79,39,703.09,921.71,10
47,56.81,77.33,23,138.55,378.55,10
48,0.7,42.14,1,789.44,909.44,10
49,68.39,60.83,23,499.43,859.43,10
50,89.45,99.15,29,515.01,755.01,10
51,84.33,13.62,50,212.57,572.57,10
52,24.11,8.43,56,52.21,532.21,10
53,30.46,11.2,41,340.96,460.96,10
54,31.29,22.38,1,154.95,274.95,10
55,83.95,13.58,9,527.21,887.21,10
56,54.92,12.24,4,560.34,919.4,10
57,27.91,88.86,6,52.84,172.84,10
58,60.5,55.5,42,607.92,727.92,10
59,88.15,56.2,53,48.55,283.03,10
60,78.24,4.53,25,59.41,272.58,10
61,97.05,88.75,13,491.41,731.41,10
62,55.83,70.54,51,229.17,589.17,10
63,53.49,89.98,38,42.19,378.03,10
64,20.87,9.06,13,190.66,310.66,10
65,55.42,91.62,34,44.38,311.59,10
66,56.11,44.18,48,322.5,802.5,10
67,31.41,93.35,34,436.49,556.49,10
68,55.91,58.76,51,646.25,941.84,10
69,46.49,55.14,73,209.53,329.53,10
70,56.64,15.6,51,112.15,472.15,10
71,85.4,16.86,38,176.95,296.95,10
72,83.32,37.17,16,239.27,719.27,10
73,87.49,52.58,1,64.43,544.43,10
74,28.53,51.92,20,46.57,526.57,10
75,64.23,83.51,4,584.59,918.65,10
76,83.04,21.24,31,201.12,561.12,10
77,51.34,52.85,53,284.4,764.4,10
78,54.92,85.92,31,736.32,921.1,10
79,57.71,53.45,26,353.11,833.11,10
80,15.5,83.64,38,449.71,918.38,10
81,79.22,19.51,44,557.46,910.32,10
82,23.84,82.14,66,451.11,924.03,10
83,21.59,45.28,45,19.01,106.49,10
84,51.55,18.45,64,33.6,281.31,10
85,22.28,17.06,35,37.4,183.44,10
86,53.56,52.03,48,13.71,342.64,10
87,20.56,77.21,16,189.1,309.1,10
88,81.88,86.97,73,55.86,217.64,10
89,49.85,58.23,6,12.84,178.88,10
90,58.57,50.21,53,235.54,715.54,10
91,22.4,56.44,42,556.32,796.32,10
92,79.66,24.64,41,91.13,451.13,10
93,53.47,15.77,54,792.13,923.22,10
94,78.98,79.89,35,101.79,581.79,10
95,58.42,12.28,63,181.89,661.89,10
96,91.49,11.66,57,64.2,505.86,10
97,79.08,67.95,54,646.67,916.99,10
98,85.2,53.86,42,186.15,306.15,10
99,55.59,88.96,44,449.95,569.95,10
100,84.67,86.44,28,551.39,902.35,10
