CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,5,80,6,107.0,129.0,10
2,36,30,2,50.0,100.0,10
3,69,48,5,202.0,230.0,10
4,14,76,3,63.0,93.0,10
5,81,15,9,165.0,214.0,10
6,55,66,3,175.0,230.0,10
7,83,78,10,95.0,151.0,10
8,28,52,3,1.0,36.0,10
9,73,61,6,185.0,219.0,10
10,7,66,10,133.0,165.0,10
11,19,28,6,51.0,101.0,10
12,6,29,7,24.0,57.0,10
13,32,2,7,28.0,50.0,10
14,72,46,1,114.0,170.0,10
15,88,76,6,193.0,230.0,10
16,67,19,9,136.0,172.0,10
17,98,31,8,175.0,204.0,10
18,65,46,6,180.0,230.0,10
19,41,20,5,67.0,125.0,10
20,37,46,9,161.0,193.0,10
21,5,80,6,84.0,139.0,10
22,78,66,2,173.0,230.0,10
23,10,36,9,131.0,154.0,10
24,50,16,9,163.0,214.0,10
25,53,99,6,81.0,132.0,10
26,27,19,3,0.0,49.0,10
27,15,21,4,157.0,193.0,10
28,59,96,3,177.0,230.0,10
29,84,65,8,150.0,180.0,10
30,66,31,5,122.0,159.0,10
31,18,46,2,47.0,102.0,10
32,93,26,4,78.0,110.0,10
33,75,37,7,88.0,124.0,10
34,46,47,6,187.0,207.0,10
35,98,37,1,38.0,70.0,10
36,59,26,1,191.0,230.0,10
37,80,47,10,67.0,117.0,10
38,75,32,3,149.0,170.0,10
39,77,97,8,202.0,230.0,10
40,14,56,5,11.0,66.0,10
41,50,13,8,154.0,214.0,10
42,91,77,3,196.0,230.0,10
43,77,22,5,30.0,72.0,10
44,91,53,3,156.0,201.0,10
45,98,8,2,178.0,230.0,10
46,91,25,9,78.0,103.0,10
47,76,82,4,180.0,230.0,10
48,79,20,2,30.0,76.0,10
49,63,22,2,151.0,184.0,10
50,51,2,6,118.0,171.0,10
51,48,6,6,123.0,143.0,10
52,40,36,3,103.0,163.0,10
53,81,2,6,37.0,75.0,10
54,94,81,10,194.0,230.0,10
55,31,90,1,106.0,145.0,10
56,78,44,5,175.0,212.0,10
57,82,72,10,31.0,76.0,10
58,51,27,1,108.0,144.0,10
59,4,35,9,170.0,230.0,10
60,30,33,3,54.0,85.0,10
61,46,13,10,141.0,194.0,10
62,88,50,8,92.0,142.0,10
63,59,41,2,181.0,230.0,10
64,5,18,6,116.0,172.0,10
65,97,78,7,192.0,230.0,10
66,43,87,2,45.0,70.0,10
67,70,0,1,190.0,230.0,10
68,18,36,7,121.0,148.0,10
69,30,27,7,183.0,230.0,10
70,60,59,4,148.0,180.0,10
71,39,46,1,0.0,53.0,10
72,95,61,4,37.0,81.0,10
73,96,49,2,196.0,230.0,10
74,100,91,8,76.0,136.0,10
75,37,78,9,61.0,118.0,10
76,88,32,4,192.0,228.0,10
77,56,47,3,99.0,150.0,10
78,47,85,4,110.0,134.0,10
79,56,72,10,203.0,230.0,10
80,15,83,5,42.0,99.0,10
81,24,26,10,172.0,226.0,10
82,89,16,10,200.0,230.0,10
83,7,51,10,65.0,117.0,10
84,84,68,2,151.0,188.0,10
85,32,88,6,92.0,133.0,10
86,51,85,7,37.0,83.0,10
87,51,85,10,48.0,101.0,10
88,76,50,7,184.0,225.0,10
89,98,51,6,51.0,78.0,10
90,33,34,4,82.0,126.0,10
91,67,9,7,197.0,230.0,10
92,41,72,10,16.0,45.0,10
93,10,81,7,66.0,105.0,10
94,16,51,4,42.0,101.0,10
95,21,35,7,142.0,186.0,10
96,10,58,6,33.0,71.0,10
97,57,22,1,71.0,131.0,10
98,26,27,7,196.0,225.0,10
99,30,72,2,128.0,168.0,10
100,83,93,5,199.0,230.0,10
