CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,36,30,3,140.0,197.0,10
2,89,31,2,37.0,95.0,10
3,19,34,6,0.0,39.0,10
4,70,74,9,35.0,85.0,10
5,11,10,5,59.0,92.0,10
6,6,71,6,175.0,229.0,10
7,100,32,6,89.0,149.0,10
8,55,20,6,0.0,49.0,10
9,69,50,3,210.0,230.0,10
10,85,39,7,155.0,177.0,10
11,86,52,1,128.0,178.0,10
12,100,62,3,177.0,230.0,10
13,77,40,7,180.0,211.0,10
14,46,61,7,107.0,140.0,10
15,5,24,5,37.0,79.0,10
16,80,16,2,147.0,174.0,10
17,50,59,8,194.0,230.0,10
18,96,63,4,36.0,83.0,10
19,94,50,4,30.0,90.0,10
20,86,27,2,173.0,230.0,10
21,80,19,8,160.0,198.0,10
22,72,1,9,88.0,117.0,10
23,85,80,4,88.0,115.0,10
24,91,21,10,208.0,230.0,10
25,7,60,5,196.0,230.0,10
26,73,60,7,95.0,139.0,10
27,61,71,7,108.0,156.0,10
28,97,26,6,171.0,230.0,10
29,96,84,1,72.0,94.0,10
30,69,69,8,209.0,230.0,10
31,30,66,8,170.0,230.0,10
32,27,44,4,203.0,230.0,10
33,77,29,6,8.0,59.0,10
34,66,56,2,118.0,156.0,10
35,84,38,10,128.0,171.0,10
36,70,80,5,62.0,86.0,10
37,74,21,1,143.0,192.0,10
38,66,95,8,61.0,113.0,10
39,82,52,1,135.0,186.0,10
40,11,76,5,87.0,131.0,10
41,22,49,8,180.0,230.0,10
42,78,95,5,158.0,209.0,10
43,78,6,3,38.0,95.0,10
44,40,85,3,44.0,80.0,10
45,28,44,8,135.0,187.0,10
46,42,13,3,0.0,57.0,10
47,76,60,3,93.0,127.0,10
48,84,29,10,32.0,77.0,10
49,24,3,8,83.0,135.0,10
50,21,94,6,184.0,230.0,10
51,40,11,4,193.0,228.0,10
52,74,46,10,89.0,114.0,10
53,52,57,2,87.0,147.0,10
54,4,70,1,198.0,230.0,10
55,31,84,6,62.0,92.0,10
56,8,58,1,6.0,46.0,10
57,56,7,10,51.0,101.0,10
58,70,69,7,177.0,230.0,10
59,22,32,7,26.0,52.0,10
60,56,69,2,196.0,230.0,10
61,30,91,2,167.0,205.0,10
62,73,41,10,181.0,230.0,10
63,45,10,5,9.0,58.0,10
64,40,61,4,179.0,230.0,10
65,79,32,3,76.0,103.0,10
66,29,64,5,195.0,230.0,10
67,98,17,10,201.0,229.0,10
68,51,90,4,172.0,230.0,10
69,45,69,8,191.0,230.0,10
70,66,1,5,72.0,101.0,10
71,5,94,10,51.0,107.0,10
72,99,95,1,112.0,157.0,10
73,35,19,4,129.0,171.0,10
74,46,12,6,17.0,77.0,10
75,48,29,8,90.0,126.0,10
76,37,50,8,0.0,47.0,10
77,18,69,10,18.0,53.0,10
78,98,49,1,194.0,230.0,10
79,100,98,9,122.0,176.0,10
80,89,83,3,76.0,96.0,10
81,34,47,10,112.0,154.0,10
82,79,57,1,73.0,110.0,10
83,58,90,9,158.0,179.0,10
84,43,67,8,170.0,230.0,10
85,93,23,3,198.0,230.0,10
86,39,47,2,176.0,230.0,10
87,50,63,1,21.0,52.0,10
88,94,52,7,117.0,147.0,10
89,11,68,1,98.0,143.0,10
90,77,66,7,162.0,186.0,10
91,16,54,10,199.0,230.0,10
92,33,8,5,100.0,150.0,10
93,91,40,6,173.0,203.0,10
94,94,58,4,163.0,202.0,10
95,44,78,4,176.0,230.0,10
96,15,79,3,171.0,230.0,10
97,68,40,6,179.0,230.0,10
98,92,51,10,39.0,88.0,10
99,12,43,7,50.0,78.0,10
100,7,40,6,54.0,82.0,10
