CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,73,7,10,94.0,153.0,10
2,31,82,3,60.0,118.0,10
3,60,29,3,178.0,211.0,10
4,80,62,2,195.0,230.0,10
5,68,18,6,208.0,230.0,10
6,97,63,7,140.0,195.0,10
7,53,52,5,116.0,138.0,10
8,62,66,1,193.0,230.0,10
9,38,22,4,48.0,105.0,10
10,51,48,4,190.0,230.0,10
11,7,31,7,26.0,48.0,10
12,94,2,9,137.0,190.0,10
13,81,24,3,173.0,230.0,10
14,81,0,10,61.0,88.0,10
15,90,97,2,174.0,230.0,10
16,63,73,6,28.0,62.0,10
17,52,52,9,132.0,153.0,10
18,91,4,6,163.0,199.0,10
19,62,87,3,103.0,134.0,10
20,90,20,3,115.0,149.0,10
21,68,75,2,180.0,230.0,10
22,50,36,2,124.0,157.0,10
23,62,22,2,172.0,230.0,10
24,54,89,4,26.0,74.0,10
25,68,53,7,188.0,208.0,10
26,73,91,10,64.0,100.0,10
27,44,90,8,118.0,150.0,10
28,96,42,9,170.0,230.0,10
29,94,68,10,207.0,230.0,10
30,54,73,2,123.0,161.0,10
31,24,78,9,120.0,168.0,10
32,73,44,6,192.0,230.0,10
33,91,10,5,48.0,82.0,10
34,75,21,9,79.0,108.0,10
35,13,4,3,114.0,148.0,10
36,59,14,7,111.0,161.0,10
37,89,76,6,210.0,230.0,10
38,40,1,1,23.0,49.0,10
39,89,25,9,175.0,230.0,10
40,8,50,8,192.0,230.0,10
41,77,25,7,203.0,230.0,10
42,91,5,2,172.0,219.0,10
43,69,44,3,6.0,63.0,10
44,91,31,6,186.0,230.0,10
45,29,23,10,150.0,189.0,10
46,2,41,5,47.0,83.0,10
47,67,38,1,184.0,213.0,10
48,18,52,4,169.0,229.0,10
49,85,9,5,183.0,230.0,10
50,30,42,10,150.0,197.0,10
51,37,16,10,8.0,35.0,10
52,8,89,6,75.0,100.0,10
53,3,14,6,46.0,72.0,10
54,16,82,7,174.0,197.0,10
55,81,83,6,209.0,230.0,10
56,57,91,3,171.0,191.0,10
57,58,64,9,186.0,230.0,10
58,17,40,2,8.0,47.0,10
59,64,79,6,81.0,133.0,10
60,60,16,9,89.0,116.0,10
61,61,0,8,86.0,128.0,10
62,16,78,7,53.0,94.0,10
63,14,41,2,6.0,44.0,10
64,66,45,4,98.0,140.0,10
65,63,28,9,166.0,204.0,10
66,88,8,5,200.0,230.0,10
67,54,53,8,119.0,155.0,10
68,74,1,4,143.0,201.0,10
69,74,23,6,96.0,144.0,10
70,37,85,3,164.0,192.0,10
71,50,92,5,59.0,99.0,10
72,13,85,1,35.0,68.0,10
73,0,25,6,28.0,85.0,10
74,90,32,9,24.0,73.0,10
75,23,71,2,143.0,172.0,10
76,95,97,9,175.0,230.0,10
77,9,17,5,74.0,95.0,10
78,93,36,4,37.0,97.0,10
79,90,80,8,60.0,95.0,10
80,1,5,3,97.0,129.0,10
81,74,7,10,124.0,160.0,10
82,99,81,8,196.0,230.0,10
83,23,3,10,187.0,210.0,10
84,93,36,10,74.0,100.0,10
85,97,44,3,172.0,230.0,10
86,20,70,6,185.0,211.0,10
87,36,11,10,192.0,230.0,10
88,43,76,10,85.0,131.0,10
89,19,42,7,209.0,230.0,10
90,21,58,4,105.0,164.0,10
91,30,66,10,87.0,134.0,10
92,56,18,10,4.0,48.0,10
93,89,38,5,71.0,118.0,10
94,48,87,8,70.0,102.0,10
95,35,84,9,20.0,67.0,10
96,87,13,2,62.0,94.0,10
97,46,36,9,148.0,172.0,10
98,38,78,10,143.0,176.0,10
99,97,54,6,55.0,93.0,10
100,32,74,7,29.0,89.0,10
