CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,9,21,6,132.0,155.0,10
2,26,28,8,169.0,212.0,10
3,9,19,2,140.0,185.0,10
4,75,68,2,123.0,160.0,10
5,88,39,7,186.0,230.0,10
6,91,82,6,154.0,214.0,10
7,49,88,2,187.0,230.0,10
8,61,73,5,145.0,170.0,10
9,67,17,6,94.0,143.0,10
10,83,0,7,35.0,95.0,10
11,50,69,8,139.0,160.0,10
12,72,86,8,92.0,124.0,10
13,97,30,5,169.0,193.0,10
14,33,21,4,0.0,34.0,10
15,8,91,8,120.0,170.0,10
16,6,79,4,85.0,137.0,10
17,100,69,6,84.0,109.0,10
18,80,68,6,168.0,224.0,10
19,90,25,7,196.0,230.0,10
20,38,83,5,135.0,171.0,10
21,56,51,6,11.0,53.0,10
22,21,29,1,21.0,73.0,10
23,72,91,5,185.0,208.0,10
24,68,44,5,89.0,143.0,10
25,65,15,10,71.0,130.0,10
26,48,37,10,176.0,230.0,10
27,16,89,3,115.0,147.0,10
28,62,59,8,180.0,230.0,10
29,41,54,10,176.0,230.0,10
30,77,37,5,193.0,230.0,10
31,65,64,1,87.0,112.0,10
32,4,54,3,144.0,167.0,10
33,100,79,4,133.0,177.0,10
34,17,72,10,22.0,67.0,10
35,92,92,9,114.0,169.0,10
36,84,89,5,200.0,227.0,10
37,96,12,5,145.0,198.0,10
38,76,6,6,64.0,104.0,10
39,97,72,8,117.0,153.0,10
40,20,59,1,36.0,88.0,10
41,75,21,8,169.0,211.0,10
42,88,66,6,91.0,149.0,10
43,35,8,1,36.0,91.0,10
44,77,67,5,50.0,77.0,10
45,31,1,7,40.0,61.0,10
46,71,98,10,56.0,104.0,10
47,55,33,5,123.0,153.0,10
48,78,49,9,115.0,141.0,10
49,84,94,4,46.0,88.0,10
50,95,51,6,64.0,87.0,10
51,35,39,6,171.0,230.0,10
52,53,78,9,152.0,179.0,10
53,76,19,5,114.0,163.0,10
54,59,72,2,204.0,230.0,10
55,28,63,5,64.0,89.0,10
56,38,26,8,87.0,121.0,10
57,61,31,5,55.0,93.0,10
58,58,73,7,171.0,230.0,10
59,8,78,3,65.0,118.0,10
60,42,100,2,87.0,144.0,10
61,94,49,3,56.0,82.0,10
62,65,38,5,173.0,230.0,10
63,8,19,3,124.0,151.0,10
64,17,89,5,91.0,127.0,10
65,38,25,3,86.0,123.0,10
66,93,65,3,69.0,97.0,10
67,87,80,5,183.0,215.0,10
68,39,90,6,126.0,158.0,10
69,13,34,1,3.0,56.0,10
70,62,75,1,143.0,201.0,10
71,11,24,7,51.0,80.0,10
72,84,80,10,45.0,69.0,10
73,67,100,5,63.0,113.0,10
74,96,62,2,141.0,188.0,10
75,20,80,7,62.0,119.0,10
76,69,52,8,188.0,221.0,10
77,42,81,5,81.0,121.0,10
78,79,81,2,178.0,199.0,10
79,79,28,5,31.0,63.0,10
80,39,8,2,65.0,85.0,10
81,48,20,9,124.0,167.0,10
82,90,91,5,131.0,186.0,10
83,81,29,5,78.0,109.0,10
84,12,7,10,187.0,230.0,10
85,51,62,2,2.0,53.0,10
86,76,87,9,77.0,98.0,10
87,98,13,1,201.0,230.0,10
88,45,73,1,182.0,230.0,10
89,100,87,3,71.0,120.0,10
90,29,27,3,205.0,230.0,10
91,33,34,4,72.0,132.0,10
92,61,72,4,125.0,174.0,10
93,78,3,1,158.0,192.0,10
94,45,98,9,28.0,85.0,10
95,78,57,8,27.0,63.0,10
96,25,78,9,26.0,65.0,10
97,7,63,10,114.0,142.0,10
98,48,69,6,158.0,195.0,10
99,65,85,1,188.0,230.0,10
100,67,41,6,201.0,230.0,10
