CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,11,23,4,47.0,97.0,10
2,21,60,10,182.0,216.0,10
3,79,60,5,47.0,70.0,10
4,28,31,5,87.0,121.0,10
5,9,19,8,103.0,157.0,10
6,14,27,8,8.0,46.0,10
7,4,63,9,177.0,230.0,10
8,88,87,2,62.0,89.0,10
9,51,82,4,40.0,69.0,10
10,50,96,9,43.0,85.0,10
11,8,22,7,43.0,93.0,10
12,16,13,7,157.0,192.0,10
13,42,79,4,88.0,115.0,10
14,18,49,1,199.0,230.0,10
15,1,4,2,15.0,57.0,10
16,34,0,4,190.0,230.0,10
17,99,56,8,59.0,99.0,10
18,40,95,7,134.0,161.0,10
19,53,71,1,178.0,230.0,10
20,48,17,6,64.0,116.0,10
21,4,11,6,135.0,172.0,10
22,90,48,8,30.0,71.0,10
23,45,61,3,209.0,230.0,10
24,7,69,8,208.0,230.0,10
25,83,58,5,154.0,211.0,10
26,36,75,3,180.0,207.0,10
27,90,82,1,106.0,147.0,10
28,84,3,5,60.0,119.0,10
29,85,52,8,80.0,110.0,10
30,89,25,7,197.0,230.0,10
31,93,90,9,126.0,165.0,10
32,99,6,2,110.0,139.0,10
33,85,91,1,117.0,167.0,10
34,20,55,5,193.0,230.0,10
35,47,14,10,199.0,230.0,10
36,84,66,5,52.0,92.0,10
37,81,80,2,46.0,84.0,10
38,13,84,10,102.0,123.0,10
39,90,72,3,83.0,108.0,10
40,2,0,9,102.0,148.0,10
41,12,75,2,197.0,230.0,10
42,63,72,8,202.0,224.0,10
43,56,93,9,177.0,230.0,10
44,67,23,10,146.0,186.0,10
45,79,71,1,91.0,131.0,10
46,74,80,6,170.0,216.0,10
47,13,43,10,27.0,70.0,10
48,36,80,6,171.0,226.0,10
49,35,71,6,193.0,230.0,10
50,89,11,10,100.0,160.0,10
51,59,9,7,91.0,139.0,10
52,57,11,9,97.0,121.0,10
53,64,75,5,185.0,230.0,10
54,3,55,5,180.0,230.0,10
55,68,8,10,40.0,60.0,10
56,11,12,3,107.0,132.0,10
57,94,24,3,171.0,230.0,10
58,60,97,9,179.0,230.0,10
59,71,99,7,129.0,160.0,10
60,86,54,2,95.0,117.0,10
61,61,73,8,203.0,230.0,10
62,30,37,3,14.0,45.0,10
63,81,85,5,106.0,143.0,10
64,73,79,4,185.0,208.0,10
65,14,61,3,200.0,230.0,10
66,85,92,2,146.0,177.0,10
67,98,29,9,185.0,230.0,10
68,37,83,10,142.0,189.0,10
69,39,41,7,0.0,49.0,10
70,25,19,3,172.0,217.0,10
71,23,73,4,66.0,116.0,10
72,48,62,5,188.0,230.0,10
73,55,18,8,0.0,44.0,10
74,99,4,4,89.0,136.0,10
75,3,96,8,121.0,178.0,10
76,55,73,6,168.0,198.0,10
77,22,23,4,69.0,113.0,10
78,24,40,4,4.0,36.0,10
79,47,16,8,176.0,230.0,10
80,4,38,3,61.0,96.0,10
81,77,77,3,97.0,117.0,10
82,73,51,8,151.0,179.0,10
83,50,12,7,14.0,51.0,10
84,19,94,8,53.0,89.0,10
85,98,16,1,189.0,230.0,10
86,4,21,10,17.0,54.0,10
87,9,36,10,73.0,120.0,10
88,44,100,2,128.0,149.0,10
89,89,57,3,103.0,161.0,10
90,30,63,5,197.0,230.0,10
91,44,60,6,206.0,230.0,10
92,30,16,7,172.0,230.0,10
93,58,69,3,176.0,230.0,10
94,59,89,5,202.0,230.0,10
95,33,82,6,176.0,230.0,10
96,34,42,3,199.0,230.0,10
97,68,89,5,64.0,87.0,10
98,56,71,4,88.0,128.0,10
99,58,1,2,36.0,58.0,10
100,68,3,1,115.0,147.0,10
