CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,83,9,3,102.0,143.0,10
2,25,17,4,163.0,200.0,10
3,48,45,4,185.0,230.0,10
4,97,24,3,177.0,230.0,10
5,27,92,2,33.0,89.0,10
6,97,20,4,86.0,143.0,10
7,70,31,10,43.0,65.0,10
8,69,98,5,207.0,230.0,10
9,69,80,5,99.0,133.0,10
10,56,84,10,101.0,123.0,10
11,54,72,1,19.0,51.0,10
12,63,36,4,108.0,137.0,10
13,20,74,6,117.0,162.0,10
14,88,78,6,176.0,230.0,10
15,54,58,9,177.0,230.0,10
16,18,66,8,0.0,58.0,10
17,43,81,4,34.0,71.0,10
18,100,8,2,67.0,87.0,10
19,76,42,2,145.0,194.0,10
20,9,34,3,22.0,44.0,10
21,15,26,9,42.0,100.0,10
22,80,57,10,91.0,136.0,10
23,35,34,3,200.0,230.0,10
24,68,30,3,185.0,230.0,10
25,70,12,1,16.0,75.0,10
26,87,100,9,58.0,103.0,10
27,62,30,10,181.0,230.0,10
28,81,87,5,176.0,230.0,10
29,21,83,2,84.0,141.0,10
30,82,24,2,155.0,211.0,10
31,24,51,8,174.0,207.0,10
32,59,87,1,49.0,93.0,10
33,48,29,8,172.0,205.0,10
34,18,39,8,0.0,54.0,10
35,26,36,2,2.0,50.0,10
36,85,51,2,191.0,230.0,10
37,66,86,10,126.0,182.0,10
38,52,11,1,70.0,104.0,10
39,27,80,7,62.0,98.0,10
40,9,80,7,36.0,89.0,10
41,64,98,3,73.0,103.0,10
42,21,88,6,77.0,115.0,10
43,41,21,9,51.0,75.0,10
44,92,1,6,96.0,122.0,10
45,14,54,2,175.0,230.0,10
46,97,48,1,196.0,230.0,10
47,99,59,7,45.0,90.0,10
48,10,19,10,108.0,131.0,10
49,74,56,3,94.0,140.0,10
50,93,11,3,79.0,101.0,10
51,67,41,1,165.0,219.0,10
52,7,47,2,177.0,230.0,10
53,36,14,6,8.0,33.0,10
54,28,11,5,184.0,212.0,10
55,1,16,6,68.0,103.0,10
56,12,47,2,196.0,230.0,10
57,69,30,5,17.0,57.0,10
58,3,33,9,33.0,58.0,10
59,30,15,6,204.0,230.0,10
60,62,64,5,148.0,192.0,10
61,49,22,5,74.0,126.0,10
62,7,36,3,52.0,89.0,10
63,61,13,8,176.0,206.0,10
64,28,86,5,120.0,173.0,10
65,64,37,9,108.0,167.0,10
66,90,90,10,87.0,146.0,10
67,14,18,8,98.0,141.0,10
68,12,61,6,184.0,230.0,10
69,14,67,10,139.0,199.0,10
70,20,75,3,108.0,165.0,10
71,35,59,8,81.0,103.0,10
72,28,86,10,116.0,173.0,10
73,35,78,8,87.0,141.0,10
74,8,79,3,118.0,167.0,10
75,83,64,4,114.0,160.0,10
76,94,62,5,64.0,109.0,10
77,7,92,9,160.0,197.0,10
78,98,56,7,189.0,230.0,10
79,99,93,8,57.0,112.0,10
80,74,31,5,40.0,79.0,10
81,29,3,10,173.0,230.0,10
82,10,53,10,200.0,230.0,10
83,54,93,2,118.0,154.0,10
84,48,59,3,187.0,218.0,10
85,79,88,8,176.0,230.0,10
86,93,95,3,109.0,149.0,10
87,73,12,5,48.0,98.0,10
88,37,70,9,39.0,79.0,10
89,74,91,8,120.0,148.0,10
90,43,10,8,28.0,60.0,10
91,3,7,1,144.0,176.0,10
92,52,97,4,132.0,185.0,10
93,96,73,10,163.0,204.0,10
94,76,0,5,135.0,160.0,10
95,60,29,8,137.0,193.0,10
96,94,30,3,58.0,107.0,10
97,98,23,7,170.0,230.0,10
98,25,52,6,65.0,125.0,10
99,67,10,3,28.0,72.0,10
100,84,10,5,122.0,161.0,10
