CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,86,47,8,136.0,170.0,10
2,10,48,3,51.0,73.0,10
3,72,20,10,117.0,149.0,10
4,46,93,6,51.0,97.0,10
5,17,27,4,0.0,58.0,10
6,65,12,7,165.0,218.0,10
7,6,12,6,115.0,135.0,10
8,26,88,2,38.0,73.0,10
9,89,35,6,101.0,128.0,10
10,58,31,1,184.0,230.0,10
11,16,86,8,153.0,186.0,10
12,71,42,7,64.0,122.0,10
13,50,46,9,193.0,230.0,10
14,15,7,10,121.0,166.0,10
15,85,80,5,173.0,230.0,10
16,89,5,3,198.0,230.0,10
17,52,98,10,45.0,68.0,10
18,6,39,8,58.0,102.0,10
19,94,15,10,181.0,204.0,10
20,96,48,10,113.0,137.0,10
21,92,74,2,153.0,178.0,10
22,57,43,8,63.0,85.0,10
23,8,26,9,151.0,171.0,10
24,78,26,6,172.0,230.0,10
25,88,49,1,203.0,230.0,10
26,27,35,4,96.0,153.0,10
27,21,28,4,6.0,64.0,10
28,0,10,1,56.0,92.0,10
29,56,97,4,180.0,230.0,10
30,7,87,8,190.0,230.0,10
31,80,51,10,37.0,78.0,10
32,67,74,5,195.0,230.0,10
33,21,32,8,36.0,66.0,10
34,56,73,4,148.0,180.0,10
35,12,96,6,167.0,191.0,10
36,94,82,3,197.0,230.0,10
37,94,35,1,105.0,141.0,10
38,2,26,4,85.0,116.0,10
39,16,98,4,125.0,177.0,10
40,33,80,4,195.0,230.0,10
41,6,33,1,5.0,64.0,10
42,40,22,2,21.0,69.0,10
43,58,37,6,172.0,220.0,10
44,38,61,4,114.0,151.0,10
45,38,91,5,180.0,230.0,10
46,97,9,2,76.0,117.0,10
47,69,96,5,90.0,143.0,10
48,13,0,9,146.0,183.0,10
49,2,93,5,179.0,230.0,10
50,19,35,1,114.0,169.0,10
51,42,94,8,75.0,133.0,10
52,4,53,10,27.0,59.0,10
53,24,45,3,210.0,230.0,10
54,60,79,9,60.0,108.0,10
55,91,45,9,38.0,95.0,10
56,52,69,2,148.0,197.0,10
57,8,74,2,205.0,230.0,10
58,1,9,6,73.0,123.0,10
59,40,84,9,141.0,198.0,10
60,95,35,10,126.0,159.0,10
61,48,12,10,62.0,106.0,10
62,33,64,8,188.0,230.0,10
63,42,12,4,0.0,59.0,10
64,9,66,6,206.0,230.0,10
65,46,9,5,51.0,105.0,10
66,25,32,2,112.0,159.0,10
67,59,87,2,178.0,226.0,10
68,41,96,5,174.0,213.0,10
69,97,28,9,45.0,98.0,10
70,52,46,6,78.0,112.0,10
71,4,27,7,50.0,96.0,10
72,13,36,7,76.0,125.0,10
73,72,36,8,134.0,180.0,10
74,98,0,9,170.0,230.0,10
75,94,11,1,83.0,106.0,10
76,2,9,10,73.0,120.0,10
77,82,34,6,77.0,119.0,10
78,53,98,5,200.0,230.0,10
79,36,77,7,196.0,230.0,10
80,79,78,4,206.0,230.0,10
81,9,87,7,179.0,219.0,10
82,10,9,7,109.0,162.0,10
83,28,16,8,179.0,226.0,10
84,76,87,2,62.0,85.0,10
85,64,24,5,144.0,183.0,10
86,53,57,3,205.0,230.0,10
87,57,18,5,145.0,193.0,10
88,29,60,2,73.0,97.0,10
89,10,19,7,42.0,85.0,10
90,62,8,9,100.0,145.0,10
91,65,30,1,196.0,230.0,10
92,60,22,3,0.0,45.0,10
93,52,10,8,61.0,119.0,10
94,43,5,10,188.0,230.0,10
95,40,89,9,187.0,230.0,10
96,85,44,5,55.0,106.0,10
97,36,99,8,177.0,230.0,10
98,74,2,5,120.0,148.0,10
99,47,38,2,170.0,230.0,10
100,82,13,4,39.0,68.0,10
