CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,50,61,6,184.0,230.0,10
2,66,40,4,174.0,230.0,10
3,24,35,4,132.0,174.0,10
4,42,21,7,116.0,168.0,10
5,29,28,8,155.0,176.0,10
6,10,78,10,194.0,230.0,10
7,28,27,7,138.0,167.0,10
8,56,95,2,58.0,83.0,10
9,5,31,10,25.0,49.0,10
10,24,14,9,39.0,76.0,10
11,98,43,10,174.0,230.0,10
12,17,0,4,42.0,93.0,10
13,97,34,8,179.0,230.0,10
14,33,15,1,115.0,154.0,10
15,96,87,4,64.0,100.0,10
16,86,63,8,26.0,74.0,10
17,1,20,6,53.0,85.0,10
18,8,20,8,60.0,104.0,10
19,42,17,7,55.0,96.0,10
20,87,73,1,171.0,230.0,10
21,36,93,9,172.0,199.0,10
22,90,67,6,48.0,97.0,10
23,12,10,8,92.0,118.0,10
24,70,19,10,24.0,49.0,10
25,41,36,4,0.0,20.0,10
26,29,27,3,156.0,184.0,10
27,90,2,2,182.0,230.0,10
28,62,48,3,112.0,153.0,10
29,6,14,4,58.0,115.0,10
30,29,28,8,143.0,183.0,10
31,46,77,2,66.0,117.0,10
32,41,19,3,52.0,74.0,10
33,49,68,6,150.0,181.0,10
34,30,25,7,83.0,137.0,10
35,82,84,10,118.0,164.0,10
36,83,24,6,160.0,206.0,10
37,50,12,7,136.0,166.0,10
38,52,69,6,91.0,146.0,10
39,63,20,1,179.0,230.0,10
40,47,57,3,90.0,136.0,10
41,97,26,7,179.0,230.0,10
42,49,0,9,89.0,131.0,10
43,85,96,8,203.0,230.0,10
44,61,24,3,53.0,78.0,10
45,8,67,4,175.0,230.0,10
46,48,49,5,180.0,230.0,10
47,62,8,3,173.0,214.0,10
48,87,59,4,83.0,109.0,10
49,43,93,1,132.0,168.0,10
50,54,87,4,182.0,212.0,10
51,100,45,10,191.0,230.0,10
52,78,49,6,45.0,80.0,10
53,25,98,10,46.0,71.0,10
54,37,20,9,171.0,230.0,10
55,29,47,6,165.0,198.0,10
56,29,27,7,187.0,209.0,10
57,100,81,4,205.0,230.0,10
58,4,57,3,38.0,83.0,10
59,33,52,6,180.0,230.0,10
60,14,38,9,80.0,130.0,10
61,7,91,2,183.0,230.0,10
62,57,53,5,183.0,230.0,10
63,9,96,10,101.0,122.0,10
64,47,60,6,130.0,152.0,10
65,6,38,1,98.0,156.0,10
66,69,88,10,186.0,230.0,10
67,14,98,7,51.0,105.0,10
68,36,99,9,200.0,221.0,10
69,63,24,7,62.0,88.0,10
70,17,11,1,7.0,43.0,10
71,80,59,8,199.0,227.0,10
72,39,84,10,158.0,185.0,10
73,10,63,4,19.0,67.0,10
74,32,0,4,133.0,187.0,10
75,43,92,10,112.0,138.0,10
76,37,28,1,27.0,77.0,10
77,99,68,4,154.0,191.0,10
78,84,5,8,196.0,221.0,10
79,43,75,8,97.0,138.0,10
80,51,79,6,185.0,230.0,10
81,67,70,2,201.0,230.0,10
82,40,14,4,0.0,46.0,10
83,94,17,4,115.0,150.0,10
84,10,96,1,92.0,120.0,10
85,47,43,4,104.0,158.0,10
86,64,87,8,41.0,75.0,10
87,71,69,9,95.0,146.0,10
88,22,40,2,78.0,103.0,10
89,75,96,4,209.0,230.0,10
90,98,85,10,205.0,230.0,10
91,3,24,4,39.0,65.0,10
92,35,28,3,176.0,196.0,10
93,30,41,1,195.0,230.0,10
94,27,90,5,175.0,230.0,10
95,56,41,3,7.0,41.0,10
96,73,81,10,175.0,230.0,10
97,99,12,5,111.0,145.0,10
98,1,35,7,164.0,209.0,10
99,81,21,8,132.0,166.0,10
100,92,75,4,186.0,214.0,10
