CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,51,87,6,146.0,197.0,10
2,57,30,7,82.0,120.0,10
3,4,96,2,56.0,101.0,10
4,23,85,4,179.0,230.0,10
5,30,62,1,154.0,198.0,10
6,44,46,8,0.0,33.0,10
7,59,74,4,201.0,230.0,10
8,5,57,8,160.0,185.0,10
9,1,92,2,68.0,99.0,10
10,46,1,8,23.0,74.0,10
11,89,46,2,180.0,230.0,10
12,40,9,7,4.0,60.0,10
13,65,11,5,80.0,117.0,10
14,56,66,6,134.0,157.0,10
15,50,75,6,141.0,170.0,10
16,16,0,1,133.0,191.0,10
17,72,15,7,169.0,206.0,10
18,33,83,2,40.0,96.0,10
19,95,84,4,184.0,230.0,10
20,63,99,4,73.0,112.0,10
21,82,61,4,178.0,230.0,10
22,60,75,3,170.0,230.0,10
23,93,75,4,88.0,143.0,10
24,87,21,6,172.0,230.0,10
25,5,95,1,54.0,76.0,10
26,60,21,6,157.0,182.0,10
27,47,44,8,177.0,199.0,10
28,49,53,3,13.0,73.0,10
29,59,88,7,48.0,81.0,10
30,49,71,10,111.0,133.0,10
31,34,63,3,3.0,63.0,10
32,12,24,1,45.0,94.0,10
33,20,24,4,68.0,97.0,10
34,80,99,9,83.0,108.0,10
35,29,15,2,158.0,214.0,10
36,17,33,5,9.0,43.0,10
37,88,12,10,177.0,230.0,10
38,35,63,4,180.0,230.0,10
39,76,100,1,174.0,222.0,10
40,36,86,3,178.0,230.0,10
41,27,80,1,123.0,181.0,10
42,39,26,10,72.0,131.0,10
43,86,6,8,114.0,138.0,10
44,77,21,8,187.0,230.0,10
45,0,78,4,95.0,135.0,10
46,36,58,7,179.0,230.0,10
47,18,7,7,125.0,164.0,10
48,95,54,1,45.0,85.0,10
49,64,91,10,172.0,230.0,10
50,100,65,8,180.0,208.0,10
51,32,89,3,69.0,90.0,10
52,57,29,2,209.0,230.0,10
53,19,26,2,53.0,111.0,10
54,88,70,7,34.0,85.0,10
55,2,42,6,21.0,41.0,10
56,9,57,7,130.0,163.0,10
57,29,71,7,118.0,138.0,10
58,76,63,2,70.0,95.0,10
59,45,53,9,187.0,230.0,10
60,52,65,4,172.0,230.0,10
61,96,75,3,179.0,230.0,10
62,74,58,6,195.0,230.0,10
63,24,75,5,187.0,230.0,10
64,82,49,9,26.0,69.0,10
65,33,20,10,174.0,230.0,10
66,65,63,8,187.0,230.0,10
67,13,16,8,77.0,134.0,10
68,47,20,1,52.0,93.0,10
69,4,27,1,22.0,56.0,10
70,14,36,7,38.0,61.0,10
71,83,38,1,200.0,227.0,10
72,36,25,10,205.0,230.0,10
73,85,34,9,154.0,190.0,10
74,71,25,9,200.0,230.0,10
75,47,60,8,23.0,49.0,10
76,70,30,8,116.0,142.0,10
77,15,40,10,179.0,212.0,10
78,34,98,4,188.0,230.0,10
79,31,59,4,95.0,134.0,10
80,63,84,3,183.0,230.0,10
81,72,67,8,183.0,230.0,10
82,41,94,10,163.0,222.0,10
83,49,10,2,106.0,163.0,10
84,81,54,1,124.0,178.0,10
85,90,57,3,124.0,156.0,10
86,80,29,5,127.0,180.0,10
87,93,19,4,205.0,230.0,10
88,78,47,4,204.0,230.0,10
89,45,2,5,18.0,78.0,10
90,88,38,5,172.0,203.0,10
91,12,95,2,172.0,230.0,10
92,60,30,3,100.0,127.0,10
93,58,4,1,24.0,59.0,10
94,44,18,8,90.0,131.0,10
95,73,50,2,87.0,124.0,10
96,16,7,4,115.0,154.0,10
97,21,82,1,184.0,230.0,10
98,91,22,3,32.0,67.0,10
99,36,48,1,189.0,230.0,10
100,80,80,5,209.0,230.0,10
