CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,55,3,3,123.0,181.0,10
2,69,88,10,37.0,76.0,10
3,23,98,5,60.0,80.0,10
4,59,54,4,0.0,58.0,10
5,23,82,5,99.0,123.0,10
6,15,10,5,86.0,143.0,10
7,88,3,7,200.0,230.0,10
8,19,90,8,114.0,173.0,10
9,15,4,10,130.0,159.0,10
10,57,21,8,175.0,204.0,10
11,44,19,7,102.0,150.0,10
12,42,95,5,188.0,230.0,10
13,65,95,7,150.0,207.0,10
14,4,9,3,61.0,102.0,10
15,75,89,4,200.0,230.0,10
16,75,48,1,18.0,49.0,10
17,5,77,4,95.0,141.0,10
18,93,36,4,88.0,108.0,10
19,54,57,3,188.0,230.0,10
20,64,24,3,113.0,135.0,10
21,69,64,8,30.0,72.0,10
22,1,25,7,22.0,62.0,10
23,12,73,6,78.0,124.0,10
24,48,65,6,0.0,60.0,10
25,97,32,9,48.0,107.0,10
26,64,43,4,147.0,196.0,10
27,51,5,10,80.0,118.0,10
28,78,22,6,144.0,178.0,10
29,7,17,8,36.0,82.0,10
30,84,32,9,27.0,71.0,10
31,66,50,1,73.0,114.0,10
32,66,18,3,209.0,230.0,10
33,37,80,6,31.0,66.0,10
34,49,17,6,47.0,80.0,10
35,83,10,8,180.0,230.0,10
36,40,62,6,200.0,230.0,10
37,58,13,5,90.0,127.0,10
38,40,47,4,44.0,81.0,10
39,42,92,5,196.0,230.0,10
40,35,9,2,12.0,52.0,10
41,20,53,5,150.0,170.0,10
42,53,41,10,47.0,99.0,10
43,97,99,3,105.0,141.0,10
44,61,26,5,114.0,162.0,10
45,87,47,5,121.0,151.0,10
46,91,19,4,171.0,215.0,10
47,7,50,2,179.0,230.0,10
48,64,87,2,87.0,113.0,10
49,39,17,8,37.0,90.0,10
50,73,22,6,131.0,186.0,10
51,2,96,10,56.0,90.0,10
52,89,21,4,179.0,229.0,10
53,73,82,9,202.0,230.0,10
54,58,3,8,27.0,66.0,10
55,98,38,3,75.0,118.0,10
56,19,84,6,185.0,230.0,10
57,47,89,4,177.0,230.0,10
58,18,99,6,115.0,156.0,10
59,8,93,7,181.0,230.0,10
60,42,43,9,178.0,218.0,10
61,85,23,4,183.0,230.0,10
62,80,78,10,61.0,106.0,10
63,33,18,1,172.0,228.0,10
64,67,22,4,86.0,119.0,10
65,56,8,8,67.0,105.0,10
66,39,7,9,16.0,44.0,10
67,59,50,1,198.0,230.0,10
68,82,48,1,168.0,221.0,10
69,3,100,2,175.0,230.0,10
70,18,81,5,192.0,230.0,10
71,63,70,7,183.0,230.0,10
72,75,18,5,79.0,99.0,10
73,11,13,9,100.0,120.0,10
74,81,8,3,186.0,230.0,10
75,42,66,1,167.0,218.0,10
76,99,72,5,126.0,156.0,10
77,50,63,8,115.0,143.0,10
78,89,74,2,178.0,230.0,10
79,53,100,10,113.0,157.0,10
80,54,83,3,89.0,118.0,10
81,71,94,6,46.0,105.0,10
82,96,40,6,101.0,135.0,10
83,66,53,9,189.0,224.0,10
84,43,13,7,54.0,78.0,10
85,51,27,8,14.0,39.0,10
86,78,2,10,117.0,156.0,10
87,49,33,7,184.0,230.0,10
88,83,49,6,184.0,225.0,10
89,5,12,1,52.0,93.0,10
90,61,11,5,111.0,140.0,10
91,26,64,10,167.0,204.0,10
92,85,12,8,30.0,83.0,10
93,100,83,7,186.0,230.0,10
94,28,6,8,136.0,190.0,10
95,25,41,4,191.0,230.0,10
96,10,55,2,159.0,198.0,10
97,84,65,4,171.0,230.0,10
98,16,89,9,191.0,230.0,10
99,59,86,7,180.0,230.0,10
100,16,9,2,100.0,146.0,10
