CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,30,72,2,195.0,230.0,10
2,85,31,10,109.0,140.0,10
3,19,66,9,57.0,89.0,10
4,74,8,9,139.0,171.0,10
5,43,90,2,104.0,136.0,10
6,59,50,2,207.0,230.0,10
7,47,67,7,198.0,230.0,10
8,29,61,4,109.0,149.0,10
9,72,38,2,59.0,100.0,10
10,17,73,5,30.0,74.0,10
11,21,97,9,37.0,96.0,10
12,61,43,2,173.0,219.0,10
13,12,38,6,66.0,110.0,10
14,26,55,2,8.0,42.0,10
15,43,11,4,168.0,191.0,10
16,26,56,2,177.0,230.0,10
17,72,60,7,15.0,55.0,10
18,46,13,6,177.0,206.0,10
19,72,9,3,103.0,150.0,10
20,33,64,9,209.0,230.0,10
21,79,62,1,184.0,230.0,10
22,40,45,5,201.0,230.0,10
23,60,17,5,108.0,137.0,10
24,65,69,8,38.0,61.0,10
25,33,43,1,133.0,176.0,10
26,100,98,3,189.0,230.0,10
27,51,14,8,14.0,49.0,10
28,57,83,7,179.0,230.0,10
29,27,59,10,210.0,230.0,10
30,22,97,10,189.0,230.0,10
31,14,93,1,199.0,230.0,10
32,56,78,10,171.0,230.0,10
33,91,53,2,193.0,230.0,10
34,43,44,6,8.0,36.0,10
35,5,10,3,49.0,76.0,10
36,85,48,9,116.0,170.0,10
37,24,18,1,84.0,144.0,10
38,0,84,8,168.0,206.0,10
39,57,45,5,108.0,146.0,10
40,17,84,4,180.0,230.0,10
41,16,56,8,188.0,230.0,10
42,38,67,5,137.0,176.0,10
43,38,96,7,165.0,221.0,10
44,42,83,4,88.0,146.0,10
45,82,77,4,126.0,180.0,10
46,91,10,2,196.0,230.0,10
47,41,26,9,0.0,51.0,10
48,81,68,5,69.0,110.0,10
49,74,61,2,172.0,230.0,10
50,56,100,8,52.0,100.0,10
51,82,48,1,113.0,170.0,10
52,57,98,6,183.0,230.0,10
53,53,93,5,82.0,107.0,10
54,68,0,7,47.0,78.0,10
55,63,62,2,177.0,230.0,10
56,86,68,1,198.0,230.0,10
57,35,30,9,126.0,167.0,10
58,57,30,10,1.0,47.0,10
59,5,23,2,9.0,47.0,10
60,81,48,3,138.0,161.0,10
61,83,38,3,174.0,213.0,10
62,9,3,4,60.0,87.0,10
63,19,90,6,187.0,230.0,10
64,8,35,10,72.0,118.0,10
65,88,6,2,193.0,230.0,10
66,97,49,8,100.0,136.0,10
67,84,8,2,195.0,230.0,10
68,79,74,1,115.0,169.0,10
69,81,99,9,92.0,118.0,10
70,97,68,6,156.0,200.0,10
71,98,94,5,166.0,197.0,10
72,79,80,6,178.0,230.0,10
73,13,72,9,76.0,115.0,10
74,56,2,5,192.0,230.0,10
75,85,39,8,45.0,73.0,10
76,31,73,8,186.0,230.0,10
77,78,68,8,103.0,140.0,10
78,3,51,1,16.0,64.0,10
79,94,25,8,69.0,119.0,10
80,59,80,3,176.0,230.0,10
81,14,9,6,63.0,118.0,10
82,90,33,7,103.0,162.0,10
83,69,59,6,46.0,84.0,10
84,98,63,6,64.0,87.0,10
85,8,50,8,9.0,47.0,10
86,29,85,2,196.0,230.0,10
87,100,21,3,45.0,100.0,10
88,72,6,9,56.0,109.0,10
89,28,46,10,89.0,147.0,10
90,30,85,7,190.0,230.0,10
91,73,64,3,71.0,124.0,10
92,63,36,7,143.0,199.0,10
93,23,89,7,32.0,68.0,10
94,44,8,9,152.0,207.0,10
95,5,43,8,51.0,95.0,10
96,79,38,2,177.0,230.0,10
97,45,49,8,159.0,194.0,10
98,51,26,6,177.0,218.0,10
99,73,49,7,208.0,230.0,10
100,87,66,10,182.0,220.0,10
