CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,99,79,1,49.0,105.0,10
2,69,18,4,172.0,230.0,10
3,35,58,8,171.0,215.0,10
4,2,99,2,136.0,176.0,10
5,83,63,2,184.0,230.0,10
6,5,35,4,88.0,134.0,10
7,91,80,10,179.0,230.0,10
8,16,47,9,165.0,201.0,10
9,10,88,9,49.0,108.0,10
10,84,39,2,184.0,226.0,10
11,55,27,1,134.0,179.0,10
12,69,17,1,185.0,230.0,10
13,56,32,4,115.0,164.0,10
14,13,86,9,186.0,230.0,10
15,15,17,9,71.0,119.0,10
16,44,23,9,66.0,119.0,10
17,18,61,3,8.0,61.0,10
18,15,75,8,77.0,121.0,10
19,16,3,7,112.0,163.0,10
20,92,41,4,184.0,230.0,10
21,35,72,7,195.0,217.0,10
22,61,6,3,102.0,145.0,10
23,23,35,5,55.0,112.0,10
24,47,37,5,194.0,230.0,10
25,77,71,10,105.0,160.0,10
26,28,18,9,129.0,184.0,10
27,81,81,1,174.0,230.0,10
28,49,46,4,141.0,192.0,10
29,52,19,9,146.0,166.0,10
30,77,4,1,176.0,214.0,10
31,99,11,2,198.0,230.0,10
32,29,59,5,99.0,146.0,10
33,1,8,2,51.0,85.0,10
34,16,81,9,197.0,230.0,10
35,48,99,10,123.0,149.0,10
36,88,77,5,192.0,230.0,10
37,7,56,7,129.0,175.0,10
38,76,55,10,161.0,191.0,10
39,29,46,6,0.0,60.0,10
40,100,88,4,56.0,105.0,10
41,80,44,3,171.0,230.0,10
42,83,59,8,165.0,217.0,10
43,81,17,4,165.0,197.0,10
44,77,14,8,39.0,70.0,10
45,75,17,6,95.0,135.0,10
46,97,5,5,63.0,99.0,10
47,39,24,8,149.0,187.0,10
48,43,43,8,173.0,230.0,10
49,31,7,2,81.0,126.0,10
50,66,71,8,183.0,230.0,10
51,91,76,2,91.0,138.0,10
52,2,74,4,91.0,118.0,10
53,13,79,6,72.0,128.0,10
54,83,42,1,205.0,230.0,10
55,46,88,9,82.0,123.0,10
56,6,92,5,121.0,147.0,10
57,70,50,6,75.0,134.0,10
58,63,72,3,191.0,230.0,10
59,24,6,5,8.0,48.0,10
60,13,57,3,130.0,171.0,10
61,66,73,3,190.0,230.0,10
62,54,35,9,118.0,161.0,10
63,41,6,3,140.0,165.0,10
64,95,3,8,172.0,230.0,10
65,92,60,10,123.0,147.0,10
66,88,20,8,47.0,87.0,10
67,13,84,10,34.0,63.0,10
68,21,86,7,143.0,184.0,10
69,84,80,4,125.0,160.0,10
70,73,95,2,205.0,230.0,10
71,46,29,2,170.0,230.0,10
72,20,72,9,175.0,230.0,10
73,0,49,3,18.0,65.0,10
74,52,0,10,28.0,88.0,10
75,48,3,5,23.0,55.0,10
76,14,13,2,101.0,130.0,10
77,10,100,3,172.0,230.0,10
78,18,23,7,39.0,68.0,10
79,33,42,8,187.0,230.0,10
80,27,53,8,207.0,230.0,10
81,27,34,9,0.0,54.0,10
82,99,86,2,177.0,230.0,10
83,48,69,7,46.0,105.0,10
84,80,65,9,185.0,230.0,10
85,51,6,2,47.0,77.0,10
86,94,20,5,63.0,101.0,10
87,48,58,6,1.0,41.0,10
88,83,36,8,156.0,215.0,10
89,74,23,2,20.0,56.0,10
90,39,0,10,106.0,156.0,10
91,26,99,7,49.0,73.0,10
92,26,5,1,77.0,123.0,10
93,31,24,1,35.0,68.0,10
94,18,27,8,10.0,54.0,10
95,88,73,4,67.0,116.0,10
96,53,80,2,42.0,63.0,10
97,75,57,1,174.0,227.0,10
98,24,48,7,47.0,77.0,10
99,74,86,4,196.0,230.0,10
100,100,60,7,59.0,83.0,10
