CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,960.0,0
1,67.65,57.55,28,137.53,257.53,10
2,70.61,8.48,51,743.79,863.79,10
3,82.66,56.69,51,460.97,916.82,10
4,46.48,0.95,26,525.72,885.72,10
5,12.77,20.07,28,528.17,888.17,10
6,6.03,1.65,27,137.8,377.8,10
7,2.48,60.62,40,525.9,885.9,10
8,57.35,61.61,41,554.09,794.09,10
9,17.56,93.84,27,587.31,707.31,10
10,29.8,65.1,25,788.28,908.28,10
11,87.3,37.3,1,422.47,782.47,10
12,76.19,48.6,50,216.78,576.78,10
13,77.99,31.4,55,683.02,803.02,10
14,23.26,42.09,46,252.25,732.25,10
15,38.19,32.2,14,17.89,481.47,10
16,2.06,70.41,50,583.79,916.92,10
17,8.39,90.86,12,51.66,372.21,10
18,65.32,14.16,16,43.88,352.79,10
19,82.48,25.88,38,317.36,557.36,10
20,57.38,79.57,14,336.51,696.51,10
21,12.89,60.36,5,370.6,730.6,10
22,24.08,19.47,28,136.31,496.31,10
23,67.16,72.61,24,750.07,924.66,10
24,33.12,59.71,18,585.19,945.19,10
25,0.89,67.99,25,753.66,916.95,10
26,79.84,84.7,25,426.58,666.58,10
27,57.53,79.53,45,120.13,240.13,10
28,29.33,11.76,25,39.7,485.14,10
29,27.46,97.98,53,638.58,878.58,10
30,33.72,21.98,15,525.85,645.85,10
31,6.54,92.65,57,600.82,905.79,10
32,19.44,13.1,12,42.24,231.87,10
33,91.45,81.77,27,60.47,436.57,10
34,5.46,12.22,44,51.19,445.19,10
35,1.15,41.29,3,442.64,682.64,10
36,70.17,14.42,31,171.07,651.07,10
37,57.89,58.51,31,204.66,684.66,10
38,19.36,4.95,33,402.36,642.36,10
39,47.82,75.78,31,645.04,933.06,10
40,32.47,20.94,26,723.12,929.98,10
41,37.58,89.95,3,543.06,663.06,10
42,78.48,68.43,52,274.26,514.26,10
43,5.85,66.34,11,505.56,745.56,10
44,88.71,37.04,40,244.06,484.06,10
45,19.84,11.31,32,731.52,916.37,10
46,38.12,21.26,35,92.47,332.47,10
47,44.86,61.84,10,303.29,663.29,10
48,93.35,12.48,51,399.77,519.77,10
49,35.25,7.74,51,822.06,917.47,10
50,18.89,4.35,31,428.02,908.02,10
51,22.42,55.56,1,472.39,941.56,10
52,48.84,45.64,24,473.22,713.22,10
53,27.38,49.2,41,372.13,492.13,10
54,83.44,25.94,23,89.9,449.9,10
55,79.95,16.48,19,726.18,907.85,10
56,59.31,46.0,38,426.36,546.36,10
57,48.48,48.79,8,375.89,735.89,10
58,76.55,51.57,26,273.37,633.37,10
59,84.63,12.75,32,420.19,900.19,10
60,57.98,10.95,16,341.62,821.62,10
61,80.91,77.97,9,49.56,265.85,10
62,59.07,19.99,26,455.94,815.94,10
63,85.87,79.87,31,54.74,194.43,10
64,27.74,43.96,12,748.96,868.96,10
65,25.22,83.81,32,349.48,589.48,10
66,44.98,43.49,36,789.95,951.8,10
67,52.48,47.94,54,673.7,913.7,10
68,81.99,10.31,54,148.3,268.3,10
69,51.33,82.42,16,346.14,826.14,10
70,22.72,18.28,11,443.09,683.09,10
71,47.79,82.8,32,516.96,636.96,10
72,54.17,80.47,7,33.6,512.05,10
73,85.58,90.39,37,151.63,391.63,10
74,20.85,56.58,32,802.92,922.92,10
75,20.84,86.28,44,41.03,306.88,10
76,26.32,49.64,35,524.08,946.32,10
77,88.38,22.47,35,729.77,849.77,10
78,51.16,53.32,52,844.54,948.36,10
79,72.62,15.51,43,176.61,296.61,10
80,86.67,83.81,15,576.17,902.37,10
81,82.14,95.73,15,673.56,897.81,10
82,57.02,81.72,35,625.43,924.0,10
83,32.0,86.13,5,37.01,386.07,10
84,87.58,13.33,10,60.07,364.4,10
85,64.85,21.6,34,196.18,436.18,10
86,54.19,55.08,38,185.22,305.22,10
87,22.55,13.44,33,40.51,357.69,10
88,53.09,74.35,55,27.65,360.9,10
89,80.64,48.02,7,737.27,919.31,10
90,44.31,44.26,14,102.52,582.52,10
91,25.56,88.77,32,661.98,918.63,10
92,30.21,80.31,53,656.42,776.42,10
93,23.02,91.15,19,44.52,432.28,10
94,26.94,18.92,1,318.41,438.41,10
95,90.22,84.39,5,60.87,427.75,10
96,20.68,89.01,12,626.72,866.72,10
97,53.6,13.03,18,286.12,646.12,10
98,84.3,14.13,14,498.99,903.0,10
99,47.83,55.37,21,140.09,620.09,10
100,22.0,83.39,37,239.53,599.53,10
