CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,62,39,7,112.0,143.0,10
2,48,5,8,70.0,114.0,10
3,31,65,3,191.0,230.0,10
4,85,40,9,18.0,77.0,10
5,42,77,2,196.0,230.0,10
6,71,20,5,33.0,62.0,10
7,68,59,1,131.0,174.0,10
8,98,27,10,194.0,230.0,10
9,99,3,5,170.0,230.0,10
10,24,17,7,195.0,230.0,10
11,46,57,5,0.0,60.0,10
12,100,9,3,62.0,116.0,10
13,32,87,7,165.0,206.0,10
14,14,72,7,179.0,230.0,10
15,8,44,1,171.0,194.0,10
16,35,89,2,112.0,138.0,10
17,27,100,4,195.0,223.0,10
18,51,31,8,184.0,220.0,10
19,68,85,6,206.0,230.0,10
20,6,79,8,196.0,230.0,10
21,46,62,1,51.0,103.0,10
22,70,76,8,103.0,135.0,10
23,77,89,6,190.0,230.0,10
24,56,2,1,81.0,116.0,10
25,13,49,4,66.0,87.0,10
26,35,81,4,88.0,135.0,10
27,79,66,1,41.0,95.0,10
28,21,13,5,171.0,230.0,10
29,33,71,1,132.0,181.0,10
30,85,36,4,179.0,230.0,10
31,12,17,4,69.0,122.0,10
32,24,49,6,2.0,42.0,10
33,89,92,4,176.0,230.0,10
34,7,46,6,107.0,144.0,10
35,32,24,7,199.0,230.0,10
36,6,1,2,170.0,190.0,10
37,38,31,6,1.0,29.0,10
38,4,87,8,203.0,230.0,10
39,96,67,3,178.0,230.0,10
40,82,26,4,192.0,230.0,10
41,73,76,2,183.0,230.0,10
42,16,99,3,69.0,102.0,10
43,21,95,3,47.0,105.0,10
44,84,60,4,179.0,230.0,10
45,64,29,1,170.0,230.0,10
46,64,39,2,106.0,131.0,10
47,5,16,9,31.0,57.0,10
48,42,69,1,178.0,230.0,10
49,40,4,4,35.0,62.0,10
50,52,71,8,24.0,82.0,10
51,28,13,2,171.0,230.0,10
52,23,31,6,0.0,40.0,10
53,94,53,2,163.0,194.0,10
54,36,58,2,0.0,57.0,10
55,93,36,1,178.0,230.0,10
56,85,59,3,171.0,209.0,10
57,91,85,6,184.0,212.0,10
58,82,91,3,125.0,170.0,10
59,49,93,6,165.0,208.0,10
60,83,63,9,22.0,74.0,10
61,45,25,7,60.0,88.0,10
62,54,88,10,118.0,141.0,10
63,28,53,7,126.0,169.0,10
64,72,78,3,92.0,142.0,10
65,4,67,4,22.0,70.0,10
66,100,13,7,129.0,152.0,10
67,33,19,7,0.0,30.0,10
68,87,89,8,193.0,230.0,10
69,38,41,8,196.0,230.0,10
70,87,94,10,46.0,95.0,10
71,58,6,3,14.0,66.0,10
72,24,94,8,25.0,83.0,10
73,18,64,2,189.0,230.0,10
74,47,75,7,115.0,163.0,10
75,90,84,1,156.0,209.0,10
76,22,26,10,56.0,110.0,10
77,41,89,8,203.0,230.0,10
78,60,67,4,173.0,212.0,10
79,96,4,2,177.0,230.0,10
80,97,43,1,62.0,83.0,10
81,12,92,5,184.0,205.0,10
82,22,53,5,206.0,230.0,10
83,82,17,9,90.0,124.0,10
84,0,56,6,90.0,145.0,10
85,92,6,7,208.0,230.0,10
86,30,6,5,209.0,230.0,10
87,37,95,7,47.0,103.0,10
88,46,35,3,188.0,230.0,10
89,29,29,5,129.0,149.0,10
90,97,80,2,85.0,106.0,10
91,35,4,1,9.0,58.0,10
92,76,5,3,126.0,146.0,10
93,36,88,2,63.0,119.0,10
94,46,1,9,46.0,90.0,10
95,51,74,5,52.0,79.0,10
96,77,3,8,105.0,149.0,10
97,23,39,2,139.0,177.0,10
98,67,25,3,161.0,204.0,10
99,53,22,5,167.0,210.0,10
100,81,99,4,177.0,230.0,10
