CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,40,96,9,79.0,101.0,10
2,59,43,6,185.0,230.0,10
3,29,100,1,155.0,211.0,10
4,53,21,3,167.0,202.0,10
5,69,98,4,52.0,81.0,10
6,65,17,1,118.0,151.0,10
7,89,8,1,208.0,230.0,10
8,48,56,7,191.0,230.0,10
9,38,70,4,15.0,66.0,10
10,84,36,5,77.0,117.0,10
11,62,19,10,120.0,167.0,10
12,3,19,8,22.0,80.0,10
13,61,49,5,203.0,230.0,10
14,7,91,8,155.0,207.0,10
15,11,73,9,174.0,230.0,10
16,1,49,4,175.0,230.0,10
17,4,61,8,116.0,149.0,10
18,85,71,7,147.0,190.0,10
19,1,48,5,18.0,69.0,10
20,30,54,3,0.0,37.0,10
21,86,79,7,79.0,110.0,10
22,78,89,8,178.0,230.0,10
23,82,47,2,175.0,209.0,10
24,48,20,5,112.0,134.0,10
25,42,66,3,203.0,230.0,10
26,13,22,1,45.0,81.0,10
27,43,11,3,20.0,48.0,10
28,31,70,10,188.0,230.0,10
29,25,20,9,135.0,189.0,10
30,48,7,10,59.0,91.0,10
31,45,26,7,139.0,168.0,10
32,32,55,6,170.0,230.0,10
33,44,42,3,194.0,230.0,10
34,55,82,3,164.0,185.0,10
35,38,13,10,0.0,39.0,10
36,12,44,3,0.0,41.0,10
37,82,74,4,195.0,230.0,10
38,76,80,1,95.0,128.0,10
39,41,19,2,31.0,72.0,10
40,30,94,8,147.0,183.0,10
41,21,2,4,152.0,212.0,10
42,45,31,7,197.0,230.0,10
43,10,8,9,96.0,149.0,10
44,53,78,2,178.0,230.0,10
45,29,83,7,180.0,230.0,10
46,92,39,1,99.0,121.0,10
47,1,59,9,136.0,160.0,10
48,28,58,7,64.0,118.0,10
49,53,26,1,207.0,230.0,10
50,93,85,5,53.0,91.0,10
51,38,69,8,27.0,48.0,10
52,27,76,6,200.0,230.0,10
53,96,35,10,40.0,97.0,10
54,34,21,1,184.0,230.0,10
55,34,18,9,174.0,230.0,10
56,22,54,9,9.0,35.0,10
57,93,2,10,180.0,213.0,10
58,82,30,3,36.0,73.0,10
59,7,9,8,92.0,112.0,10
60,14,96,2,136.0,187.0,10
61,63,45,6,203.0,230.0,10
62,18,22,9,64.0,113.0,10
63,95,50,10,152.0,195.0,10
64,37,65,3,120.0,145.0,10
65,39,31,9,130.0,163.0,10
66,87,64,1,126.0,166.0,10
67,36,11,3,202.0,230.0,10
68,32,91,10,129.0,186.0,10
69,3,61,5,116.0,145.0,10
70,44,53,2,124.0,150.0,10
71,8,64,2,86.0,113.0,10
72,91,0,10,70.0,103.0,10
73,14,98,4,119.0,168.0,10
74,80,1,2,181.0,230.0,10
75,40,41,6,161.0,206.0,10
76,87,1,9,58.0,80.0,10
77,69,85,7,194.0,230.0,10
78,29,19,6,175.0,230.0,10
79,11,59,5,108.0,128.0,10
80,1,40,8,64.0,102.0,10
81,8,78,4,177.0,210.0,10
82,64,89,10,71.0,119.0,10
83,32,39,6,19.0,66.0,10
84,46,77,3,188.0,230.0,10
85,46,41,7,65.0,93.0,10
86,47,99,6,200.0,230.0,10
87,42,58,4,174.0,230.0,10
88,10,46,5,178.0,230.0,10
89,89,74,7,155.0,210.0,10
90,3,41,3,38.0,70.0,10
91,74,56,8,30.0,77.0,10
92,39,38,9,175.0,230.0,10
93,74,44,1,132.0,171.0,10
94,94,18,1,189.0,230.0,10
95,22,79,8,38.0,61.0,10
96,61,17,9,29.0,52.0,10
97,13,32,6,0.0,47.0,10
98,16,45,2,171.0,191.0,10
99,46,84,6,196.0,230.0,10
100,50,4,3,83.0,121.0,10
