CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,42,45,8,181.0,230.0,10
2,50,68,9,178.0,230.0,10
3,99,100,9,88.0,108.0,10
4,99,77,10,156.0,197.0,10
5,84,3,2,207.0,230.0,10
6,45,93,6,206.0,230.0,10
7,50,46,2,0.0,60.0,10
8,91,50,7,34.0,82.0,10
9,99,72,5,79.0,139.0,10
10,24,8,2,163.0,191.0,10
11,62,94,1,194.0,230.0,10
12,89,69,2,154.0,184.0,10
13,90,73,9,191.0,230.0,10
14,19,43,5,109.0,136.0,10
15,63,67,10,144.0,181.0,10
16,58,24,10,2.0,58.0,10
17,4,76,4,180.0,230.0,10
18,20,16,10,131.0,166.0,10
19,56,21,1,158.0,181.0,10
20,67,40,3,156.0,200.0,10
21,35,52,3,80.0,103.0,10
22,1,18,9,32.0,86.0,10
23,12,81,6,66.0,107.0,10
24,1,67,4,20.0,54.0,10
25,20,44,10,86.0,130.0,10
26,86,66,8,113.0,167.0,10
27,15,53,1,48.0,108.0,10
28,77,67,4,44.0,90.0,10
29,50,18,1,67.0,97.0,10
30,15,56,9,171.0,230.0,10
31,59,2,1,21.0,65.0,10
32,44,30,2,205.0,230.0,10
33,64,22,3,107.0,150.0,10
34,44,43,10,189.0,230.0,10
35,45,26,3,74.0,128.0,10
36,100,67,8,44.0,90.0,10
37,14,34,7,5.0,29.0,10
38,95,7,4,68.0,92.0,10
39,6,88,1,97.0,123.0,10
40,40,45,10,116.0,171.0,10
41,1,46,4,170.0,197.0,10
42,37,11,6,184.0,230.0,10
43,96,72,3,94.0,137.0,10
44,30,50,7,0.0,51.0,10
45,71,10,8,123.0,161.0,10
46,82,49,3,106.0,127.0,10
47,67,75,10,157.0,206.0,10
48,60,93,8,206.0,230.0,10
49,9,29,6,6.0,55.0,10
50,81,10,7,178.0,230.0,10
51,11,78,9,103.0,154.0,10
52,71,96,4,61.0,82.0,10
53,73,46,9,74.0,108.0,10
54,46,52,7,194.0,230.0,10
55,94,64,8,175.0,230.0,10
56,69,40,6,151.0,196.0,10
57,9,48,6,122.0,174.0,10
58,64,44,9,119.0,168.0,10
59,55,52,7,185.0,208.0,10
60,54,9,9,33.0,71.0,10
61,69,62,8,64.0,118.0,10
62,98,81,1,181.0,230.0,10
63,33,73,3,104.0,127.0,10
64,17,76,4,38.0,65.0,10
65,32,39,7,182.0,230.0,10
66,1,18,6,62.0,88.0,10
67,37,73,2,36.0,79.0,10
68,9,18,9,58.0,111.0,10
69,1,82,4,132.0,166.0,10
70,57,16,10,101.0,160.0,10
71,33,53,7,188.0,230.0,10
72,49,78,8,208.0,230.0,10
73,27,66,8,184.0,230.0,10
74,41,72,9,19.0,51.0,10
75,29,42,9,205.0,230.0,10
76,3,5,9,113.0,149.0,10
77,26,82,1,205.0,230.0,10
78,32,92,10,122.0,158.0,10
79,55,83,3,176.0,230.0,10
80,100,63,1,173.0,209.0,10
81,88,73,1,183.0,230.0,10
82,91,67,1,73.0,105.0,10
83,77,67,4,65.0,89.0,10
84,64,62,8,29.0,64.0,10
85,60,90,10,177.0,230.0,10
86,98,65,10,178.0,204.0,10
87,14,80,7,45.0,100.0,10
88,31,18,4,171.0,213.0,10
89,17,93,1,207.0,230.0,10
90,90,79,8,107.0,131.0,10
91,10,51,6,84.0,110.0,10
92,96,0,3,185.0,230.0,10
93,4,11,10,98.0,119.0,10
94,6,83,5,111.0,167.0,10
95,9,46,5,136.0,189.0,10
96,93,82,6,118.0,151.0,10
97,32,45,10,192.0,230.0,10
98,29,93,8,131.0,184.0,10
99,80,25,2,110.0,164.0,10
100,60,86,2,182.0,216.0,10
