CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,9,32,6,1.0,54.0,10
2,80,73,7,176.0,230.0,10
3,15,5,5,21.0,59.0,10
4,94,29,1,43.0,90.0,10
5,90,71,6,155.0,209.0,10
6,98,79,4,208.0,230.0,10
7,23,28,10,20.0,65.0,10
8,53,43,9,190.0,230.0,10
9,66,34,9,121.0,147.0,10
10,8,72,8,119.0,172.0,10
11,80,55,6,33.0,68.0,10
12,70,65,6,210.0,230.0,10
13,28,41,2,29.0,57.0,10
14,41,72,1,195.0,230.0,10
15,4,79,2,115.0,146.0,10
16,74,26,7,52.0,111.0,10
17,59,16,1,84.0,124.0,10
18,14,47,8,65.0,98.0,10
19,6,0,10,111.0,132.0,10
20,64,30,9,165.0,197.0,10
21,27,17,4,55.0,96.0,10
22,43,31,5,199.0,230.0,10
23,85,29,3,203.0,230.0,10
24,2,83,6,76.0,130.0,10
25,57,64,5,125.0,182.0,10
26,70,60,3,183.0,230.0,10
27,11,4,9,121.0,169.0,10
28,54,34,7,84.0,128.0,10
29,54,99,10,168.0,188.0,10
30,68,58,9,193.0,230.0,10
31,37,59,2,102.0,162.0,10
32,9,39,3,113.0,159.0,10
33,9,79,8,86.0,108.0,10
34,17,59,3,173.0,230.0,10
35,58,31,10,149.0,169.0,10
36,18,95,5,57.0,96.0,10
37,34,20,6,85.0,139.0,10
38,10,36,10,109.0,160.0,10
39,30,75,8,191.0,230.0,10
40,19,79,9,73.0,132.0,10
41,80,6,1,113.0,168.0,10
42,83,53,5,177.0,230.0,10
43,79,20,6,38.0,75.0,10
44,1,93,5,46.0,83.0,10
45,36,98,3,165.0,211.0,10
46,84,93,7,59.0,109.0,10
47,38,26,6,162.0,195.0,10
48,64,40,1,197.0,230.0,10
49,76,62,4,171.0,230.0,10
50,40,19,8,140.0,172.0,10
51,73,94,5,178.0,230.0,10
52,43,94,4,33.0,90.0,10
53,49,72,1,119.0,139.0,10
54,12,88,7,137.0,160.0,10
55,15,3,9,31.0,76.0,10
56,81,84,8,44.0,97.0,10
57,70,84,7,175.0,228.0,10
58,6,48,6,90.0,144.0,10
59,97,37,5,158.0,192.0,10
60,41,87,10,63.0,119.0,10
61,84,61,1,72.0,132.0,10
62,21,54,10,154.0,191.0,10
63,61,95,7,61.0,117.0,10
64,57,49,2,119.0,148.0,10
65,38,55,3,0.0,60.0,10
66,31,87,2,171.0,230.0,10
67,8,69,9,204.0,227.0,10
68,29,18,2,64.0,119.0,10
69,52,58,1,144.0,180.0,10
70,48,27,9,172.0,208.0,10
71,98,23,4,102.0,132.0,10
72,50,76,7,133.0,166.0,10
73,12,14,9,83.0,109.0,10
74,53,49,3,198.0,230.0,10
75,17,54,5,3.0,43.0,10
76,34,88,10,190.0,228.0,10
77,54,92,1,139.0,193.0,10
78,7,10,1,58.0,98.0,10
79,90,14,8,174.0,230.0,10
80,81,94,6,84.0,111.0,10
81,93,37,5,160.0,200.0,10
82,38,77,9,142.0,174.0,10
83,97,0,2,181.0,230.0,10
84,63,93,4,40.0,94.0,10
85,67,9,10,57.0,116.0,10
86,63,21,3,176.0,230.0,10
87,54,5,5,6.0,60.0,10
88,38,3,9,102.0,145.0,10
89,34,42,1,0.0,27.0,10
90,18,86,7,72.0,98.0,10
91,52,36,9,200.0,230.0,10
92,10,47,8,84.0,104.0,10
93,83,28,8,171.0,221.0,10
94,67,51,5,58.0,86.0,10
95,68,13,2,114.0,135.0,10
96,58,44,2,197.0,230.0,10
97,70,1,8,45.0,99.0,10
98,65,83,9,46.0,80.0,10
99,14,87,6,106.0,166.0,10
100,79,21,6,33.0,79.0,10
