CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,56,84,7,23.0,78.0,10
2,31,52,8,181.0,230.0,10
3,33,25,8,192.0,230.0,10
4,30,65,10,128.0,148.0,10
5,39,76,2,168.0,222.0,10
6,44,19,9,48.0,76.0,10
7,31,62,10,109.0,161.0,10
8,10,76,4,171.0,230.0,10
9,21,9,4,99.0,135.0,10
10,84,14,8,46.0,94.0,10
11,9,82,9,190.0,212.0,10
12,78,65,10,73.0,128.0,10
13,27,94,5,58.0,118.0,10
14,93,2,7,202.0,230.0,10
15,64,8,1,102.0,127.0,10
16,95,38,8,105.0,126.0,10
17,75,56,4,187.0,230.0,10
18,23,46,8,59.0,100.0,10
19,28,21,6,147.0,173.0,10
20,14,15,10,89.0,138.0,10
21,4,14,9,51.0,80.0,10
22,40,80,10,166.0,214.0,10
23,59,91,5,57.0,101.0,10
24,19,85,8,50.0,73.0,10
25,27,17,2,157.0,193.0,10
26,75,85,8,201.0,230.0,10
27,52,40,1,121.0,149.0,10
28,84,40,8,188.0,225.0,10
29,66,37,8,140.0,165.0,10
30,97,36,9,82.0,107.0,10
31,19,76,5,163.0,206.0,10
32,39,37,3,191.0,230.0,10
33,91,43,10,48.0,98.0,10
34,24,89,7,160.0,202.0,10
35,78,18,2,79.0,114.0,10
36,28,60,1,202.0,230.0,10
37,66,98,6,195.0,215.0,10
38,15,21,1,70.0,111.0,10
39,58,30,2,199.0,230.0,10
40,90,0,5,205.0,229.0,10
41,87,73,8,111.0,171.0,10
42,81,66,9,172.0,230.0,10
43,40,41,4,200.0,230.0,10
44,44,2,4,0.0,57.0,10
45,75,27,5,192.0,230.0,10
46,50,77,2,96.0,119.0,10
47,43,32,1,177.0,203.0,10
48,38,94,10,172.0,230.0,10
49,99,43,8,38.0,84.0,10
50,13,63,2,30.0,63.0,10
51,9,44,6,106.0,158.0,10
52,40,70,10,146.0,170.0,10
53,9,54,5,76.0,121.0,10
54,57,82,4,202.0,230.0,10
55,85,59,4,163.0,194.0,10
56,86,22,4,202.0,230.0,10
57,55,96,10,115.0,154.0,10
58,86,93,9,179.0,212.0,10
59,88,39,9,158.0,190.0,10
60,25,72,8,188.0,230.0,10
61,55,73,5,142.0,196.0,10
62,25,63,1,87.0,122.0,10
63,69,27,4,185.0,230.0,10
64,60,77,4,98.0,128.0,10
65,27,80,9,156.0,201.0,10
66,61,18,4,144.0,183.0,10
67,88,31,10,50.0,71.0,10
68,8,29,6,32.0,70.0,10
69,82,67,5,30.0,86.0,10
70,64,81,2,208.0,230.0,10
71,90,30,1,25.0,75.0,10
72,53,64,8,6.0,63.0,10
73,20,0,7,161.0,212.0,10
74,86,5,4,197.0,230.0,10
75,53,30,6,181.0,212.0,10
76,95,12,4,86.0,139.0,10
77,61,20,7,207.0,230.0,10
78,18,84,8,56.0,83.0,10
79,34,17,10,193.0,230.0,10
80,68,92,2,117.0,166.0,10
81,94,81,10,142.0,164.0,10
82,52,12,5,54.0,106.0,10
83,72,97,9,63.0,88.0,10
84,31,0,4,193.0,230.0,10
85,95,31,4,61.0,118.0,10
86,81,0,9,104.0,156.0,10
87,20,56,3,206.0,230.0,10
88,31,54,10,192.0,230.0,10
89,2,49,4,102.0,125.0,10
90,33,89,1,27.0,86.0,10
91,80,100,10,199.0,230.0,10
92,89,85,4,147.0,191.0,10
93,11,100,1,142.0,170.0,10
94,100,76,3,194.0,230.0,10
95,5,29,1,0.0,59.0,10
96,21,53,4,12.0,44.0,10
97,84,8,1,45.0,66.0,10
98,33,86,6,51.0,85.0,10
99,93,75,10,57.0,91.0,10
100,62,90,7,206.0,230.0,10
