CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,11,5,8,23.0,62.0,10
2,3,99,10,205.0,230.0,10
3,78,30,1,45.0,100.0,10
4,44,82,2,207.0,230.0,10
5,15,13,9,136.0,169.0,10
6,73,33,10,74.0,121.0,10
7,56,25,8,163.0,211.0,10
8,38,9,8,171.0,219.0,10
9,33,78,3,21.0,66.0,10
10,2,48,10,42.0,88.0,10
11,61,65,6,192.0,227.0,10
12,80,81,8,143.0,194.0,10
13,86,55,6,78.0,108.0,10
14,6,29,3,8.0,65.0,10
15,81,100,3,64.0,102.0,10
16,86,11,2,185.0,230.0,10
17,27,33,5,61.0,89.0,10
18,62,99,9,128.0,187.0,10
19,5,23,7,111.0,137.0,10
20,61,66,1,198.0,218.0,10
21,17,44,6,4.0,30.0,10
22,88,25,10,127.0,149.0,10
23,50,90,7,195.0,230.0,10
24,19,56,5,98.0,124.0,10
25,16,85,8,118.0,160.0,10
26,82,30,8,63.0,106.0,10
27,21,8,4,78.0,106.0,10
28,68,13,1,81.0,101.0,10
29,14,18,7,0.0,46.0,10
30,32,36,9,84.0,105.0,10
31,10,32,4,0.0,45.0,10
32,70,23,7,57.0,81.0,10
33,82,34,7,102.0,147.0,10
34,52,82,9,188.0,230.0,10
35,9,93,7,186.0,230.0,10
36,41,50,2,199.0,230.0,10
37,32,28,4,106.0,159.0,10
38,15,38,3,102.0,145.0,10
39,61,89,9,121.0,163.0,10
40,0,81,2,50.0,93.0,10
41,80,72,9,40.0,78.0,10
42,48,75,8,190.0,230.0,10
43,13,6,7,50.0,90.0,10
44,4,73,1,120.0,164.0,10
45,59,46,5,127.0,160.0,10
46,54,46,9,184.0,230.0,10
47,21,22,10,60.0,109.0,10
48,12,69,1,31.0,84.0,10
49,33,18,6,126.0,148.0,10
50,69,72,5,161.0,197.0,10
51,74,57,6,198.0,230.0,10
52,78,20,8,34.0,72.0,10
53,48,22,6,30.0,79.0,10
54,33,61,9,77.0,119.0,10
55,55,63,7,19.0,39.0,10
56,57,12,5,7.0,47.0,10
57,35,66,7,16.0,46.0,10
58,0,64,7,176.0,230.0,10
59,93,34,5,116.0,169.0,10
60,4,61,4,174.0,218.0,10
61,69,35,6,161.0,204.0,10
62,77,38,2,174.0,212.0,10
63,17,16,3,121.0,159.0,10
64,55,40,4,8.0,38.0,10
65,6,69,3,146.0,201.0,10
66,16,35,8,127.0,147.0,10
67,86,26,2,32.0,89.0,10
68,78,19,1,45.0,66.0,10
69,32,80,10,40.0,80.0,10
70,8,0,4,28.0,72.0,10
71,84,12,1,187.0,230.0,10
72,26,32,10,58.0,108.0,10
73,53,43,10,102.0,145.0,10
74,28,52,1,149.0,205.0,10
75,26,29,2,133.0,163.0,10
76,93,41,3,186.0,230.0,10
77,31,1,4,149.0,205.0,10
78,93,93,5,101.0,146.0,10
79,59,53,7,182.0,230.0,10
80,38,17,6,185.0,230.0,10
81,10,64,2,171.0,214.0,10
82,10,10,2,77.0,119.0,10
83,77,90,3,178.0,230.0,10
84,19,62,10,16.0,58.0,10
85,88,40,6,199.0,230.0,10
86,17,74,1,188.0,230.0,10
87,93,52,2,52.0,107.0,10
88,6,10,8,16.0,64.0,10
89,95,3,10,94.0,146.0,10
90,92,23,4,105.0,153.0,10
91,21,62,2,198.0,230.0,10
92,81,100,9,89.0,128.0,10
93,94,65,6,189.0,222.0,10
94,6,47,5,10.0,68.0,10
95,66,65,4,75.0,112.0,10
96,82,59,4,182.0,230.0,10
97,93,22,4,89.0,143.0,10
98,55,2,2,177.0,230.0,10
99,7,6,3,100.0,132.0,10
100,54,10,7,182.0,230.0,10
