CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,47,64,5,194.0,230.0,10
2,84,43,4,83.0,129.0,10
3,91,64,6,167.0,209.0,10
4,86,74,3,146.0,195.0,10
5,2,8,4,41.0,101.0,10
6,81,78,5,185.0,230.0,10
7,43,67,1,166.0,212.0,10
8,49,13,7,20.0,61.0,10
9,81,100,6,72.0,119.0,10
10,54,30,6,172.0,230.0,10
11,20,76,3,182.0,210.0,10
12,45,67,10,85.0,114.0,10
13,50,5,1,146.0,184.0,10
14,48,27,8,64.0,99.0,10
15,63,22,6,180.0,230.0,10
16,40,57,3,173.0,220.0,10
17,24,22,9,155.0,209.0,10
18,22,92,6,70.0,126.0,10
19,65,98,6,184.0,230.0,10
20,38,38,10,193.0,230.0,10
21,17,69,2,141.0,196.0,10
22,10,59,4,150.0,170.0,10
23,23,57,6,161.0,193.0,10
24,63,43,7,108.0,150.0,10
25,18,4,4,16.0,64.0,10
26,45,16,10,3.0,51.0,10
27,53,61,9,155.0,175.0,10
28,3,5,3,37.0,94.0,10
29,42,48,6,197.0,230.0,10
30,95,40,5,53.0,88.0,10
31,59,20,3,46.0,93.0,10
32,36,15,6,124.0,148.0,10
33,84,11,2,165.0,204.0,10
34,50,23,8,108.0,151.0,10
35,22,69,9,178.0,230.0,10
36,51,14,2,21.0,66.0,10
37,19,40,8,46.0,96.0,10
38,15,48,2,3.0,44.0,10
39,37,88,2,186.0,230.0,10
40,21,65,10,195.0,230.0,10
41,47,63,7,210.0,230.0,10
42,15,85,6,187.0,230.0,10
43,67,68,9,172.0,230.0,10
44,50,68,3,202.0,230.0,10
45,89,40,10,68.0,124.0,10
46,35,37,9,0.0,59.0,10
47,55,93,4,44.0,97.0,10
48,18,77,10,206.0,230.0,10
49,37,61,3,176.0,230.0,10
50,64,71,10,186.0,230.0,10
51,48,97,4,206.0,230.0,10
52,9,90,2,49.0,78.0,10
53,52,73,6,178.0,230.0,10
54,53,52,1,181.0,230.0,10
55,11,8,9,138.0,166.0,10
56,33,38,5,0.0,43.0,10
57,27,25,4,173.0,209.0,10
58,9,32,3,15.0,38.0,10
59,60,86,4,181.0,230.0,10
60,62,82,7,175.0,228.0,10
61,25,25,4,102.0,145.0,10
62,93,37,8,40.0,74.0,10
63,60,28,1,192.0,230.0,10
64,48,48,4,182.0,230.0,10
65,25,17,5,10.0,48.0,10
66,29,51,10,173.0,230.0,10
67,31,47,5,123.0,181.0,10
68,39,17,10,130.0,159.0,10
69,42,71,5,172.0,230.0,10
70,53,99,8,128.0,155.0,10
71,23,54,6,181.0,203.0,10
72,51,29,8,199.0,230.0,10
73,24,40,1,32.0,67.0,10
74,54,59,2,0.0,60.0,10
75,94,1,1,128.0,183.0,10
76,43,81,5,190.0,230.0,10
77,68,9,5,35.0,68.0,10
78,7,65,4,90.0,143.0,10
79,36,42,8,181.0,230.0,10
80,20,75,8,185.0,230.0,10
81,35,94,3,55.0,96.0,10
82,35,34,5,84.0,123.0,10
83,2,86,7,177.0,230.0,10
84,18,70,6,73.0,107.0,10
85,60,67,7,30.0,54.0,10
86,54,51,2,183.0,230.0,10
87,49,19,6,46.0,79.0,10
88,31,21,1,52.0,110.0,10
89,13,63,9,75.0,128.0,10
90,74,75,4,207.0,230.0,10
91,80,17,8,175.0,230.0,10
92,7,91,1,106.0,161.0,10
93,64,9,7,74.0,131.0,10
94,81,61,4,42.0,79.0,10
95,41,81,3,199.0,230.0,10
96,18,52,10,133.0,157.0,10
97,49,43,10,92.0,115.0,10
98,87,71,8,154.0,180.0,10
99,3,80,6,43.0,86.0,10
100,67,16,9,96.0,150.0,10
