CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,69,79,8,31.0,84.0,10
2,63,36,4,151.0,181.0,10
3,26,46,3,172.0,230.0,10
4,22,78,1,41.0,67.0,10
5,43,19,1,96.0,123.0,10
6,59,69,2,60.0,111.0,10
7,56,20,6,166.0,193.0,10
8,88,8,6,205.0,230.0,10
9,62,56,6,170.0,230.0,10
10,23,74,10,86.0,146.0,10
11,85,46,9,194.0,230.0,10
12,75,71,2,43.0,90.0,10
13,21,17,2,71.0,116.0,10
14,29,84,1,206.0,230.0,10
15,50,88,2,37.0,87.0,10
16,16,97,5,67.0,108.0,10
17,18,91,6,49.0,102.0,10
18,94,100,6,188.0,227.0,10
19,95,33,9,95.0,136.0,10
20,62,67,4,183.0,230.0,10
21,19,26,1,33.0,77.0,10
22,52,56,1,177.0,230.0,10
23,90,41,6,183.0,228.0,10
24,64,0,4,110.0,163.0,10
25,19,46,6,194.0,230.0,10
26,22,65,1,194.0,230.0,10
27,96,57,4,108.0,133.0,10
28,77,25,8,32.0,76.0,10
29,22,74,2,190.0,230.0,10
30,98,24,9,78.0,101.0,10
31,69,10,10,130.0,178.0,10
32,19,87,5,119.0,167.0,10
33,2,67,7,210.0,230.0,10
34,16,31,10,22.0,58.0,10
35,47,4,6,40.0,65.0,10
36,79,73,6,24.0,83.0,10
37,53,81,2,137.0,159.0,10
38,22,91,3,192.0,230.0,10
39,92,88,6,91.0,144.0,10
40,98,31,5,97.0,125.0,10
41,37,21,5,172.0,230.0,10
42,35,49,10,180.0,230.0,10
43,28,22,6,143.0,172.0,10
44,1,65,7,195.0,230.0,10
45,92,51,2,61.0,93.0,10
46,87,5,6,198.0,230.0,10
47,74,42,7,191.0,230.0,10
48,8,83,2,77.0,100.0,10
49,31,42,9,126.0,146.0,10
50,65,38,9,159.0,185.0,10
51,36,3,1,191.0,218.0,10
52,25,51,3,144.0,185.0,10
53,13,34,3,8.0,34.0,10
54,56,40,8,3.0,44.0,10
55,39,65,9,55.0,115.0,10
56,54,43,2,149.0,202.0,10
57,87,53,9,74.0,110.0,10
58,70,63,6,191.0,230.0,10
59,77,42,4,182.0,230.0,10
60,75,53,10,186.0,210.0,10
61,41,1,1,1.0,56.0,10
62,21,73,9,171.0,230.0,10
63,60,26,6,10.0,33.0,10
64,53,26,3,208.0,230.0,10
65,35,44,4,183.0,230.0,10
66,54,45,3,203.0,230.0,10
67,51,37,2,205.0,230.0,10
68,1,37,7,8.0,54.0,10
69,46,12,1,74.0,96.0,10
70,49,2,10,52.0,75.0,10
71,74,53,7,184.0,225.0,10
72,6,75,10,168.0,206.0,10
73,53,39,9,0.0,40.0,10
74,25,80,4,201.0,230.0,10
75,54,58,1,206.0,230.0,10
76,58,91,5,106.0,165.0,10
77,38,85,8,147.0,188.0,10
78,0,66,10,206.0,230.0,10
79,7,90,9,34.0,84.0,10
80,30,22,3,160.0,200.0,10
81,43,63,1,172.0,218.0,10
82,28,56,5,157.0,193.0,10
83,2,37,1,173.0,230.0,10
84,43,63,1,176.0,223.0,10
85,19,93,1,185.0,230.0,10
86,12,90,6,208.0,230.0,10
87,33,35,6,42.0,98.0,10
88,17,28,5,33.0,84.0,10
89,9,94,6,210.0,230.0,10
90,13,6,3,94.0,151.0,10
91,55,45,5,196.0,230.0,10
92,12,17,9,75.0,100.0,10
93,59,67,4,54.0,99.0,10
94,34,36,8,172.0,230.0,10
95,57,61,2,200.0,230.0,10
96,51,79,3,131.0,182.0,10
97,66,68,10,115.0,174.0,10
98,17,74,10,192.0,230.0,10
99,36,46,4,99.0,122.0,10
100,100,9,2,196.0,230.0,10
