CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,98,18,5,131.0,180.0,10
2,85,41,4,62.0,117.0,10
3,37,24,7,7.0,54.0,10
4,15,4,10,179.0,230.0,10
5,23,28,8,65.0,117.0,10
6,93,82,10,191.0,230.0,10
7,4,44,3,201.0,230.0,10
8,85,73,5,199.0,230.0,10
9,20,66,5,12.0,39.0,10
10,48,3,2,60.0,119.0,10
11,100,2,8,67.0,126.0,10
12,59,77,5,31.0,54.0,10
13,46,6,10,61.0,86.0,10
14,57,74,4,58.0,82.0,10
15,96,10,8,90.0,138.0,10
16,65,3,9,20.0,51.0,10
17,37,100,5,55.0,91.0,10
18,21,49,3,195.0,230.0,10
19,88,72,8,120.0,143.0,10
20,92,29,8,163.0,188.0,10
21,37,44,9,202.0,230.0,10
22,47,84,4,185.0,230.0,10
23,1,54,1,139.0,167.0,10
24,43,26,3,112.0,169.0,10
25,76,94,6,192.0,230.0,10
26,59,8,8,176.0,204.0,10
27,98,68,3,204.0,230.0,10
28,46,43,4,194.0,230.0,10
29,32,18,3,2.0,24.0,10
30,0,18,9,34.0,61.0,10
31,28,24,10,170.0,230.0,10
32,42,53,6,154.0,192.0,10
33,4,57,10,6.0,58.0,10
34,88,62,1,182.0,224.0,10
35,14,40,6,37.0,61.0,10
36,26,35,1,101.0,122.0,10
37,57,88,4,112.0,166.0,10
38,42,70,3,173.0,230.0,10
39,96,76,10,53.0,113.0,10
40,20,58,10,107.0,134.0,10
41,84,81,1,170.0,230.0,10
42,24,5,4,178.0,230.0,10
43,88,79,8,180.0,230.0,10
44,28,39,6,76.0,133.0,10
45,82,96,5,202.0,230.0,10
46,2,56,6,34.0,83.0,10
47,36,96,5,75.0,118.0,10
48,12,0,10,193.0,219.0,10
49,92,18,3,131.0,166.0,10
50,78,85,6,108.0,145.0,10
51,58,90,3,102.0,145.0,10
52,89,96,2,75.0,112.0,10
53,46,41,1,174.0,230.0,10
54,46,13,8,77.0,133.0,10
55,5,55,6,29.0,68.0,10
56,38,76,2,25.0,57.0,10
57,74,86,3,198.0,230.0,10
58,47,91,5,177.0,230.0,10
59,99,42,2,51.0,74.0,10
60,13,21,9,124.0,172.0,10
61,43,12,10,34.0,89.0,10
62,0,13,7,93.0,139.0,10
63,30,87,3,86.0,141.0,10
64,88,97,2,128.0,161.0,10
65,96,10,4,105.0,142.0,10
66,74,53,6,127.0,178.0,10
67,55,98,1,176.0,230.0,10
68,69,65,8,181.0,230.0,10
69,19,69,9,144.0,176.0,10
70,74,44,4,100.0,124.0,10
71,0,37,3,52.0,102.0,10
72,3,41,2,58.0,79.0,10
73,49,65,3,51.0,99.0,10
74,8,90,8,70.0,93.0,10
75,78,85,2,98.0,144.0,10
76,27,38,10,166.0,195.0,10
77,69,68,6,36.0,72.0,10
78,68,38,8,182.0,230.0,10
79,84,77,1,207.0,230.0,10
80,25,74,7,122.0,181.0,10
81,78,65,10,77.0,133.0,10
82,16,31,3,0.0,50.0,10
83,13,67,6,172.0,225.0,10
84,14,62,5,175.0,221.0,10
85,82,96,5,196.0,230.0,10
86,89,74,4,124.0,148.0,10
87,23,45,6,207.0,230.0,10
88,71,2,8,31.0,73.0,10
89,99,97,2,183.0,230.0,10
90,24,26,9,137.0,195.0,10
91,9,42,10,15.0,43.0,10
92,12,53,8,183.0,230.0,10
93,33,90,9,104.0,128.0,10
94,98,67,6,156.0,213.0,10
95,74,92,5,197.0,230.0,10
96,1,85,9,136.0,163.0,10
97,50,17,4,97.0,142.0,10
98,55,60,5,193.0,222.0,10
99,66,44,10,117.0,153.0,10
100,66,52,5,195.0,230.0,10
