CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,25,2,8,40.0,73.0,10
2,13,1,9,131.0,151.0,10
3,4,80,4,175.0,230.0,10
4,74,72,1,189.0,230.0,10
5,88,71,8,38.0,84.0,10
6,3,41,6,131.0,190.0,10
7,99,69,6,80.0,126.0,10
8,63,58,10,182.0,230.0,10
9,66,73,6,134.0,164.0,10
10,48,12,7,107.0,150.0,10
11,25,40,1,92.0,123.0,10
12,3,87,8,114.0,154.0,10
13,46,72,7,101.0,133.0,10
14,33,77,9,131.0,168.0,10
15,40,91,5,68.0,102.0,10
16,46,81,4,101.0,151.0,10
17,96,20,4,188.0,216.0,10
18,33,86,3,98.0,142.0,10
19,93,21,7,173.0,230.0,10
20,32,4,5,72.0,127.0,10
21,93,82,2,185.0,230.0,10
22,65,91,6,116.0,150.0,10
23,58,51,10,84.0,136.0,10
24,72,10,1,29.0,67.0,10
25,9,98,5,171.0,230.0,10
26,79,7,1,65.0,91.0,10
27,14,1,2,13.0,55.0,10
28,56,78,7,126.0,185.0,10
29,56,93,10,43.0,77.0,10
30,56,88,5,150.0,201.0,10
31,52,8,10,123.0,157.0,10
32,86,93,3,93.0,122.0,10
33,15,79,4,37.0,96.0,10
34,100,26,4,57.0,86.0,10
35,73,86,2,195.0,216.0,10
36,91,58,6,45.0,92.0,10
37,56,9,5,138.0,192.0,10
38,64,53,4,152.0,207.0,10
39,93,60,8,53.0,83.0,10
40,24,52,3,174.0,210.0,10
41,30,42,1,192.0,230.0,10
42,62,33,1,93.0,149.0,10
43,2,89,10,102.0,145.0,10
44,41,86,9,29.0,58.0,10
45,71,37,6,161.0,190.0,10
46,81,83,8,204.0,230.0,10
47,40,90,7,43.0,77.0,10
48,21,28,5,38.0,84.0,10
49,61,50,6,141.0,179.0,10
50,99,86,2,172.0,209.0,10
51,96,70,4,98.0,122.0,10
52,70,45,4,193.0,230.0,10
53,63,45,7,184.0,230.0,10
54,14,12,1,102.0,139.0,10
55,64,56,5,115.0,148.0,10
56,59,79,9,95.0,144.0,10
57,71,30,8,204.0,230.0,10
58,78,100,3,59.0,107.0,10
59,54,90,1,74.0,97.0,10
60,69,38,8,169.0,203.0,10
61,39,32,10,176.0,230.0,10
62,61,22,2,108.0,135.0,10
63,9,24,1,17.0,57.0,10
64,82,74,7,190.0,230.0,10
65,71,66,2,192.0,230.0,10
66,42,87,8,131.0,166.0,10
67,50,34,6,109.0,165.0,10
68,93,100,5,73.0,121.0,10
69,6,59,10,31.0,86.0,10
70,100,24,3,188.0,230.0,10
71,56,94,7,42.0,88.0,10
72,26,70,10,182.0,226.0,10
73,40,97,5,69.0,95.0,10
74,86,15,2,164.0,192.0,10
75,30,80,3,149.0,180.0,10
76,54,83,2,167.0,222.0,10
77,32,9,4,73.0,105.0,10
78,50,76,1,176.0,230.0,10
79,78,80,10,48.0,69.0,10
80,68,15,10,75.0,132.0,10
81,26,45,5,0.0,54.0,10
82,81,83,2,210.0,230.0,10
83,73,70,1,202.0,230.0,10
84,38,99,4,90.0,141.0,10
85,5,25,9,12.0,66.0,10
86,3,13,10,95.0,126.0,10
87,83,4,10,40.0,98.0,10
88,30,8,8,59.0,103.0,10
89,60,67,5,157.0,186.0,10
90,4,51,3,59.0,80.0,10
91,73,20,5,126.0,175.0,10
92,19,63,5,68.0,112.0,10
93,97,27,6,63.0,103.0,10
94,22,88,5,162.0,213.0,10
95,61,12,6,163.0,200.0,10
96,0,46,6,104.0,162.0,10
97,42,45,4,185.0,230.0,10
98,93,47,8,186.0,230.0,10
99,61,71,10,176.0,230.0,10
100,26,55,6,3.0,53.0,10
