CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1236.0,0
1,80.98,49.89,14,510.56,666.26,90
2,82.68,83.72,14,145.49,349.72,90
3,24.59,18.72,22,379.56,473.7,90
4,48.33,19.12,22,114.98,262.38,90
5,53.79,87.28,10,256.17,436.17,90
6,47.74,13.23,29,154.74,272.19,90
7,20.54,54.67,29,486.15,549.27,90
8,32.62,90.95,14,358.71,416.83,90
9,93.5,43.01,14,309.29,362.57,90
10,54.82,55.94,29,372.19,495.07,90
11,23.76,84.21,22,534.52,587.24,90
12,83.24,20.94,22,260.52,440.52,90
13,85.75,82.43,14,198.67,337.19,90
14,30.05,55.94,14,503.1,665.02,90
15,56.75,50.25,14,287.36,387.68,90
16,88.65,12.24,22,258.28,438.28,90
17,51.43,81.1,10,56.62,115.22,90
18,33.67,9.85,14,86.19,160.92,90
19,93.96,46.79,22,529.34,581.8,90
20,84.03,55.97,22,625.0,691.48,90
21,25.91,15.5,10,389.23,569.23,90
22,85.33,93.97,22,89.03,214.18,90
23,89.06,12.72,22,476.52,656.52,90
24,61.5,19.71,22,417.27,777.27,90
25,29.6,89.52,29,427.03,607.03,90
26,83.37,79.18,10,388.8,748.8,90
27,51.72,54.86,22,273.3,503.82,90
28,19.27,16.5,29,105.17,181.67,90
29,22.07,86.12,29,583.03,653.42,90
30,20.57,85.69,10,40.64,135.73,90
31,82.99,81.03,10,474.29,726.63,90
32,87.4,8.31,29,594.34,719.15,90
33,56.75,85.8,22,295.46,461.25,90
34,29.59,15.83,14,91.04,271.04,90
35,51.9,11.46,14,240.58,365.0,90
36,53.78,15.16,22,511.4,642.82,90
37,73.77,84.46,10,255.85,559.16,90
38,86.34,10.61,10,120.13,182.26,90
39,90.93,87.8,10,178.96,316.4,90
40,86.39,21.44,14,236.01,282.53,90
41,93.76,78.97,14,129.09,174.44,90
42,28.74,17.12,10,290.29,358.82,90
43,47.9,94.29,29,563.47,631.14,90
44,52.69,79.64,10,32.24,84.18,90
45,34.81,92.34,22,407.98,461.58,90
46,89.2,41.36,14,439.08,543.22,90
47,89.71,5.6,10,475.7,655.7,90
48,51.32,92.92,22,127.65,186.58,90
49,54.32,45.47,22,282.27,336.93,90
50,60.36,16.32,10,39.36,89.26,90
51,90.06,43.98,29,133.02,221.99,90
52,57.87,14.79,22,537.6,609.71,90
53,52.27,84.23,14,281.23,641.23,90
54,51.3,11.95,14,81.35,441.35,90
55,21.68,82.71,14,399.42,491.2,90
56,17.14,80.97,22,242.05,355.96,90
57,61.87,83.7,14,524.19,577.55,90
58,88.52,53.28,14,50.61,122.12,90
59,32.0,43.32,22,60.71,420.71,90
60,32.28,73.45,29,155.43,209.09,90
61,25.63,92.74,10,397.36,455.21,90
62,76.22,79.79,29,166.03,526.03,90
63,63.25,78.55,14,36.82,142.12,90
64,50.24,55.93,10,306.38,484.72,90
65,81.69,13.3,10,517.47,618.34,90
66,28.17,79.62,22,534.22,714.22,90
67,81.67,59.8,29,91.41,271.41,90
68,77.83,53.74,10,104.2,284.2,90
69,64.23,46.86,14,24.43,78.72,90
70,67.13,17.92,14,428.3,481.22,90
71,85.18,45.95,10,63.68,423.68,90
72,83.17,84.98,14,255.35,519.81,90
73,54.15,78.24,14,313.61,493.61,90
74,88.16,94.16,22,206.78,386.78,90
75,57.89,49.66,22,476.13,536.49,90
76,56.15,53.5,10,332.62,402.75,90
77,53.69,50.35,29,13.69,217.94,90
78,79.89,11.58,29,636.57,683.61,90
79,93.7,59.53,22,54.54,156.5,90
80,89.14,52.58,14,49.21,360.32,90
81,55.91,83.69,22,473.29,736.16,90
82,74.42,16.23,14,305.54,587.47,90
83,78.34,50.95,10,38.35,183.93,90
84,65.6,22.37,22,264.79,332.73,90
85,27.26,17.18,29,341.93,401.92,90
86,56.45,18.75,29,175.83,235.47,90
87,52.73,86.18,29,309.8,669.8,90
88,83.1,87.9,29,156.74,336.74,90
89,82.22,49.83,14,114.09,272.07,90
90,74.77,12.07,29,551.87,628.78,90
91,86.42,17.12,14,425.6,493.28,90
92,82.58,18.96,22,76.49,436.49,90
93,83.92,52.7,10,44.0,167.55,90
94,29.28,15.01,14,135.25,189.17,90
95,88.33,86.5,14,60.56,133.27,90
96,29.75,45.26,10,124.42,304.42,90
97,81.24,94.72,10,297.13,353.63,90
98,78.42,53.81,22,304.33,438.6,90
99,31.01,88.13,29,43.37,98.3,90
100,92.22,84.78,29,265.63,625.63,90
