CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1236.0,0
1,58.13,55.52,26,171.3,226.36,90
2,25.51,10.12,17,311.97,373.49,90
3,87.5,54.09,17,109.86,239.34,90
4,51.36,45.69,35,88.12,194.81,90
5,54.17,44.53,26,59.81,419.81,90
6,58.81,51.4,35,382.56,450.92,90
7,55.22,50.55,35,108.3,250.4,90
8,26.65,8.57,10,170.41,277.54,90
9,57.9,3.83,10,192.64,255.15,90
10,87.09,7.9,10,63.17,256.19,90
11,22.21,54.52,35,368.63,461.91,90
12,61.85,45.84,10,218.84,330.52,90
13,46.1,84.79,10,50.85,192.09,90
14,21.7,7.07,10,377.05,557.05,90
15,59.12,91.6,17,496.37,764.25,90
16,59.26,79.26,26,411.3,472.23,90
17,52.72,16.9,10,534.77,761.51,90
18,88.3,82.34,17,58.13,127.74,90
19,88.34,14.16,35,399.59,495.48,90
20,86.54,54.08,26,509.29,588.2,90
21,56.79,91.98,35,475.1,625.24,90
22,53.12,11.37,35,252.75,505.8,90
23,27.73,48.75,10,97.19,277.19,90
24,31.08,5.77,26,103.24,148.79,90
25,25.77,84.55,26,477.37,715.42,90
26,45.38,12.23,35,160.18,237.3,90
27,94.86,82.8,26,118.06,168.54,90
28,28.95,9.82,17,212.22,269.36,90
29,81.67,11.95,35,346.3,449.82,90
30,77.6,50.61,10,515.61,566.65,90
31,35.52,49.3,35,448.56,512.2,90
32,82.62,48.57,35,510.35,813.25,90
33,87.73,83.91,26,373.04,440.75,90
34,27.23,12.13,17,636.17,689.89,90
35,87.28,50.36,10,120.17,170.0,90
36,56.69,16.53,10,276.81,456.81,90
37,29.85,49.17,17,354.63,411.79,90
38,76.94,46.55,17,415.78,775.78,90
39,17.26,85.02,26,228.58,287.32,90
40,60.12,62.58,17,226.42,283.93,90
41,25.69,12.77,35,521.05,583.69,90
42,80.39,7.27,35,58.8,345.09,90
43,19.14,80.81,10,316.96,385.75,90
44,83.22,82.01,17,189.95,250.12,90
45,86.24,18.28,35,142.06,393.36,90
46,48.34,47.26,35,510.19,576.15,90
47,55.59,56.33,10,595.69,655.21,90
48,53.86,48.78,10,286.25,422.92,90
49,51.78,18.85,10,121.12,481.12,90
50,51.63,44.99,17,272.2,338.58,90
51,33.04,72.2,10,427.0,787.0,90
52,24.14,87.26,17,230.05,340.0,90
53,51.26,77.79,35,249.83,393.75,90
54,35.85,51.47,35,628.34,696.16,90
55,86.18,17.12,26,92.53,288.27,90
56,26.57,81.12,26,33.89,93.6,90
57,29.71,50.57,26,161.25,277.36,90
58,97.9,59.16,17,621.86,684.75,90
59,79.64,53.4,10,260.73,440.73,90
60,26.64,50.42,26,122.32,256.06,90
61,31.96,49.02,26,97.51,160.17,90
62,52.45,18.07,17,152.31,253.39,90
63,83.48,44.42,10,190.85,249.63,90
64,27.92,12.81,17,260.41,399.94,90
65,24.37,12.26,10,62.56,422.56,90
66,50.4,94.47,35,235.6,478.22,90
67,86.85,75.73,10,459.57,691.33,90
68,57.26,77.39,10,149.05,211.42,90
69,52.53,53.55,35,21.31,135.26,90
70,52.39,89.52,17,86.65,145.82,90
71,62.23,44.52,26,22.9,278.93,90
72,12.22,20.71,17,345.46,490.1,90
73,82.87,52.42,26,214.74,338.45,90
74,83.94,56.88,17,44.48,212.21,90
75,22.98,15.63,10,345.4,455.92,90
76,53.28,85.74,17,635.74,694.0,90
77,26.21,90.24,17,42.54,158.51,90
78,84.83,88.0,35,291.65,412.73,90
79,57.35,80.03,26,34.68,91.67,90
80,19.21,75.58,17,532.7,646.31,90
81,58.05,80.57,35,71.15,431.15,90
82,23.07,79.83,26,590.27,659.82,90
83,57.73,10.77,17,529.15,709.15,90
84,62.3,59.35,26,225.22,405.22,90
85,27.97,48.57,26,283.22,417.49,90
86,89.14,11.15,35,284.0,333.47,90
87,92.47,89.17,10,226.86,586.86,90
88,29.5,14.05,17,279.18,332.26,90
89,49.99,11.71,17,123.26,339.42,90
90,81.63,21.11,35,478.64,838.64,90
91,80.73,57.11,10,298.24,356.03,90
92,58.41,11.47,10,279.19,331.22,90
93,26.75,84.41,17,536.49,599.41,90
94,20.31,79.98,10,35.87,98.41,90
95,82.58,44.12,35,444.79,804.79,90
96,87.11,11.56,17,339.7,462.74,90
97,23.79,44.94,35,554.09,627.62,90
98,83.81,21.48,10,584.92,722.8,90
99,28.41,14.92,10,235.44,387.32,90
100,87.72,15.41,10,524.26,735.18,90
