CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,96,89,4,70.0,98.0,10
2,28,59,10,170.0,230.0,10
3,99,18,2,183.0,230.0,10
4,39,88,7,104.0,158.0,10
5,46,76,7,173.0,230.0,10
6,72,80,2,186.0,230.0,10
7,63,9,10,116.0,170.0,10
8,32,75,7,58.0,112.0,10
9,51,43,8,108.0,135.0,10
10,42,8,4,75.0,124.0,10
11,36,34,3,69.0,97.0,10
12,47,47,3,131.0,190.0,10
13,11,61,1,142.0,196.0,10
14,77,50,4,15.0,59.0,10
15,37,39,2,201.0,230.0,10
16,13,17,9,42.0,102.0,10
17,89,32,5,173.0,230.0,10
18,39,14,8,59.0,79.0,10
19,12,79,6,66.0,106.0,10
20,41,8,5,65.0,104.0,10
21,25,97,9,85.0,140.0,10
22,17,98,10,187.0,230.0,10
23,30,25,8,191.0,222.0,10
24,20,10,3,145.0,197.0,10
25,5,58,7,198.0,230.0,10
26,54,96,3,188.0,230.0,10
27,60,3,6,22.0,65.0,10
28,16,81,2,180.0,230.0,10
29,6,26,8,31.0,65.0,10
30,81,46,3,126.0,177.0,10
31,55,39,10,55.0,111.0,10
32,46,37,10,21.0,78.0,10
33,94,75,4,205.0,230.0,10
34,38,49,1,202.0,230.0,10
35,19,82,8,184.0,230.0,10
36,78,90,7,60.0,99.0,10
37,49,63,8,174.0,230.0,10
38,60,81,6,161.0,184.0,10
39,80,62,10,170.0,230.0,10
40,61,39,6,0.0,58.0,10
41,11,100,10,203.0,230.0,10
42,48,9,8,141.0,196.0,10
43,84,47,8,147.0,182.0,10
44,42,76,1,24.0,54.0,10
45,32,51,6,152.0,192.0,10
46,2,40,4,44.0,86.0,10
47,26,10,10,193.0,230.0,10
48,44,97,1,67.0,90.0,10
49,7,8,10,131.0,169.0,10
50,49,73,6,193.0,230.0,10
51,40,74,2,91.0,142.0,10
52,44,51,10,129.0,150.0,10
53,1,69,9,200.0,230.0,10
54,51,9,7,148.0,187.0,10
55,35,89,7,50.0,77.0,10
56,28,10,3,13.0,34.0,10
57,15,56,9,155.0,211.0,10
58,37,84,9,123.0,181.0,10
59,18,52,7,170.0,227.0,10
60,26,27,4,68.0,127.0,10
61,42,87,9,77.0,101.0,10
62,8,40,10,19.0,51.0,10
63,77,78,10,202.0,227.0,10
64,57,58,5,193.0,230.0,10
65,73,57,10,199.0,230.0,10
66,96,70,7,160.0,196.0,10
67,3,6,7,121.0,176.0,10
68,55,6,5,182.0,214.0,10
69,21,59,4,96.0,154.0,10
70,42,73,6,202.0,230.0,10
71,98,77,5,199.0,230.0,10
72,75,77,9,201.0,230.0,10
73,77,81,7,203.0,230.0,10
74,9,28,2,0.0,53.0,10
75,29,55,5,199.0,230.0,10
76,75,74,3,94.0,130.0,10
77,49,38,4,88.0,117.0,10
78,58,25,4,170.0,230.0,10
79,7,17,3,35.0,82.0,10
80,40,36,8,53.0,96.0,10
81,62,35,9,199.0,230.0,10
82,21,98,7,175.0,230.0,10
83,75,14,9,137.0,183.0,10
84,20,53,8,116.0,146.0,10
85,40,60,7,178.0,230.0,10
86,44,76,6,182.0,230.0,10
87,27,41,5,0.0,37.0,10
88,90,61,8,50.0,81.0,10
89,79,82,10,198.0,230.0,10
90,79,15,6,149.0,203.0,10
91,70,63,5,194.0,230.0,10
92,100,9,2,196.0,230.0,10
93,9,95,3,30.0,89.0,10
94,61,43,6,190.0,211.0,10
95,27,19,7,206.0,230.0,10
96,52,0,7,140.0,164.0,10
97,43,16,4,98.0,148.0,10
98,33,23,7,36.0,83.0,10
99,78,23,2,203.0,230.0,10
100,99,13,5,191.0,230.0,10
