CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,240.0,0
1,95.77,42.77,13,56.24,104.97,10
2,70.66,26.72,31,39.46,159.46,10
3,39.66,25.65,16,0.0,240.0,10
4,21.38,95.18,24,76.17,166.17,10
5,41.3,70.74,4,0.0,240.0,10
6,93.3,95.53,12,70.1,132.71,10
7,24.51,73.82,28,0.0,240.0,10
8,66.65,39.6,26,91.52,211.39,10
9,48.62,61.99,3,38.79,128.79,10
10,90.1,92.55,10,65.73,143.25,10
11,54.92,27.41,3,27.09,147.09,10
12,49.06,54.41,7,27.32,117.32,10
13,98.38,85.12,10,68.13,93.23,10
14,99.12,9.45,17,121.76,151.76,10
15,27.66,54.66,26,0.0,240.0,10
16,63.01,38.55,25,91.84,121.84,10
17,14.67,55.47,17,0.0,240.0,10
18,66.37,18.55,3,122.32,198.96,10
19,19.78,15.57,32,0.0,240.0,10
20,35.13,2.6,7,61.48,91.48,10
21,65.98,96.14,32,0.0,240.0,10
22,38.31,71.79,9,0.0,240.0,10
23,87.54,81.22,24,68.82,158.82,10
24,94.03,6.1,30,0.0,240.0,10
25,76.06,69.4,10,0.0,240.0,10
26,40.64,29.6,6,146.35,206.35,10
27,58.87,1.42,12,68.87,128.87,10
28,47.1,20.42,5,30.42,63.1,10
29,36.29,51.2,16,7.18,67.18,10
30,29.97,79.4,22,83.9,113.9,10
31,96.15,15.34,8,74.81,164.81,10
32,94.93,93.01,26,69.77,137.82,10
33,71.92,74.62,6,40.31,70.56,10
34,98.38,76.91,20,64.28,175.72,10
35,6.41,93.43,27,0.0,240.0,10
36,1.52,19.95,4,0.0,240.0,10
37,19.36,10.68,18,44.41,132.92,10
38,53.85,76.39,22,168.0,198.0,10
39,87.32,7.02,17,0.0,240.0,10
40,76.7,25.88,9,59.46,179.46,10
41,98.07,80.76,12,113.56,174.29,10
42,76.69,20.06,25,47.36,94.92,10
43,78.27,63.01,1,40.42,103.27,10
44,91.54,67.59,2,94.89,184.89,10
45,77.4,99.12,30,64.47,178.26,10
46,47.94,32.64,12,19.09,65.1,10
47,85.57,10.21,12,0.0,240.0,10
48,51.39,61.96,22,146.5,206.5,10
49,49.49,4.05,2,0.0,240.0,10
50,67.16,68.24,32,32.72,79.21,10
51,49.72,54.54,4,10.73,43.55,10
52,53.26,83.78,2,0.0,240.0,10
53,83.37,82.84,30,0.0,240.0,10
54,19.08,46.42,27,0.0,240.0,10
55,92.04,46.71,14,0.0,240.0,10
56,52.55,46.47,1,143.67,203.67,10
57,17.07,48.08,30,23.01,39.54,10
58,57.85,18.04,19,172.74,202.74,10
59,77.05,96.31,2,0.0,240.0,10
60,31.98,18.6,7,0.0,240.0,10
61,93.2,52.7,4,0.0,240.0,10
62,68.09,88.67,24,47.8,128.85,10
63,67.69,36.12,7,0.0,240.0,10
64,53.68,46.92,30,14.02,60.79,10
65,22.41,79.3,6,0.0,240.0,10
66,46.4,52.81,30,43.67,103.67,10
67,46.27,51.19,30,95.52,215.52,10
68,51.46,44.11,9,75.08,165.08,10
69,48.6,21.06,21,96.55,156.55,10
70,89.31,84.69,14,0.0,240.0,10
71,84.86,48.35,8,78.01,168.01,10
72,53.98,53.63,23,14.44,84.95,10
73,22.55,76.48,2,102.16,192.16,10
74,85.98,54.18,2,86.22,193.83,10
75,83.16,49.91,15,168.44,196.84,10
76,57.3,46.45,17,34.1,124.1,10
77,58.96,84.22,19,71.51,191.51,10
78,30.01,82.67,33,105.9,165.9,10
79,56.53,87.09,15,0.0,240.0,10
80,61.57,78.02,17,0.0,240.0,10
81,83.89,41.37,12,104.68,134.68,10
82,83.67,44.11,24,44.07,89.39,10
83,81.89,49.2,16,87.87,198.1,10
84,86.9,49.19,6,124.52,193.09,10
85,57.71,16.29,32,59.89,179.89,10
86,86.3,83.17,30,70.69,130.69,10
87,88.45,49.08,32,117.43,147.43,10
88,81.69,53.39,22,0.0,240.0,10
89,80.5,86.31,16,72.51,102.51,10
90,83.59,78.73,33,0.0,240.0,10
91,47.15,12.41,20,0.0,240.0,10
92,18.63,79.17,10,0.0,240.0,10
93,27.41,68.22,14,22.15,68.29,10
94,87.88,10.09,18,73.55,163.55,10
95,86.98,80.22,8,158.35,184.14,10
96,55.85,15.61,26,44.06,104.06,10
97,27.6,50.34,21,129.63,219.63,10
98,21.73,57.22,20,19.64,69.26,10
99,53.09,83.66,5,156.55,186.55,10
100,23.73,84.92,3,0.0,240.0,10
