CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1000.0,0
1,88.58,45.13,36,169.5,289.5,10
2,8.4,68.97,34,728.4,848.4,10
3,76.08,44.45,11,151.17,391.17,10
4,19.95,82.36,21,38.07,436.69,10
5,55.18,27.09,3,144.41,264.41,10
6,58.67,46.79,22,387.37,627.37,10
7,73.35,61.04,16,87.02,447.02,10
8,58.36,31.78,34,25.87,291.03,10
9,75.49,94.33,19,135.06,375.06,10
10,21.81,99.45,1,639.21,947.31,10
11,94.23,84.07,25,64.04,298.47,10
12,65.21,66.1,15,29.91,219.86,10
13,58.6,10.65,24,253.67,493.67,10
14,46.33,93.03,27,118.42,478.42,10
15,91.79,0.54,11,263.68,383.68,10
16,85.87,90.36,6,363.86,723.86,10
17,45.05,0.13,30,595.27,949.87,10
18,98.07,60.49,19,59.01,367.64,10
19,63.78,38.42,12,26.45,245.49,10
20,22.1,83.98,15,724.19,844.19,10
21,97.8,45.0,21,441.83,681.83,10
22,43.01,56.46,24,266.73,746.73,10
23,91.99,18.51,1,392.25,512.25,10
24,97.56,31.63,29,458.05,578.05,10
25,36.15,47.62,29,866.43,986.43,10
26,23.4,73.42,22,28.71,97.95,10
27,55.0,36.61,32,346.73,586.73,10
28,96.0,10.71,24,68.41,338.82,10
29,19.12,59.9,31,333.83,573.83,10
30,21.97,74.35,27,626.55,969.7,10
31,38.43,97.89,30,47.92,260.67,10
32,11.73,8.73,7,536.69,656.69,10
33,90.59,53.66,9,88.23,328.23,10
34,85.16,87.73,17,195.37,435.37,10
35,61.04,45.56,11,634.39,978.5,10
36,70.6,42.98,19,239.17,719.17,10
37,87.42,40.78,6,48.31,447.71,10
38,83.37,7.19,27,208.52,688.52,10
39,43.99,18.21,8,419.07,659.07,10
40,56.04,45.04,17,154.47,514.47,10
41,40.03,81.02,2,31.02,245.96,10
42,26.81,18.17,34,263.93,743.93,10
43,76.86,3.73,2,497.88,940.84,10
44,43.39,58.89,9,242.36,602.36,10
45,67.53,47.42,7,625.64,972.35,10
46,78.84,11.36,6,54.79,387.79,10
47,36.83,22.9,2,612.58,852.58,10
48,52.83,65.41,15,605.13,965.13,10
49,27.92,56.43,17,205.74,325.74,10
50,6.54,42.76,15,272.04,392.04,10
51,57.32,6.08,10,456.56,696.56,10
52,4.39,82.61,27,150.8,390.8,10
53,53.37,7.62,28,44.44,334.39,10
54,88.28,77.61,32,55.62,400.66,10
55,91.42,24.07,4,57.59,189.54,10
56,76.72,13.57,32,254.29,494.29,10
57,16.92,90.72,14,723.69,953.19,10
58,85.57,67.04,17,586.96,826.96,10
59,10.92,32.97,4,338.26,698.26,10
60,15.41,76.11,35,772.29,964.13,10
61,59.89,21.27,30,759.03,965.06,10
62,38.11,75.48,32,93.73,573.73,10
63,49.17,19.51,32,454.35,694.35,10
64,20.06,26.35,29,799.98,919.98,10
65,36.17,79.52,32,171.54,651.54,10
66,6.93,20.06,24,44.61,501.8,10
67,18.23,44.35,6,65.72,425.72,10
68,82.62,88.98,31,144.72,384.72,10
69,30.81,59.48,29,148.42,268.42,10
70,97.04,20.33,30,303.23,663.23,10
71,45.97,53.03,35,836.66,993.31,10
72,32.5,70.99,30,821.19,977.71,10
73,97.38,58.1,20,223.41,583.41,10
74,87.94,21.65,27,55.7,278.39,10
75,42.56,31.05,29,185.5,545.5,10
76,56.48,14.02,1,41.04,401.04,10
77,55.53,47.02,14,482.0,962.0,10
78,80.52,0.18,3,64.22,317.98,10
79,89.16,43.06,3,706.23,950.35,10
80,10.95,43.36,28,588.83,970.2,10
81,61.56,26.56,6,99.34,459.34,10
82,14.15,38.68,18,876.01,971.78,10
83,80.05,31.56,18,579.68,939.68,10
84,54.67,57.38,14,428.94,788.94,10
85,35.97,16.45,23,299.59,659.59,10
86,56.84,29.35,12,26.65,367.11,10
87,74.91,62.53,31,74.44,314.44,10
88,40.55,19.21,8,317.85,677.85,10
89,9.35,7.6,16,515.31,635.31,10
90,16.75,69.79,8,197.56,317.56,10
91,3.44,72.68,31,239.55,599.55,10
92,94.23,26.0,12,553.05,673.05,10
93,53.74,84.38,18,420.92,540.92,10
94,58.6,56.89,3,797.88,980.16,10
95,67.1,8.34,13,475.23,950.3,10
96,6.34,90.79,1,220.19,460.19,10
97,91.06,28.99,6,346.59,586.59,10
98,14.35,45.29,12,251.25,371.25,10
99,22.14,99.23,24,289.99,409.99,10
100,50.58,88.17,22,746.38,960.39,10
