CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,44,60,10,189.0,230.0,10
2,74,3,10,62.0,99.0,10
3,63,94,8,171.0,214.0,10
4,75,57,6,194.0,215.0,10
5,42,30,5,116.0,138.0,10
6,57,99,2,182.0,230.0,10
7,85,66,9,172.0,230.0,10
8,55,76,3,134.0,181.0,10
9,85,82,8,113.0,146.0,10
10,47,97,10,64.0,90.0,10
11,33,10,3,79.0,112.0,10
12,13,45,5,7.0,44.0,10
13,53,42,8,177.0,230.0,10
14,6,20,6,55.0,100.0,10
15,33,43,10,0.0,55.0,10
16,95,40,8,118.0,144.0,10
17,7,59,6,74.0,123.0,10
18,13,57,10,31.0,75.0,10
19,21,47,5,55.0,105.0,10
20,5,41,10,52.0,88.0,10
21,11,61,10,0.0,53.0,10
22,51,1,7,40.0,96.0,10
23,53,54,7,180.0,206.0,10
24,97,64,5,44.0,97.0,10
25,40,12,8,0.0,55.0,10
26,17,23,2,79.0,121.0,10
27,88,43,1,41.0,85.0,10
28,89,62,8,163.0,196.0,10
29,38,36,6,182.0,206.0,10
30,65,25,5,30.0,53.0,10
31,4,30,7,30.0,50.0,10
32,70,93,1,89.0,117.0,10
33,27,4,8,5.0,41.0,10
34,67,80,4,191.0,230.0,10
35,8,53,7,94.0,137.0,10
36,14,17,2,150.0,202.0,10
37,37,15,6,103.0,127.0,10
38,5,99,8,94.0,142.0,10
39,72,57,9,186.0,230.0,10
40,1,6,6,121.0,147.0,10
41,54,16,4,11.0,63.0,10
42,42,59,2,200.0,230.0,10
43,51,31,9,32.0,79.0,10
44,97,41,4,145.0,170.0,10
45,84,79,1,98.0,141.0,10
46,18,100,8,62.0,83.0,10
47,45,66,4,191.0,230.0,10
48,25,8,6,199.0,226.0,10
49,74,75,6,141.0,170.0,10
50,44,74,8,31.0,76.0,10
51,100,54,3,103.0,158.0,10
52,68,1,4,195.0,229.0,10
53,90,56,8,187.0,230.0,10
54,43,91,4,86.0,122.0,10
55,77,43,4,73.0,107.0,10
56,41,5,9,124.0,147.0,10
57,11,28,3,46.0,70.0,10
58,12,19,5,92.0,129.0,10
59,65,15,10,166.0,213.0,10
60,33,92,4,169.0,213.0,10
61,33,84,9,201.0,230.0,10
62,54,7,3,90.0,146.0,10
63,77,80,1,208.0,230.0,10
64,72,28,3,63.0,94.0,10
65,73,3,4,42.0,72.0,10
66,20,2,2,173.0,223.0,10
67,84,87,5,173.0,230.0,10
68,43,92,1,97.0,146.0,10
69,6,73,4,155.0,184.0,10
70,8,34,10,8.0,42.0,10
71,13,62,4,161.0,203.0,10
72,90,45,3,42.0,101.0,10
73,12,93,8,71.0,107.0,10
74,65,81,10,65.0,103.0,10
75,45,17,4,72.0,111.0,10
76,34,25,9,46.0,86.0,10
77,57,48,6,203.0,230.0,10
78,69,12,3,137.0,183.0,10
79,67,96,7,110.0,149.0,10
80,62,25,8,170.0,230.0,10
81,38,74,10,112.0,149.0,10
82,39,100,5,156.0,192.0,10
83,46,28,10,207.0,229.0,10
84,3,80,1,135.0,159.0,10
85,59,47,2,100.0,153.0,10
86,39,18,5,20.0,61.0,10
87,0,54,2,107.0,162.0,10
88,46,22,5,142.0,192.0,10
89,70,57,9,75.0,95.0,10
90,18,42,5,19.0,76.0,10
91,68,30,1,68.0,123.0,10
92,42,26,2,149.0,169.0,10
93,88,76,3,94.0,133.0,10
94,73,91,2,52.0,104.0,10
95,80,63,4,31.0,90.0,10
96,98,66,6,59.0,106.0,10
97,78,57,1,188.0,220.0,10
98,31,64,4,210.0,230.0,10
99,36,39,9,0.0,37.0,10
100,35,17,5,89.0,139.0,10
