CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,22,45,2,0.0,50.0,10
2,2,74,3,28.0,74.0,10
3,61,69,5,110.0,134.0,10
4,84,82,9,184.0,214.0,10
5,84,55,6,188.0,230.0,10
6,87,73,8,120.0,151.0,10
7,2,95,6,178.0,230.0,10
8,77,94,1,151.0,185.0,10
9,48,40,3,138.0,194.0,10
10,87,41,4,67.0,96.0,10
11,16,56,2,78.0,103.0,10
12,96,44,5,80.0,109.0,10
13,68,81,6,134.0,184.0,10
14,98,39,10,194.0,230.0,10
15,53,65,2,174.0,230.0,10
16,21,33,5,0.0,50.0,10
17,73,65,10,146.0,200.0,10
18,55,76,7,178.0,230.0,10
19,75,30,4,162.0,199.0,10
20,8,56,1,191.0,222.0,10
21,40,46,6,0.0,58.0,10
22,57,57,4,183.0,230.0,10
23,76,20,9,50.0,83.0,10
24,21,23,1,133.0,157.0,10
25,80,88,7,189.0,230.0,10
26,88,91,7,188.0,230.0,10
27,90,1,8,185.0,230.0,10
28,35,32,8,79.0,118.0,10
29,5,30,9,19.0,61.0,10
30,46,60,8,74.0,95.0,10
31,55,93,8,108.0,155.0,10
32,60,4,3,156.0,179.0,10
33,54,74,1,203.0,230.0,10
34,61,27,7,83.0,120.0,10
35,11,36,10,93.0,152.0,10
36,28,88,2,76.0,127.0,10
37,6,36,9,101.0,149.0,10
38,18,43,3,62.0,117.0,10
39,67,33,2,172.0,230.0,10
40,83,28,5,159.0,192.0,10
41,75,67,4,144.0,200.0,10
42,31,39,9,90.0,148.0,10
43,87,57,7,192.0,230.0,10
44,63,2,10,149.0,186.0,10
45,61,21,8,205.0,230.0,10
46,11,24,1,66.0,119.0,10
47,63,63,2,184.0,230.0,10
48,84,57,8,197.0,230.0,10
49,83,34,1,203.0,230.0,10
50,81,19,9,40.0,94.0,10
51,61,48,8,183.0,230.0,10
52,52,81,7,88.0,143.0,10
53,2,76,9,198.0,230.0,10
54,71,71,4,187.0,230.0,10
55,33,55,10,32.0,64.0,10
56,79,22,4,129.0,155.0,10
57,77,1,1,167.0,222.0,10
58,84,98,10,65.0,106.0,10
59,60,67,4,182.0,230.0,10
60,4,84,4,210.0,230.0,10
61,78,39,5,30.0,80.0,10
62,59,49,4,36.0,93.0,10
63,45,40,6,176.0,230.0,10
64,55,74,10,198.0,230.0,10
65,34,49,1,9.0,50.0,10
66,77,19,4,35.0,63.0,10
67,50,59,10,201.0,230.0,10
68,25,70,10,153.0,176.0,10
69,53,72,8,178.0,230.0,10
70,29,13,8,32.0,74.0,10
71,28,27,6,1.0,27.0,10
72,98,88,5,54.0,111.0,10
73,5,98,9,201.0,230.0,10
74,0,19,8,49.0,80.0,10
75,11,48,6,10.0,56.0,10
76,40,23,1,100.0,159.0,10
77,38,69,5,191.0,230.0,10
78,28,6,2,55.0,80.0,10
79,76,45,6,103.0,126.0,10
80,44,39,8,187.0,230.0,10
81,3,67,6,146.0,205.0,10
82,25,12,4,0.0,60.0,10
83,73,59,7,72.0,108.0,10
84,87,73,7,103.0,158.0,10
85,43,100,9,160.0,217.0,10
86,31,37,6,64.0,92.0,10
87,53,89,6,142.0,180.0,10
88,54,77,5,35.0,59.0,10
89,6,60,9,160.0,209.0,10
90,86,20,1,147.0,167.0,10
91,21,96,9,89.0,145.0,10
92,99,28,10,184.0,230.0,10
93,63,37,7,15.0,50.0,10
94,80,81,7,199.0,230.0,10
95,0,14,1,77.0,127.0,10
96,97,85,3,192.0,221.0,10
97,36,56,6,15.0,39.0,10
98,75,55,2,37.0,62.0,10
99,55,54,7,128.0,166.0,10
100,28,51,9,160.0,190.0,10
