CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,24,48,8,209.0,230.0,10
2,26,66,5,171.0,230.0,10
3,23,18,8,174.0,230.0,10
4,43,95,4,207.0,230.0,10
5,89,62,9,57.0,77.0,10
6,17,85,4,197.0,230.0,10
7,41,2,6,54.0,108.0,10
8,6,19,5,30.0,84.0,10
9,87,17,5,170.0,230.0,10
10,84,67,2,152.0,191.0,10
11,67,2,10,37.0,71.0,10
12,4,100,9,125.0,156.0,10
13,3,86,9,133.0,164.0,10
14,30,4,2,43.0,67.0,10
15,1,42,9,205.0,230.0,10
16,31,39,1,180.0,230.0,10
17,96,46,3,187.0,230.0,10
18,25,10,2,190.0,230.0,10
19,44,36,6,180.0,212.0,10
20,74,34,7,82.0,115.0,10
21,37,29,6,84.0,136.0,10
22,48,55,5,39.0,94.0,10
23,49,69,8,173.0,201.0,10
24,91,4,7,56.0,94.0,10
25,39,27,4,151.0,199.0,10
26,27,9,8,12.0,43.0,10
27,14,34,9,20.0,40.0,10
28,21,18,5,152.0,181.0,10
29,68,58,8,173.0,217.0,10
30,53,27,10,142.0,167.0,10
31,68,48,7,175.0,230.0,10
32,65,27,1,203.0,230.0,10
33,90,51,10,176.0,230.0,10
34,14,44,8,187.0,230.0,10
35,66,30,7,50.0,82.0,10
36,53,80,10,21.0,68.0,10
37,12,11,8,123.0,165.0,10
38,25,90,8,172.0,206.0,10
39,25,9,5,210.0,230.0,10
40,85,5,7,156.0,200.0,10
41,81,45,6,204.0,230.0,10
42,61,63,2,72.0,117.0,10
43,28,71,6,199.0,230.0,10
44,30,73,2,161.0,195.0,10
45,67,14,3,116.0,163.0,10
46,68,43,3,188.0,230.0,10
47,78,80,8,48.0,94.0,10
48,27,74,7,207.0,230.0,10
49,43,45,3,128.0,151.0,10
50,56,48,9,98.0,132.0,10
51,14,80,9,82.0,139.0,10
52,60,24,7,149.0,194.0,10
53,74,12,7,7.0,64.0,10
54,44,44,2,205.0,230.0,10
55,31,13,6,17.0,71.0,10
56,42,95,8,59.0,87.0,10
57,74,14,3,84.0,137.0,10
58,32,76,3,142.0,177.0,10
59,14,59,2,175.0,230.0,10
60,41,83,1,34.0,78.0,10
61,57,100,2,57.0,86.0,10
62,88,59,5,38.0,60.0,10
63,85,78,4,181.0,230.0,10
64,75,60,3,126.0,164.0,10
65,14,7,4,159.0,196.0,10
66,61,30,10,188.0,230.0,10
67,78,1,7,85.0,142.0,10
68,48,50,5,105.0,156.0,10
69,65,64,6,193.0,230.0,10
70,52,17,6,166.0,220.0,10
71,51,64,5,138.0,193.0,10
72,46,81,10,189.0,230.0,10
73,48,88,6,178.0,228.0,10
74,74,84,4,181.0,230.0,10
75,51,100,10,169.0,196.0,10
76,59,69,1,20.0,45.0,10
77,39,74,8,82.0,136.0,10
78,43,61,9,99.0,156.0,10
79,80,49,7,190.0,230.0,10
80,54,74,2,171.0,191.0,10
81,77,0,1,32.0,84.0,10
82,73,62,9,194.0,221.0,10
83,9,100,1,65.0,87.0,10
84,3,12,1,54.0,93.0,10
85,10,12,2,79.0,99.0,10
86,21,2,7,179.0,230.0,10
87,68,8,1,50.0,110.0,10
88,77,13,8,96.0,132.0,10
89,43,11,9,146.0,166.0,10
90,65,89,3,110.0,143.0,10
91,98,40,8,97.0,140.0,10
92,37,85,1,124.0,159.0,10
93,10,66,4,173.0,212.0,10
94,82,26,8,36.0,80.0,10
95,83,73,7,195.0,230.0,10
96,84,98,1,170.0,230.0,10
97,29,37,9,193.0,230.0,10
98,6,57,4,171.0,230.0,10
99,40,85,9,110.0,154.0,10
100,23,23,9,88.0,129.0,10
