CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,90,28,5,202.0,228.0,10
2,30,9,5,18.0,38.0,10
3,33,44,5,126.0,155.0,10
4,14,13,1,121.0,174.0,10
5,60,44,2,172.0,230.0,10
6,33,5,6,36.0,66.0,10
7,26,65,8,203.0,230.0,10
8,25,6,3,203.0,230.0,10
9,93,43,6,35.0,87.0,10
10,39,86,2,162.0,216.0,10
11,0,97,9,82.0,141.0,10
12,100,34,4,186.0,230.0,10
13,64,95,3,202.0,230.0,10
14,35,78,1,24.0,55.0,10
15,52,85,3,44.0,73.0,10
16,76,4,8,136.0,190.0,10
17,6,79,7,143.0,165.0,10
18,23,0,9,176.0,230.0,10
19,12,99,1,208.0,230.0,10
20,53,49,10,205.0,230.0,10
21,100,28,6,194.0,230.0,10
22,100,96,2,66.0,96.0,10
23,47,68,9,25.0,65.0,10
24,55,97,6,128.0,153.0,10
25,26,44,4,197.0,221.0,10
26,3,5,2,34.0,89.0,10
27,49,39,10,173.0,230.0,10
28,79,68,1,192.0,230.0,10
29,50,46,2,128.0,163.0,10
30,98,3,3,74.0,96.0,10
31,12,4,10,173.0,202.0,10
32,96,5,1,69.0,122.0,10
33,96,58,9,173.0,230.0,10
34,85,98,3,206.0,230.0,10
35,0,38,6,138.0,162.0,10
36,24,46,6,195.0,230.0,10
37,63,56,5,187.0,228.0,10
38,56,21,4,4.0,30.0,10
39,48,50,7,151.0,184.0,10
40,18,89,5,189.0,230.0,10
41,59,99,5,188.0,230.0,10
42,33,33,7,87.0,132.0,10
43,19,90,10,176.0,222.0,10
44,32,71,5,99.0,150.0,10
45,20,33,2,0.0,50.0,10
46,48,8,7,49.0,109.0,10
47,70,44,4,121.0,157.0,10
48,48,54,8,188.0,230.0,10
49,30,46,5,208.0,230.0,10
50,35,46,10,203.0,230.0,10
51,68,23,5,137.0,160.0,10
52,33,82,8,23.0,73.0,10
53,30,99,1,69.0,120.0,10
54,8,39,1,108.0,150.0,10
55,62,40,3,103.0,124.0,10
56,76,68,8,196.0,230.0,10
57,100,66,5,176.0,230.0,10
58,23,99,1,31.0,85.0,10
59,93,15,5,174.0,205.0,10
60,5,86,10,118.0,166.0,10
61,84,56,4,180.0,230.0,10
62,83,72,5,170.0,230.0,10
63,5,56,3,58.0,79.0,10
64,24,80,8,167.0,204.0,10
65,22,85,8,175.0,226.0,10
66,6,95,6,64.0,123.0,10
67,4,72,1,150.0,196.0,10
68,63,53,1,31.0,51.0,10
69,64,73,7,199.0,230.0,10
70,97,51,4,156.0,178.0,10
71,26,90,8,142.0,192.0,10
72,91,72,6,79.0,105.0,10
73,76,61,10,173.0,230.0,10
74,20,32,7,20.0,49.0,10
75,51,70,1,197.0,230.0,10
76,76,71,1,185.0,230.0,10
77,5,100,6,55.0,86.0,10
78,79,17,4,113.0,137.0,10
79,41,84,5,174.0,207.0,10
80,81,65,3,52.0,78.0,10
81,47,15,1,81.0,128.0,10
82,73,48,7,173.0,230.0,10
83,17,1,4,187.0,226.0,10
84,28,78,9,117.0,145.0,10
85,63,14,7,161.0,200.0,10
86,62,14,7,122.0,143.0,10
87,83,99,4,208.0,230.0,10
88,26,39,1,86.0,119.0,10
89,86,39,8,41.0,69.0,10
90,1,69,5,34.0,65.0,10
91,50,3,3,48.0,82.0,10
92,35,63,10,187.0,230.0,10
93,27,19,8,208.0,230.0,10
94,44,62,1,88.0,114.0,10
95,8,5,1,174.0,196.0,10
96,16,79,2,171.0,230.0,10
97,21,0,9,204.0,230.0,10
98,3,98,2,66.0,117.0,10
99,48,88,7,154.0,190.0,10
100,77,66,7,164.0,219.0,10
