CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,1236.0,0
1,82.53,83.45,13,615.81,662.79,90
2,87.4,88.01,13,75.23,132.49,90
3,17.3,44.41,52,109.57,469.57,90
4,86.73,21.34,13,428.74,555.13,90
5,53.63,18.25,52,161.6,241.2,90
6,83.33,86.34,13,538.19,682.12,90
7,24.44,53.69,52,226.32,285.29,90
8,79.52,57.4,52,449.15,507.03,90
9,18.69,13.78,39,413.52,473.98,90
10,23.73,77.53,13,68.64,208.18,90
11,22.42,12.32,39,86.47,187.57,90
12,88.94,19.02,39,238.49,418.49,90
13,19.22,46.9,52,519.89,637.65,90
14,85.81,80.36,26,233.03,275.87,90
15,27.13,89.99,39,301.48,367.04,90
16,89.25,87.24,52,335.81,515.81,90
17,22.03,82.53,26,215.19,270.71,90
18,51.78,79.59,13,516.15,798.19,90
19,88.08,81.75,13,271.09,567.87,90
20,56.73,16.75,52,294.13,389.2,90
21,54.59,50.27,52,516.02,557.62,90
22,26.96,8.53,26,142.12,200.2,90
23,25.64,45.27,52,244.53,304.66,90
24,30.0,48.45,26,416.04,485.42,90
25,77.17,3.63,52,526.7,582.71,90
26,47.92,52.58,13,557.27,611.63,90
27,26.09,51.58,39,157.31,232.07,90
28,23.55,85.93,52,161.77,224.49,90
29,24.24,89.12,52,296.72,656.72,90
30,83.34,80.55,26,355.36,491.61,90
31,32.62,45.29,39,143.28,194.78,90
32,52.17,14.62,13,289.85,345.3,90
33,82.81,83.41,13,494.34,555.67,90
34,59.3,21.66,26,120.36,226.58,90
35,59.95,14.41,39,352.93,424.0,90
36,21.96,13.97,39,480.96,564.63,90
37,29.96,47.17,52,282.63,354.75,90
38,23.6,13.79,13,482.28,842.28,90
39,25.23,52.29,52,387.27,434.8,90
40,25.44,79.18,39,444.99,494.71,90
41,45.72,80.29,52,169.56,349.56,90
42,59.56,88.33,13,272.76,347.78,90
43,25.77,58.47,13,16.56,314.19,90
44,23.35,14.23,26,449.34,771.5,90
45,56.45,41.12,52,521.99,615.39,90
46,85.45,84.87,52,328.88,545.95,90
47,83.22,84.86,26,541.88,603.23,90
48,89.88,75.25,26,109.34,247.29,90
49,84.18,19.93,13,325.17,532.85,90
50,84.75,16.93,39,459.05,603.15,90
51,46.09,5.81,13,144.72,504.72,90
52,56.21,51.75,13,337.74,517.74,90
53,86.44,87.72,26,274.67,354.45,90
54,46.65,85.75,52,456.9,617.77,90
55,27.72,51.31,52,556.57,608.51,90
56,72.93,49.52,13,32.93,108.25,90
57,87.45,17.29,13,57.63,414.23,90
58,24.69,57.93,26,564.2,711.65,90
59,82.59,49.88,26,249.76,354.66,90
60,86.26,82.69,52,56.64,178.45,90
61,86.65,50.5,52,557.39,624.45,90
62,88.87,16.58,13,579.32,662.73,90
63,85.56,22.59,13,193.71,257.32,90
64,83.36,48.0,26,362.14,423.18,90
65,43.66,50.79,39,76.35,133.48,90
66,52.77,84.18,26,70.71,430.71,90
67,86.56,92.1,52,62.77,312.15,90
68,61.17,13.22,52,527.53,621.08,90
69,84.67,48.25,39,317.27,405.38,90
70,20.63,53.57,39,37.08,265.26,90
71,28.88,48.09,39,101.03,281.03,90
72,86.03,54.2,52,186.48,309.86,90
73,94.53,19.91,13,392.32,464.82,90
74,87.04,59.22,52,435.81,773.39,90
75,82.9,47.65,52,312.04,416.29,90
76,57.17,48.83,39,22.04,61.99,90
77,86.35,87.92,52,545.33,609.39,90
78,82.07,12.69,39,88.67,211.27,90
79,30.38,28.39,26,36.44,98.83,90
80,25.39,16.21,52,251.15,477.37,90
81,52.35,4.97,26,125.17,208.09,90
82,51.73,43.0,52,98.64,237.76,90
83,27.15,88.38,13,63.65,243.65,90
84,14.51,49.41,52,25.5,164.08,90
85,48.37,50.24,52,440.24,498.92,90
86,52.66,18.01,52,220.4,580.4,90
87,68.36,18.57,26,42.33,104.48,90
88,78.45,89.13,39,214.66,367.48,90
89,24.82,88.36,39,56.96,108.17,90
90,84.79,84.78,13,292.75,367.88,90
91,28.9,83.92,26,407.59,507.02,90
92,76.87,11.85,13,115.21,174.29,90
93,55.37,85.56,13,138.88,212.02,90
94,47.55,48.94,52,79.84,237.03,90
95,82.2,87.69,39,56.58,395.42,90
96,27.39,21.35,26,565.22,670.68,90
97,55.98,48.53,52,445.18,535.8,90
98,17.73,80.7,13,133.32,493.32,90
99,54.83,85.67,39,153.04,390.3,90
100,31.83,84.11,52,611.24,658.82,90
