CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,76,45,6,42.0,101.0,10
2,62,44,9,95.0,116.0,10
3,73,74,3,75.0,122.0,10
4,15,54,6,192.0,230.0,10
5,73,17,4,78.0,134.0,10
6,76,64,9,20.0,68.0,10
7,88,8,5,55.0,81.0,10
8,81,71,2,99.0,152.0,10
9,73,44,1,38.0,76.0,10
10,11,79,4,197.0,225.0,10
11,38,99,1,160.0,212.0,10
12,6,93,8,183.0,224.0,10
13,6,79,5,45.0,71.0,10
14,87,82,7,116.0,174.0,10
15,83,52,4,113.0,159.0,10
16,18,66,6,191.0,230.0,10
17,54,30,6,138.0,175.0,10
18,19,97,2,45.0,86.0,10
19,34,86,7,171.0,230.0,10
20,76,6,5,115.0,137.0,10
21,15,65,10,74.0,97.0,10
22,47,3,3,183.0,221.0,10
23,45,66,3,11.0,63.0,10
24,76,73,7,31.0,87.0,10
25,61,63,9,99.0,142.0,10
26,2,37,4,9.0,38.0,10
27,56,0,9,189.0,230.0,10
28,24,19,1,0.0,60.0,10
29,7,62,8,174.0,230.0,10
30,46,68,7,188.0,230.0,10
31,51,43,9,174.0,203.0,10
32,37,84,9,189.0,211.0,10
33,26,58,6,115.0,147.0,10
34,39,17,9,150.0,171.0,10
35,88,37,10,186.0,230.0,10
36,85,0,4,126.0,164.0,10
37,44,85,4,98.0,123.0,10
38,72,43,10,36.0,58.0,10
39,24,44,10,174.0,230.0,10
40,81,40,6,204.0,230.0,10
41,77,34,5,201.0,230.0,10
42,38,70,6,105.0,149.0,10
43,24,25,4,85.0,121.0,10
44,78,13,1,25.0,51.0,10
45,18,13,7,170.0,218.0,10
46,15,79,2,143.0,183.0,10
47,35,47,5,192.0,230.0,10
48,10,42,1,187.0,230.0,10
49,52,46,6,200.0,230.0,10
50,42,14,7,176.0,200.0,10
51,25,45,2,149.0,199.0,10
52,18,17,4,119.0,154.0,10
53,53,74,4,201.0,230.0,10
54,85,54,8,124.0,165.0,10
55,2,42,7,172.0,230.0,10
56,18,65,2,190.0,230.0,10
57,16,1,10,48.0,70.0,10
58,32,10,9,61.0,92.0,10
59,35,17,7,95.0,145.0,10
60,59,31,4,141.0,187.0,10
61,25,70,6,85.0,127.0,10
62,76,5,1,81.0,125.0,10
63,73,4,2,61.0,83.0,10
64,43,34,4,186.0,215.0,10
65,4,10,7,67.0,102.0,10
66,63,9,7,29.0,88.0,10
67,51,69,10,177.0,230.0,10
68,70,21,4,90.0,146.0,10
69,76,75,4,50.0,105.0,10
70,51,18,4,4.0,60.0,10
71,84,60,8,192.0,230.0,10
72,99,83,5,88.0,132.0,10
73,75,74,10,37.0,91.0,10
74,5,2,7,139.0,167.0,10
75,1,74,6,114.0,144.0,10
76,55,16,7,0.0,58.0,10
77,82,78,1,147.0,175.0,10
78,21,59,8,199.0,230.0,10
79,71,60,9,180.0,230.0,10
80,13,30,5,15.0,66.0,10
81,7,80,4,197.0,230.0,10
82,6,87,5,194.0,230.0,10
83,38,89,7,122.0,181.0,10
84,18,58,8,79.0,127.0,10
85,78,0,8,70.0,112.0,10
86,1,69,7,198.0,230.0,10
87,32,1,8,69.0,124.0,10
88,39,51,9,27.0,73.0,10
89,87,63,4,189.0,230.0,10
90,99,41,7,206.0,230.0,10
91,89,96,1,154.0,188.0,10
92,85,71,6,39.0,99.0,10
93,25,90,2,35.0,81.0,10
94,69,42,8,3.0,61.0,10
95,40,4,1,122.0,181.0,10
96,10,55,8,185.0,230.0,10
97,75,16,9,64.0,111.0,10
98,15,32,9,8.0,53.0,10
99,9,23,2,37.0,86.0,10
100,46,69,3,185.0,230.0,10
