CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,92,2,3,203.0,230.0,10
2,58,95,7,69.0,123.0,10
3,28,89,10,155.0,212.0,10
4,73,24,1,136.0,171.0,10
5,62,52,7,84.0,138.0,10
6,24,39,9,80.0,107.0,10
7,52,24,3,168.0,194.0,10
8,71,8,4,127.0,161.0,10
9,62,21,2,197.0,230.0,10
10,93,24,4,198.0,230.0,10
11,62,25,9,73.0,118.0,10
12,43,34,6,55.0,104.0,10
13,78,13,9,189.0,230.0,10
14,94,85,6,72.0,98.0,10
15,28,21,4,171.0,230.0,10
16,28,44,6,193.0,230.0,10
17,92,72,3,139.0,190.0,10
18,41,3,9,32.0,61.0,10
19,86,23,3,181.0,230.0,10
20,11,69,4,165.0,214.0,10
21,35,82,7,67.0,122.0,10
22,71,11,3,140.0,192.0,10
23,37,44,5,0.0,31.0,10
24,82,11,5,180.0,230.0,10
25,65,0,6,68.0,117.0,10
26,66,98,5,180.0,230.0,10
27,2,19,9,21.0,64.0,10
28,59,86,8,185.0,230.0,10
29,17,9,7,128.0,159.0,10
30,49,52,5,113.0,142.0,10
31,9,54,8,24.0,78.0,10
32,19,100,2,191.0,230.0,10
33,17,93,3,67.0,127.0,10
34,82,60,3,30.0,71.0,10
35,84,96,9,171.0,202.0,10
36,28,66,1,202.0,230.0,10
37,11,57,10,188.0,230.0,10
38,22,76,5,103.0,162.0,10
39,87,22,10,195.0,230.0,10
40,8,28,5,15.0,37.0,10
41,53,30,4,173.0,200.0,10
42,4,92,8,139.0,179.0,10
43,33,80,9,88.0,125.0,10
44,65,33,2,89.0,127.0,10
45,92,80,3,53.0,107.0,10
46,42,9,3,45.0,89.0,10
47,99,95,7,198.0,230.0,10
48,34,35,1,157.0,204.0,10
49,10,2,2,100.0,150.0,10
50,32,17,5,196.0,230.0,10
51,85,20,7,112.0,166.0,10
52,97,61,3,210.0,230.0,10
53,72,88,7,186.0,230.0,10
54,85,51,10,172.0,207.0,10
55,86,35,8,126.0,148.0,10
56,57,74,10,186.0,230.0,10
57,53,45,7,62.0,113.0,10
58,88,72,1,157.0,186.0,10
59,65,63,4,190.0,230.0,10
60,1,49,8,38.0,71.0,10
61,25,70,2,31.0,87.0,10
62,20,87,6,77.0,112.0,10
63,32,48,3,198.0,230.0,10
64,33,72,1,109.0,167.0,10
65,18,39,7,90.0,116.0,10
66,80,68,3,199.0,230.0,10
67,7,18,5,39.0,88.0,10
68,88,25,1,177.0,230.0,10
69,94,39,9,153.0,182.0,10
70,93,13,3,51.0,86.0,10
71,97,92,4,147.0,207.0,10
72,25,75,3,36.0,66.0,10
73,24,100,5,187.0,219.0,10
74,58,43,3,190.0,230.0,10
75,46,47,4,81.0,116.0,10
76,49,89,5,108.0,147.0,10
77,26,43,5,207.0,230.0,10
78,50,46,3,175.0,230.0,10
79,5,36,2,127.0,159.0,10
80,69,67,8,186.0,230.0,10
81,26,24,5,62.0,114.0,10
82,48,93,2,129.0,153.0,10
83,37,73,10,52.0,99.0,10
84,36,0,2,8.0,60.0,10
85,16,1,4,175.0,203.0,10
86,91,24,2,194.0,230.0,10
87,53,66,3,203.0,230.0,10
88,74,29,4,13.0,64.0,10
89,38,85,5,38.0,73.0,10
90,89,41,5,150.0,187.0,10
91,21,47,5,2.0,38.0,10
92,59,9,1,102.0,145.0,10
93,54,76,10,21.0,53.0,10
94,54,98,10,90.0,132.0,10
95,60,100,2,58.0,89.0,10
96,71,67,7,115.0,151.0,10
97,23,17,1,151.0,191.0,10
98,10,64,5,182.0,230.0,10
99,30,91,7,156.0,186.0,10
100,73,74,10,30.0,87.0,10
