CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,71,3,6,104.0,132.0,10
2,15,21,7,173.0,203.0,10
3,3,18,6,93.0,114.0,10
4,23,50,2,147.0,178.0,10
5,76,68,6,31.0,88.0,10
6,92,24,3,170.0,230.0,10
7,16,98,9,92.0,151.0,10
8,81,35,9,41.0,91.0,10
9,13,20,2,160.0,191.0,10
10,68,67,7,87.0,109.0,10
11,46,39,9,0.0,24.0,10
12,14,85,7,132.0,187.0,10
13,92,73,7,206.0,230.0,10
14,33,85,6,66.0,118.0,10
15,89,57,6,34.0,83.0,10
16,17,11,6,18.0,45.0,10
17,99,10,4,209.0,230.0,10
18,80,69,8,196.0,230.0,10
19,99,39,10,88.0,111.0,10
20,68,71,7,93.0,133.0,10
21,18,88,9,120.0,168.0,10
22,99,36,3,67.0,88.0,10
23,65,95,6,169.0,207.0,10
24,2,49,9,108.0,129.0,10
25,18,50,9,13.0,39.0,10
26,17,46,1,59.0,109.0,10
27,13,69,10,30.0,79.0,10
28,93,59,2,53.0,102.0,10
29,39,86,9,58.0,82.0,10
30,59,17,3,12.0,34.0,10
31,8,70,8,104.0,145.0,10
32,52,70,9,182.0,230.0,10
33,74,71,5,45.0,98.0,10
34,59,54,4,181.0,230.0,10
35,5,72,9,165.0,222.0,10
36,66,57,2,170.0,230.0,10
37,93,51,4,159.0,218.0,10
38,44,57,10,23.0,43.0,10
39,66,38,1,118.0,168.0,10
40,67,91,6,107.0,150.0,10
41,25,92,10,47.0,80.0,10
42,56,75,2,142.0,182.0,10
43,51,73,10,180.0,230.0,10
44,34,24,5,90.0,140.0,10
45,59,65,2,28.0,52.0,10
46,27,97,10,151.0,176.0,10
47,0,76,1,181.0,230.0,10
48,100,62,9,85.0,118.0,10
49,42,45,3,45.0,102.0,10
50,56,7,5,45.0,105.0,10
51,33,48,8,0.0,52.0,10
52,46,0,10,150.0,182.0,10
53,33,50,7,198.0,230.0,10
54,33,73,7,99.0,122.0,10
55,77,85,9,119.0,175.0,10
56,67,12,6,34.0,66.0,10
57,72,35,6,5.0,65.0,10
58,83,60,1,150.0,190.0,10
59,4,23,9,26.0,76.0,10
60,17,4,2,21.0,61.0,10
61,6,52,4,101.0,127.0,10
62,71,35,9,210.0,230.0,10
63,48,9,10,18.0,51.0,10
64,99,16,5,190.0,230.0,10
65,0,18,3,73.0,120.0,10
66,13,67,3,87.0,110.0,10
67,6,14,6,190.0,230.0,10
68,20,94,7,78.0,109.0,10
69,66,58,5,202.0,230.0,10
70,17,42,2,126.0,148.0,10
71,1,58,4,18.0,64.0,10
72,25,47,2,172.0,230.0,10
73,30,36,2,143.0,194.0,10
74,77,81,5,106.0,157.0,10
75,45,19,7,44.0,70.0,10
76,13,77,5,137.0,190.0,10
77,93,43,4,170.0,206.0,10
78,9,32,6,12.0,50.0,10
79,47,42,3,184.0,230.0,10
80,8,75,5,73.0,94.0,10
81,39,1,1,114.0,160.0,10
82,25,2,6,50.0,93.0,10
83,88,30,9,171.0,230.0,10
84,41,83,8,50.0,70.0,10
85,11,24,8,59.0,82.0,10
86,23,1,7,51.0,96.0,10
87,19,91,7,60.0,118.0,10
88,29,89,10,104.0,161.0,10
89,70,51,7,129.0,156.0,10
90,67,65,10,80.0,108.0,10
91,73,3,2,110.0,145.0,10
92,47,27,2,132.0,182.0,10
93,60,7,6,69.0,91.0,10
94,30,32,5,114.0,173.0,10
95,97,32,10,184.0,230.0,10
96,42,30,8,75.0,123.0,10
97,63,15,4,104.0,161.0,10
98,10,71,5,94.0,120.0,10
99,14,75,2,25.0,49.0,10
100,68,13,1,164.0,215.0,10
