CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,3390.0,0
1,29.06,90.87,10,702.26,862.26,90
2,59.05,54.62,10,1601.54,1921.54,90
3,90.87,48.62,16,1796.75,2116.75,90
4,26.81,49.14,31,1198.4,1518.4,90
5,30.42,83.97,23,35.3,198.28,90
6,80.42,46.56,23,1160.44,1320.44,90
7,57.41,44.93,31,1463.91,1623.91,90
8,27.51,44.72,31,431.99,751.99,90
9,55.56,54.33,31,317.36,477.36,90
10,18.11,81.72,16,1472.66,1632.66,90
11,52.72,19.17,23,448.56,1088.56,90
12,46.15,17.58,10,325.6,485.6,90
13,78.83,41.32,31,532.75,852.75,90
14,83.65,47.93,16,1525.35,1685.35,90
15,25.8,94.3,16,1715.86,1875.86,90
16,23.64,85.88,16,1422.12,1582.12,90
17,22.66,47.5,23,440.62,1080.62,90
18,81.43,86.75,31,1592.32,1752.32,90
19,90.14,18.74,10,958.07,1118.07,90
20,93.17,76.46,31,1353.84,1513.84,90
21,45.91,48.03,10,242.43,402.43,90
22,56.46,91.16,10,45.16,205.16,90
23,58.9,22.36,23,139.12,299.12,90
24,82.07,52.21,23,662.75,822.75,90
25,36.69,16.2,23,43.07,1149.86,90
26,52.8,86.26,31,213.5,373.5,90
27,53.02,79.46,31,32.21,155.11,90
28,73.77,61.83,10,615.79,1157.95,90
29,88.68,96.5,10,67.32,603.97,90
30,55.29,19.38,31,1677.52,1837.52,90
31,60.48,50.36,23,547.96,707.96,90
32,29.58,55.25,31,1547.2,1867.2,90
33,83.94,46.94,23,1145.49,1534.33,90
34,57.45,15.64,10,1646.94,1966.94,90
35,26.92,16.88,23,35.61,192.99,90
36,23.98,22.68,16,706.84,866.84,90
37,94.1,9.2,23,1338.56,1498.56,90
38,24.32,84.84,16,61.31,221.31,90
39,21.04,80.13,31,1400.8,1560.8,90
40,83.64,94.68,16,600.71,1240.71,90
41,49.82,88.55,31,181.99,341.99,90
42,26.55,45.31,31,992.86,1152.86,90
43,53.03,14.82,16,216.02,856.02,90
44,85.23,50.22,10,1357.35,1997.35,90
45,86.14,9.78,10,61.21,197.36,90
46,22.13,16.48,16,1251.02,1891.02,90
47,60.26,12.31,10,864.9,1024.9,90
48,85.16,22.84,16,790.07,1110.07,90
49,51.37,82.84,10,655.66,1209.35,90
50,25.59,85.75,10,890.87,1050.87,90
51,52.49,88.03,16,1538.78,1858.78,90
52,76.2,17.14,31,1329.61,1792.88,90
53,52.56,48.68,16,730.68,1050.68,90
54,55.61,18.65,23,406.34,981.31,90
55,54.23,82.27,16,769.7,929.7,90
56,51.08,15.24,10,1754.61,1914.61,90
57,23.2,48.12,16,757.26,1397.26,90
58,55.05,20.04,16,189.73,749.69,90
59,76.5,87.77,23,52.52,550.04,90
60,26.33,90.27,16,453.24,613.24,90
61,33.64,86.15,16,1889.2,2049.2,90
62,59.57,48.5,23,1057.82,1377.82,90
63,56.07,81.59,31,126.08,286.08,90
64,82.47,87.93,16,91.55,411.55,90
65,80.25,19.42,10,1334.85,2016.46,90
66,56.04,16.13,23,1130.95,1770.95,90
67,28.55,82.84,31,343.15,663.15,90
68,100.0,83.83,31,1292.69,1452.69,90
69,86.38,46.67,31,1503.56,1663.56,90
70,23.86,15.61,16,737.4,897.4,90
71,26.81,51.27,10,1311.94,1951.94,90
72,30.65,13.84,23,255.84,1178.49,90
73,49.24,51.36,10,603.82,1342.38,90
74,60.69,82.67,16,38.67,120.01,90
75,20.93,17.94,23,38.28,198.28,90
76,33.98,13.94,16,1023.02,1481.28,90
77,85.06,51.61,10,162.65,712.29,90
78,20.6,77.05,31,159.68,365.96,90
79,17.82,84.44,31,807.0,1627.16,90
80,89.7,48.78,23,1014.04,1334.04,90
81,92.54,83.81,16,630.94,790.94,90
82,16.25,20.38,31,1446.87,2170.13,90
83,84.14,13.76,16,535.79,860.92,90
84,90.7,88.63,31,1046.08,1206.08,90
85,57.63,53.63,10,727.52,887.52,90
86,87.56,20.32,31,160.69,320.69,90
87,89.15,14.64,23,1875.86,2035.86,90
88,86.3,83.59,31,348.11,845.87,90
89,93.65,39.29,16,213.61,843.14,90
90,87.24,94.45,10,1494.43,1962.44,90
91,23.73,82.47,23,1104.78,1264.78,90
92,87.91,21.78,16,1403.18,1563.18,90
93,53.71,14.7,16,1231.54,1609.98,90
94,87.04,80.04,10,756.59,916.59,90
95,76.25,45.18,16,483.75,643.75,90
96,81.39,81.91,23,52.26,589.39,90
97,25.58,76.56,10,30.22,138.89,90
98,24.74,80.18,10,797.6,957.6,90
99,31.65,87.63,23,950.13,1436.25,90
100,67.51,85.73,10,918.68,1078.68,90
