CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,230.0,0
1,10.36,78.94,14,59.73,149.73,10
2,13.62,62.98,32,80.02,200.02,10
3,45.33,48.19,23,0.0,230.0,10
4,53.48,41.52,12,15.93,63.75,10
5,30.46,16.0,16,139.64,149.64,10
6,85.36,25.17,30,51.71,165.43,10
7,88.04,81.97,36,104.09,114.09,10
8,45.81,14.47,33,69.65,129.65,10
9,85.39,93.21,12,62.67,82.66,10
10,74.87,99.36,35,153.4,163.4,10
11,61.38,38.13,42,24.45,116.88,10
12,75.91,93.26,27,89.41,149.41,10
13,42.45,19.62,9,103.59,133.59,10
14,98.12,6.33,34,110.75,157.3,10
15,18.98,96.82,3,112.55,172.55,10
16,75.53,16.41,25,0.0,230.0,10
17,55.63,12.14,1,40.96,93.45,10
18,63.3,85.7,40,77.24,187.37,10
19,21.75,33.76,18,24.43,86.31,10
20,88.36,79.87,2,56.84,104.31,10
21,51.9,96.06,22,133.17,143.17,10
22,20.56,44.86,14,136.04,196.04,10
23,4.94,57.11,1,78.25,88.25,10
24,92.15,91.23,6,79.95,89.95,10
25,80.54,3.45,23,0.0,230.0,10
26,45.31,39.9,25,60.97,120.97,10
27,76.14,76.32,5,49.09,109.09,10
28,47.91,16.81,1,112.36,142.36,10
29,98.96,1.07,6,0.0,230.0,10
30,90.91,32.95,2,0.0,230.0,10
31,15.47,57.13,20,112.13,142.13,10
32,63.41,48.43,5,43.17,133.17,10
33,80.73,87.23,3,56.54,116.54,10
34,25.07,88.68,11,146.5,176.5,10
35,86.79,24.18,43,154.38,164.38,10
36,58.19,41.88,5,145.0,155.0,10
37,35.81,0.79,16,0.0,230.0,10
38,60.48,76.61,10,33.58,68.14,10
39,64.33,54.39,30,24.72,113.98,10
40,63.7,60.2,5,89.66,149.66,10
41,5.64,23.43,28,60.56,70.56,10
42,79.71,14.5,21,53.26,113.81,10
43,38.98,45.55,40,0.0,230.0,10
44,59.73,64.21,1,88.6,98.6,10
45,63.2,18.31,33,173.53,183.53,10
46,65.64,68.76,43,101.28,191.28,10
47,59.81,51.41,28,147.88,210.14,10
48,31.63,88.0,40,38.91,87.86,10
49,8.63,0.2,15,101.82,161.82,10
50,27.69,23.66,42,90.18,200.93,10
51,81.98,79.21,37,101.44,178.86,10
52,7.24,73.95,22,84.53,114.53,10
53,99.12,25.25,26,98.92,128.92,10
54,27.1,28.19,18,106.93,196.93,10
55,23.68,40.57,23,167.8,177.8,10
56,20.71,47.6,26,0.0,230.0,10
57,29.13,5.94,3,45.38,102.36,10
58,62.21,4.9,43,89.59,179.59,10
59,65.8,95.11,2,67.32,157.32,10
60,58.23,10.19,43,113.39,123.39,10
61,18.07,95.04,15,53.04,173.04,10
62,45.0,91.67,14,42.4,132.4,10
63,76.8,28.56,25,42.59,59.14,10
64,50.33,59.83,28,14.86,104.86,10
65,8.35,95.68,22,55.57,162.59,10
66,7.42,41.29,36,120.16,150.16,10
67,82.74,20.06,3,93.39,177.82,10
68,37.41,58.45,33,160.55,170.55,10
69,86.66,53.26,41,68.77,128.77,10
70,31.88,10.35,15,59.22,89.22,10
71,54.9,66.11,8,0.0,230.0,10
72,43.78,64.69,42,40.32,130.32,10
73,24.27,29.06,36,113.75,143.75,10
74,87.2,4.94,31,0.0,230.0,10
75,59.52,84.7,20,39.81,110.26,10
76,48.78,51.23,9,103.29,133.29,10
77,23.79,25.04,31,0.0,230.0,10
78,13.04,36.52,30,49.29,59.29,10
79,72.79,57.37,5,61.16,91.16,10
80,79.53,41.86,16,57.15,67.15,10
81,78.2,82.53,4,0.0,230.0,10
82,94.31,45.86,28,122.08,175.53,10
83,76.64,2.87,28,124.71,134.71,10
84,17.2,77.66,26,0.0,230.0,10
85,25.82,13.74,24,0.0,230.0,10
86,10.81,59.62,38,0.0,230.0,10
87,35.31,40.23,14,40.13,130.13,10
88,59.45,45.53,21,37.34,47.34,10
89,54.94,25.76,22,104.08,201.53,10
90,22.26,36.22,29,132.77,162.77,10
91,45.92,62.53,23,13.86,88.8,10
92,22.39,33.26,24,166.1,196.1,10
93,64.21,86.78,42,44.03,131.71,10
94,21.13,26.91,39,36.99,126.99,10
95,46.13,74.0,31,0.0,230.0,10
96,32.06,16.31,6,34.61,112.36,10
97,68.9,44.57,8,0.0,230.0,10
98,65.44,77.07,34,0.0,230.0,10
99,57.87,11.26,32,78.09,168.09,10
100,77.46,78.8,34,0.0,230.0,10
