CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,230.0,0
1,56.23,49.65,8,16.23,65.36,10
2,22.41,47.48,42,86.87,146.87,10
3,67.69,70.83,71,0.0,230.0,10
4,37.3,71.92,6,140.18,170.18,10
5,56.71,56.23,25,0.0,230.0,10
6,85.3,50.07,21,0.0,230.0,10
7,92.34,10.37,64,65.65,121.04,10
8,62.63,43.19,8,0.0,230.0,10
9,92.02,68.07,64,0.0,230.0,10
10,87.02,72.43,10,57.61,117.61,10
11,93.39,62.82,17,0.0,230.0,10
12,57.07,66.72,64,0.0,230.0,10
13,0.95,91.22,44,0.0,230.0,10
14,78.0,17.61,67,0.0,230.0,10
15,73.65,96.71,33,108.39,168.39,10
16,2.45,56.45,10,69.38,79.38,10
17,2.82,3.89,67,0.0,230.0,10
18,86.28,92.65,33,0.0,230.0,10
19,77.3,28.42,4,0.0,230.0,10
20,25.66,24.55,67,109.4,119.4,10
21,48.05,65.85,12,0.0,230.0,10
22,36.87,60.85,65,102.6,132.6,10
23,67.35,3.43,48,0.0,230.0,10
24,74.44,17.56,2,70.25,182.69,10
25,45.99,32.23,2,0.0,230.0,10
26,62.2,45.09,54,0.0,230.0,10
27,56.36,83.3,4,0.0,230.0,10
28,62.0,27.39,56,0.0,230.0,10
29,67.39,33.16,40,0.0,230.0,10
30,14.66,54.31,12,32.8,152.8,10
31,9.4,23.37,71,82.75,92.75,10
32,52.79,88.54,31,0.0,230.0,10
33,24.65,1.27,85,0.0,230.0,10
34,72.44,34.99,25,0.0,230.0,10
35,16.28,58.96,62,0.0,230.0,10
36,43.56,79.71,90,0.0,230.0,10
37,69.2,17.32,12,0.0,230.0,10
38,54.24,21.86,27,0.0,230.0,10
39,15.35,7.05,12,49.52,92.22,10
40,99.81,7.39,15,0.0,230.0,10
41,26.04,31.9,75,0.0,230.0,10
42,73.71,7.89,23,0.0,230.0,10
43,97.2,18.36,13,0.0,230.0,10
44,75.77,76.05,21,127.31,137.31,10
45,39.82,37.82,90,0.0,230.0,10
46,94.46,33.04,65,0.0,230.0,10
47,4.97,67.62,44,135.47,145.47,10
48,81.11,91.02,89,0.0,230.0,10
49,24.27,83.39,33,0.0,230.0,10
50,97.58,44.26,2,127.83,172.13,10
51,88.32,2.5,90,0.0,230.0,10
52,41.1,58.1,71,55.22,85.22,10
53,2.2,67.59,81,53.16,173.16,10
54,54.79,51.96,40,120.86,130.86,10
55,64.62,85.88,65,0.0,230.0,10
56,78.89,66.47,52,0.0,230.0,10
57,15.17,4.34,40,0.0,230.0,10
58,46.3,4.22,89,0.0,230.0,10
59,95.74,36.11,23,0.0,230.0,10
60,0.31,59.49,96,75.87,165.87,10
61,1.96,72.37,44,0.0,230.0,10
62,64.42,3.07,87,0.0,230.0,10
63,77.93,73.66,40,0.0,230.0,10
64,25.55,65.85,13,0.0,230.0,10
65,44.42,92.26,2,0.0,230.0,10
66,92.25,4.6,37,0.0,230.0,10
67,77.14,9.28,71,62.5,72.5,10
68,22.09,76.03,15,0.0,230.0,10
69,25.47,75.96,75,0.0,230.0,10
70,29.54,43.49,46,0.0,230.0,10
71,38.82,99.59,23,0.0,230.0,10
72,53.08,97.66,44,0.0,230.0,10
73,96.48,17.64,35,0.0,230.0,10
74,84.43,36.92,62,0.0,230.0,10
75,10.19,62.91,62,0.0,230.0,10
76,46.88,4.88,15,0.0,230.0,10
77,84.09,73.03,42,49.74,58.84,10
78,45.16,11.49,92,0.0,230.0,10
79,57.0,27.33,27,0.0,230.0,10
80,76.1,0.27,40,76.81,166.81,10
81,47.6,86.47,38,0.0,230.0,10
82,26.79,48.42,92,0.0,230.0,10
83,51.35,75.85,25,0.0,230.0,10
84,83.9,10.17,83,0.0,230.0,10
85,45.5,16.89,62,121.19,131.19,10
86,0.4,23.74,40,0.0,230.0,10
87,16.61,51.44,81,0.0,230.0,10
88,65.96,99.09,56,0.0,230.0,10
89,80.1,43.45,90,173.39,183.39,10
90,44.82,6.12,56,0.0,230.0,10
91,53.31,75.26,77,0.0,230.0,10
92,61.49,63.5,15,0.0,230.0,10
93,41.67,45.44,48,0.0,230.0,10
94,66.28,71.59,92,34.01,133.57,10
95,73.8,77.92,73,43.84,87.59,10
96,79.43,29.41,10,0.0,230.0,10
97,15.09,78.36,85,0.0,230.0,10
98,60.79,39.79,4,28.38,58.38,10
99,3.31,22.04,87,0.0,230.0,10
100,66.52,39.39,8,116.77,146.77,10
