CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,230.0,0
1,96.37,62.61,5,115.67,125.67,10
2,11.83,49.77,9,0.0,230.0,10
3,97.81,5.7,26,75.46,135.46,10
4,18.7,79.44,8,56.6,86.6,10
5,21.65,75.0,1,31.94,91.94,10
6,93.22,34.3,26,92.32,174.51,10
7,55.26,81.41,10,51.8,61.8,10
8,24.79,53.68,18,104.41,214.35,10
9,20.15,95.25,14,0.0,230.0,10
10,46.85,65.21,24,28.1,58.1,10
11,11.84,67.92,7,33.38,83.19,10
12,85.34,87.94,25,84.94,114.94,10
13,35.59,99.67,8,49.87,96.55,10
14,21.92,97.52,22,142.34,172.34,10
15,0.21,67.52,20,50.4,170.4,10
16,50.11,75.43,15,60.1,150.1,10
17,12.4,26.06,34,0.0,230.0,10
18,85.34,30.38,27,129.8,139.8,10
19,49.44,67.17,16,119.29,149.29,10
20,8.26,24.13,1,40.95,88.07,10
21,7.28,37.22,9,35.13,105.98,10
22,14.42,87.62,22,45.49,122.75,10
23,13.82,16.91,18,130.81,140.81,10
24,6.59,76.54,29,49.13,139.13,10
25,87.14,57.92,3,47.8,117.82,10
26,98.47,17.01,2,129.69,139.69,10
27,25.91,72.27,14,0.0,230.0,10
28,23.55,64.16,34,0.0,230.0,10
29,33.59,51.72,12,6.64,47.58,10
30,29.28,20.51,7,130.14,160.14,10
31,72.86,45.87,18,77.34,167.34,10
32,80.74,4.96,9,0.0,230.0,10
33,51.75,9.55,6,48.36,138.36,10
34,29.9,12.63,7,110.61,140.61,10
35,18.44,25.53,18,80.68,197.39,10
36,23.15,22.07,3,32.62,150.56,10
37,81.68,43.39,16,96.05,106.05,10
38,17.51,43.33,28,31.23,91.23,10
39,50.3,65.24,22,43.56,53.56,10
40,53.97,15.21,14,63.05,123.05,10
41,65.29,51.16,24,25.32,57.83,10
42,34.36,44.45,12,7.91,69.94,10
43,86.09,65.07,24,151.53,161.53,10
44,9.66,78.56,34,75.12,105.12,10
45,84.4,44.89,21,0.0,230.0,10
46,12.68,75.95,32,0.0,230.0,10
47,50.09,70.42,9,146.53,206.53,10
48,92.48,31.35,3,0.0,230.0,10
49,27.83,14.85,10,0.0,230.0,10
50,84.07,58.91,32,0.0,230.0,10
51,45.33,90.72,7,41.07,85.78,10
52,11.27,47.1,16,93.95,201.12,10
53,22.51,72.42,8,128.55,201.56,10
54,10.02,70.12,24,45.43,135.43,10
55,67.37,99.31,26,0.0,230.0,10
56,36.81,71.92,6,24.11,34.11,10
57,26.62,94.93,16,46.88,65.99,10
58,24.21,85.42,10,0.0,230.0,10
59,19.72,22.01,7,34.56,107.58,10
60,69.2,41.04,16,176.23,186.23,10
61,89.84,8.44,4,66.21,96.21,10
62,9.42,56.05,2,89.14,198.83,10
63,21.69,4.42,16,55.76,115.76,10
64,28.17,39.8,5,124.62,214.38,10
65,9.07,40.37,32,142.23,152.23,10
66,86.99,94.31,6,120.43,130.43,10
67,27.14,55.1,2,0.0,230.0,10
68,20.07,53.73,24,104.87,114.87,10
69,24.66,77.15,12,62.73,152.73,10
70,59.35,25.28,12,31.39,144.28,10
71,78.45,62.07,18,129.47,139.47,10
72,20.08,88.43,3,134.33,186.71,10
73,65.53,10.14,26,101.8,111.8,10
74,0.66,32.53,30,157.76,167.76,10
75,45.81,33.12,7,0.0,230.0,10
76,31.01,6.4,12,135.05,185.48,10
77,69.22,66.97,19,34.46,64.46,10
78,23.96,48.28,30,113.25,123.25,10
79,38.63,73.28,8,60.39,120.39,10
80,11.29,87.97,10,0.0,230.0,10
81,35.97,18.25,5,137.28,147.28,10
82,17.58,94.83,18,0.0,230.0,10
83,11.54,23.86,3,0.0,230.0,10
84,51.01,25.02,29,70.97,160.97,10
85,18.54,56.35,33,96.99,106.99,10
86,87.1,58.63,21,50.31,140.31,10
87,80.17,73.66,16,46.62,152.18,10
88,97.94,7.17,7,109.67,139.67,10
89,20.36,61.93,25,0.0,230.0,10
90,35.05,26.06,12,71.48,191.48,10
91,93.59,25.14,18,0.0,230.0,10
92,29.54,3.57,1,0.0,230.0,10
93,24.59,83.17,28,146.1,156.1,10
94,65.91,87.62,13,45.68,133.33,10
95,24.15,58.47,24,44.42,104.42,10
96,60.65,84.49,20,84.66,114.66,10
97,21.73,33.32,14,88.68,148.68,10
98,82.79,21.19,24,84.84,178.42,10
99,24.01,17.19,30,0.0,230.0,10
100,98.59,20.23,20,91.46,121.46,10
