CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,230.0,0
1,32.14,39.26,20,58.46,118.46,10
2,39.37,60.07,25,12.39,132.39,10
3,20.48,26.1,27,0.0,230.0,10
4,35.26,74.8,28,25.25,134.09,10
5,21.69,54.11,24,155.16,211.23,10
6,12.68,31.2,40,0.0,230.0,10
7,79.18,42.91,44,126.09,156.09,10
8,62.57,71.65,36,32.04,92.04,10
9,22.39,45.48,10,58.1,88.1,10
10,74.87,69.09,38,0.0,230.0,10
11,55.31,20.7,30,0.0,230.0,10
12,31.42,59.6,36,14.06,24.06,10
13,87.18,70.75,23,51.54,119.02,10
14,1.61,59.47,8,39.54,116.7,10
15,80.67,12.89,43,112.24,174.94,10
16,68.27,13.7,17,153.92,183.92,10
17,23.82,22.45,37,34.28,154.28,10
18,18.59,77.16,3,34.58,41.17,10
19,73.63,26.34,36,41.12,63.31,10
20,8.06,2.33,42,155.86,165.86,10
21,80.46,95.86,27,0.0,230.0,10
22,6.24,64.93,22,0.0,230.0,10
23,61.02,87.44,1,48.53,108.53,10
24,86.65,33.18,10,87.59,180.41,10
25,87.12,38.76,13,0.0,230.0,10
26,49.68,65.05,34,126.01,212.11,10
27,45.38,65.36,13,36.04,66.04,10
28,49.16,44.83,29,0.0,230.0,10
29,28.3,35.17,31,18.89,104.72,10
30,36.79,4.6,44,61.29,71.29,10
31,55.23,81.8,40,35.26,82.88,10
32,37.92,87.18,36,37.39,157.39,10
33,83.68,26.35,30,71.38,161.38,10
34,92.52,31.97,24,66.96,96.96,10
35,68.12,59.09,41,111.14,171.14,10
36,39.64,71.18,17,109.9,169.9,10
37,87.89,93.65,24,64.8,131.5,10
38,87.61,94.58,41,0.0,230.0,10
39,68.69,20.64,16,41.05,109.08,10
40,39.74,87.1,9,0.0,230.0,10
41,17.13,82.28,26,40.67,100.67,10
42,16.7,75.89,15,73.25,133.25,10
43,12.61,95.94,10,0.0,230.0,10
44,79.9,0.57,13,118.3,128.3,10
45,66.32,91.64,21,49.26,120.97,10
46,79.32,73.63,16,125.08,155.08,10
47,32.0,6.49,27,56.25,66.25,10
48,84.17,63.5,34,137.83,167.83,10
49,39.39,32.83,38,144.04,212.82,10
50,21.4,57.68,43,20.12,29.73,10
51,95.81,60.01,10,106.35,136.35,10
52,95.13,39.36,27,84.68,173.85,10
53,12.43,98.8,25,158.75,168.75,10
54,85.45,5.93,5,150.93,160.93,10
55,97.56,36.09,4,98.49,170.78,10
56,75.68,29.13,10,0.0,230.0,10
57,36.32,15.5,14,47.36,57.36,10
58,22.95,2.54,25,152.34,179.57,10
59,80.21,94.11,2,59.69,148.01,10
60,25.92,96.85,3,114.13,144.13,10
61,96.82,88.63,12,97.78,127.78,10
62,84.44,66.47,30,57.7,67.7,10
63,70.17,43.24,24,0.0,230.0,10
64,10.63,97.81,35,123.79,153.79,10
65,54.23,8.58,41,43.8,99.33,10
66,8.47,87.95,6,0.0,230.0,10
67,31.01,99.31,29,110.74,170.74,10
68,26.08,6.95,17,45.24,143.12,10
69,98.41,6.92,31,0.0,230.0,10
70,80.54,37.03,40,0.0,230.0,10
71,33.22,56.92,24,0.0,230.0,10
72,63.24,44.44,34,143.41,206.1,10
73,81.84,87.68,30,0.0,230.0,10
74,23.59,36.88,24,0.0,230.0,10
75,17.31,29.49,25,0.0,230.0,10
76,62.28,2.79,12,0.0,230.0,10
77,51.19,52.63,24,63.87,153.87,10
78,98.46,22.11,5,135.74,165.23,10
79,70.22,32.12,18,104.48,114.48,10
80,20.13,44.57,43,20.6,47.2,10
81,98.02,80.6,26,65.59,159.33,10
82,32.53,76.78,25,101.79,111.79,10
83,26.72,96.78,2,84.39,144.39,10
84,0.01,12.52,35,0.0,230.0,10
85,90.26,96.99,5,82.67,161.2,10
86,22.4,15.37,32,168.63,178.63,10
87,40.62,58.23,10,40.91,70.91,10
88,1.01,9.64,15,56.12,78.36,10
89,4.42,27.93,9,0.0,230.0,10
90,65.38,91.95,23,150.28,180.28,10
91,67.47,59.3,25,29.0,117.23,10
92,88.43,56.07,34,48.81,87.11,10
93,26.09,55.58,26,14.99,103.05,10
94,63.74,75.92,9,0.0,230.0,10
95,20.67,11.43,9,43.14,90.13,10
96,58.28,9.65,16,44.3,145.5,10
97,65.46,92.22,34,57.67,87.67,10
98,62.35,30.3,1,89.76,149.76,10
99,65.75,3.32,1,135.36,176.69,10
100,83.25,91.42,17,59.88,167.26,10
