CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,230.0,0
1,32.3,72.09,32,0.0,230.0,10
2,0.34,99.27,27,91.53,166.75,10
3,93.78,52.22,21,0.0,230.0,10
4,4.08,80.75,23,0.0,230.0,10
5,74.56,72.85,10,0.0,230.0,10
6,4.25,7.4,32,117.06,147.06,10
7,81.76,89.8,16,0.0,230.0,10
8,78.43,36.89,1,40.6,142.03,10
9,11.07,59.5,17,0.0,230.0,10
10,92.64,11.42,23,0.0,230.0,10
11,0.33,5.95,21,73.33,133.33,10
12,60.77,28.16,1,0.0,230.0,10
13,1.72,12.98,21,0.0,230.0,10
14,20.83,11.38,24,0.0,230.0,10
15,0.09,49.73,1,0.0,230.0,10
16,10.94,73.76,2,0.0,230.0,10
17,35.06,98.86,5,0.0,230.0,10
18,36.4,0.44,14,49.69,84.97,10
19,30.32,99.07,23,0.0,230.0,10
20,77.08,94.92,26,0.0,230.0,10
21,27.45,66.81,22,70.39,190.39,10
22,65.73,91.58,34,0.0,230.0,10
23,9.66,35.93,8,0.0,230.0,10
24,55.02,47.37,14,0.0,230.0,10
25,13.34,66.12,30,0.0,230.0,10
26,56.99,49.91,33,0.0,230.0,10
27,69.86,69.55,14,0.0,230.0,10
28,59.24,64.04,4,0.0,230.0,10
29,22.13,88.3,15,0.0,230.0,10
30,46.87,55.36,16,0.0,230.0,10
31,15.12,87.85,3,114.16,184.71,10
32,51.22,72.76,28,0.0,230.0,10
33,21.14,42.54,21,0.0,230.0,10
34,21.76,60.6,32,0.0,230.0,10
35,88.45,73.87,17,0.0,230.0,10
36,85.0,78.75,10,0.0,230.0,10
37,5.12,72.08,19,0.0,230.0,10
38,81.1,88.39,7,0.0,230.0,10
39,98.66,53.45,27,0.0,230.0,10
40,9.18,49.75,5,0.0,230.0,10
41,48.12,52.96,5,0.0,230.0,10
42,43.35,43.47,5,0.0,230.0,10
43,91.44,88.42,10,71.29,131.29,10
44,28.92,11.79,21,0.0,230.0,10
45,52.26,14.19,9,0.0,230.0,10
46,32.0,15.85,12,0.0,230.0,10
47,96.46,78.28,11,0.0,230.0,10
48,95.38,68.61,25,94.05,171.58,10
49,71.57,53.49,16,132.29,198.24,10
50,80.19,58.68,23,0.0,230.0,10
51,81.83,11.5,15,0.0,230.0,10
52,7.25,15.29,29,0.0,230.0,10
53,61.44,84.51,1,0.0,230.0,10
54,23.64,55.3,3,0.0,230.0,10
55,46.8,6.49,5,65.16,185.16,10
56,52.73,31.67,4,0.0,230.0,10
57,67.29,13.3,33,0.0,230.0,10
58,69.81,68.38,19,0.0,230.0,10
59,4.17,83.4,1,0.0,230.0,10
60,56.87,48.06,12,0.0,230.0,10
61,3.04,23.29,16,0.0,230.0,10
62,96.05,68.53,16,0.0,230.0,10
63,26.67,74.06,2,0.0,230.0,10
64,41.49,51.09,7,0.0,230.0,10
65,15.47,89.19,34,64.94,154.94,10
66,60.91,9.59,5,0.0,230.0,10
67,44.17,30.65,28,119.3,149.3,10
68,87.42,33.38,16,0.0,230.0,10
69,52.42,93.39,27,0.0,230.0,10
70,10.95,28.51,19,106.77,136.77,10
71,31.41,52.85,27,0.0,230.0,10
72,69.83,50.76,25,0.0,230.0,10
73,23.42,50.72,21,0.0,230.0,10
74,21.64,26.59,30,0.0,230.0,10
75,23.9,80.33,26,0.0,230.0,10
76,4.78,98.65,9,0.0,230.0,10
77,73.25,42.1,12,0.0,230.0,10
78,9.62,12.51,11,0.0,230.0,10
79,98.39,85.78,16,0.0,230.0,10
80,81.92,42.63,14,42.56,94.67,10
81,52.08,27.06,31,0.0,230.0,10
82,69.36,36.23,25,0.0,230.0,10
83,66.97,1.3,6,0.0,230.0,10
84,68.47,99.01,5,56.68,106.58,10
85,78.89,52.44,28,0.0,230.0,10
86,74.93,87.59,12,0.0,230.0,10
87,60.11,1.91,16,0.0,230.0,10
88,99.54,52.98,12,0.0,230.0,10
89,72.16,49.26,19,0.0,230.0,10
90,20.41,38.15,14,47.52,107.52,10
91,97.97,26.63,7,0.0,230.0,10
92,23.71,3.45,21,63.53,73.53,10
93,99.79,44.35,5,0.0,230.0,10
94,9.97,34.51,16,0.0,230.0,10
95,7.38,32.06,13,0.0,230.0,10
96,57.54,64.82,29,0.0,230.0,10
97,76.13,48.93,18,0.0,230.0,10
98,82.95,49.51,15,60.14,90.14,10
99,39.92,44.02,21,0.0,230.0,10
100,13.75,55.67,23,0.0,230.0,10
