CUST_NO,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,40.0,50.0,0,0.0,230.0,0
1,84.55,32.3,26,124.26,154.26,10
2,41.53,60.04,16,160.26,219.84,10
3,49.12,48.0,19,110.98,140.98,10
4,61.39,44.04,27,66.87,76.87,10
5,86.96,74.46,34,108.55,168.55,10
6,60.22,74.49,22,52.62,172.62,10
7,50.8,81.94,6,133.66,143.66,10
8,8.74,37.45,27,33.69,147.87,10
9,82.19,33.65,32,79.32,184.75,10
10,53.44,94.51,3,46.49,123.56,10
11,19.56,40.43,9,22.57,63.27,10
12,62.61,25.48,29,33.35,111.18,10
13,36.77,52.67,3,124.6,225.81,10
14,75.95,13.33,10,100.49,110.49,10
15,35.52,30.68,22,104.99,134.99,10
16,35.07,95.82,2,46.08,155.28,10
17,65.93,47.49,27,26.05,115.59,10
18,10.8,94.54,35,53.26,157.6,10
19,13.9,78.32,30,154.37,164.37,10
20,49.56,18.61,35,143.19,153.19,10
21,83.19,34.16,9,80.71,184.0,10
22,1.61,90.89,27,59.92,119.92,10
23,4.1,65.15,26,141.86,151.86,10
24,67.31,43.79,14,129.24,189.24,10
25,1.54,24.29,34,84.11,144.11,10
26,36.22,96.87,30,101.63,182.98,10
27,20.7,66.18,32,99.92,204.82,10
28,47.82,15.88,3,35.0,125.3,10
29,58.84,34.71,26,31.48,91.48,10
30,18.24,81.27,9,38.1,94.46,10
31,9.4,35.12,36,34.03,110.27,10
32,0.69,37.42,16,41.27,129.31,10
33,91.22,92.88,26,98.92,158.92,10
34,32.37,41.62,26,136.94,196.94,10
35,53.26,60.0,23,116.58,213.39,10
36,40.89,7.91,15,67.22,187.22,10
37,29.28,20.77,10,93.23,103.23,10
38,16.19,89.33,25,148.83,158.83,10
39,1.29,21.01,4,60.99,120.99,10
40,36.95,16.3,19,132.62,196.16,10
41,17.27,47.16,15,69.92,99.92,10
42,35.55,25.99,14,177.27,205.58,10
43,90.69,35.64,4,98.6,177.32,10
44,1.98,70.83,1,113.29,186.65,10
45,82.8,84.98,16,104.34,174.72,10
46,70.57,2.93,19,56.13,159.84,10
47,84.96,1.17,23,113.35,163.62,10
48,93.73,85.08,17,125.4,165.83,10
49,61.18,14.04,11,165.51,175.51,10
50,50.32,40.14,4,87.58,207.58,10
51,60.61,6.64,1,104.55,164.55,10
52,14.66,92.99,23,53.63,83.63,10
53,89.34,48.81,11,49.35,105.77,10
54,83.8,97.74,29,136.56,146.56,10
55,22.04,27.16,15,163.5,193.5,10
56,72.35,4.18,17,122.21,152.21,10
57,47.73,6.05,22,44.62,96.25,10
58,18.46,28.34,25,82.52,142.52,10
59,50.96,14.18,27,156.96,166.96,10
60,81.37,35.94,36,58.75,88.75,10
61,20.37,25.03,24,142.24,172.24,10
62,45.12,43.09,6,33.79,43.79,10
63,53.08,29.43,34,43.95,163.95,10
64,46.29,17.82,27,138.41,168.41,10
65,10.34,18.07,22,128.64,186.42,10
66,48.14,78.97,14,132.43,192.43,10
67,80.66,92.5,17,58.82,88.69,10
68,97.5,39.68,7,112.07,122.07,10
69,17.18,3.13,12,52.13,149.15,10
70,64.3,9.95,1,122.26,152.26,10
71,85.69,40.95,25,125.84,183.42,10
72,30.99,8.1,1,110.09,187.14,10
73,81.48,64.23,19,67.7,127.7,10
74,30.68,3.63,26,47.3,105.78,10
75,48.47,75.0,14,26.4,61.12,10
76,72.85,71.19,1,39.09,47.71,10
77,89.26,80.68,19,58.03,120.54,10
78,77.78,81.7,19,87.38,180.68,10
79,55.41,67.09,12,145.36,175.36,10
80,50.52,35.13,12,144.72,204.72,10
81,39.2,51.42,35,164.3,174.3,10
82,84.28,59.05,32,79.45,169.45,10
83,24.56,45.26,12,102.54,112.54,10
84,40.0,87.57,36,145.55,155.55,10
85,12.34,92.06,10,50.34,57.02,10
86,83.99,3.7,19,112.82,166.13,10
87,17.19,56.54,9,43.81,73.81,10
88,10.6,98.36,12,56.6,79.81,10
89,8.72,2.61,1,60.0,120.0,10
90,15.45,84.69,12,70.18,187.5,10
91,73.58,71.58,30,44.52,134.52,10
92,65.26,83.52,22,71.94,101.94,10
93,66.99,85.16,20,45.56,165.56,10
94,38.95,18.31,16,38.75,128.75,10
95,16.83,24.68,6,101.01,131.01,10
96,30.95,86.63,4,154.22,184.22,10
97,88.7,93.97,16,68.9,164.39,10
98,54.26,93.62,10,45.89,139.6,10
99,79.06,63.41,15,111.34,188.7,10
100,11.96,66.17,9,32.37,57.91,10
