CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,45,24,4,156.0,200.0,10
2,45,94,1,176.0,230.0,10
3,59,71,8,173.0,220.0,10
4,73,94,1,175.0,230.0,10
5,38,73,2,45.0,77.0,10
6,0,67,3,173.0,230.0,10
7,67,56,5,6.0,55.0,10
8,43,15,4,91.0,130.0,10
9,90,6,8,145.0,170.0,10
10,74,57,8,175.0,230.0,10
11,38,0,7,44.0,73.0,10
12,51,83,7,32.0,83.0,10
13,79,53,1,138.0,175.0,10
14,42,73,3,204.0,230.0,10
15,79,48,7,172.0,230.0,10
16,95,19,10,196.0,230.0,10
17,32,29,8,157.0,186.0,10
18,99,26,3,35.0,85.0,10
19,90,15,9,137.0,174.0,10
20,69,40,4,187.0,211.0,10
21,35,38,2,104.0,160.0,10
22,7,0,1,77.0,119.0,10
23,83,64,10,206.0,230.0,10
24,86,42,8,159.0,183.0,10
25,40,83,3,24.0,58.0,10
26,88,30,2,102.0,159.0,10
27,30,19,3,154.0,214.0,10
28,95,53,3,54.0,85.0,10
29,13,53,7,200.0,230.0,10
30,82,67,9,53.0,96.0,10
31,77,59,1,190.0,230.0,10
32,66,76,5,147.0,176.0,10
33,65,59,3,137.0,165.0,10
34,9,99,5,141.0,177.0,10
35,64,28,9,174.0,230.0,10
36,19,9,2,123.0,152.0,10
37,89,41,3,131.0,185.0,10
38,100,20,4,203.0,230.0,10
39,82,95,5,106.0,165.0,10
40,52,100,10,143.0,196.0,10
41,36,57,3,64.0,112.0,10
42,35,58,9,140.0,191.0,10
43,25,42,9,0.0,42.0,10
44,60,66,8,68.0,119.0,10
45,85,85,7,198.0,230.0,10
46,17,74,2,188.0,219.0,10
47,72,66,8,154.0,202.0,10
48,33,90,3,26.0,66.0,10
49,72,28,3,183.0,230.0,10
50,46,53,2,188.0,230.0,10
51,64,81,3,196.0,230.0,10
52,54,77,6,194.0,230.0,10
53,90,12,5,60.0,92.0,10
54,99,90,2,197.0,230.0,10
55,50,40,1,98.0,153.0,10
56,33,98,5,210.0,230.0,10
57,31,22,2,176.0,208.0,10
58,41,90,5,194.0,230.0,10
59,32,22,6,0.0,57.0,10
60,68,0,3,44.0,64.0,10
61,96,36,1,117.0,164.0,10
62,5,81,4,198.0,230.0,10
63,35,55,8,143.0,170.0,10
64,66,72,2,24.0,71.0,10
65,38,46,3,77.0,129.0,10
66,4,27,1,17.0,57.0,10
67,7,77,7,175.0,230.0,10
68,93,8,1,166.0,225.0,10
69,76,31,5,69.0,123.0,10
70,86,57,7,153.0,203.0,10
71,69,10,8,113.0,162.0,10
72,45,26,5,59.0,118.0,10
73,10,92,7,153.0,178.0,10
74,1,19,8,34.0,86.0,10
75,72,52,5,201.0,221.0,10
76,8,16,7,44.0,87.0,10
77,70,25,10,181.0,230.0,10
78,42,2,4,43.0,87.0,10
79,85,12,2,40.0,77.0,10
80,41,62,8,182.0,230.0,10
81,45,85,5,181.0,230.0,10
82,100,13,6,160.0,184.0,10
83,81,68,5,51.0,89.0,10
84,50,47,4,116.0,137.0,10
85,46,97,10,194.0,230.0,10
86,84,10,5,168.0,200.0,10
87,2,6,9,57.0,103.0,10
88,89,21,7,184.0,230.0,10
89,56,9,5,125.0,162.0,10
90,59,25,1,94.0,137.0,10
91,35,41,5,121.0,163.0,10
92,39,20,9,75.0,119.0,10
93,29,57,1,75.0,128.0,10
94,66,85,7,194.0,230.0,10
95,9,90,7,173.0,230.0,10
96,42,52,3,0.0,30.0,10
97,31,8,7,31.0,51.0,10
98,14,49,4,19.0,48.0,10
99,70,77,7,46.0,71.0,10
100,90,51,10,201.0,230.0,10
