CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,63,45,8,183.0,230.0,10
2,98,78,6,52.0,104.0,10
3,95,10,5,210.0,230.0,10
4,36,27,1,69.0,113.0,10
5,64,54,3,18.0,67.0,10
6,36,19,1,0.0,39.0,10
7,41,83,10,202.0,230.0,10
8,37,8,10,19.0,76.0,10
9,79,15,6,148.0,208.0,10
10,42,32,8,194.0,230.0,10
11,9,64,7,153.0,207.0,10
12,29,23,5,131.0,189.0,10
13,50,63,8,153.0,205.0,10
14,51,77,9,209.0,230.0,10
15,74,50,7,177.0,230.0,10
16,70,23,8,187.0,230.0,10
17,29,76,7,140.0,197.0,10
18,33,50,8,130.0,162.0,10
19,68,3,4,174.0,230.0,10
20,47,18,1,166.0,218.0,10
21,22,0,1,183.0,209.0,10
22,25,25,6,96.0,140.0,10
23,63,20,5,75.0,135.0,10
24,38,12,8,98.0,134.0,10
25,9,83,3,36.0,86.0,10
26,70,10,1,22.0,50.0,10
27,38,1,2,46.0,82.0,10
28,95,88,8,151.0,188.0,10
29,52,93,10,208.0,230.0,10
30,88,84,4,164.0,208.0,10
31,99,83,10,88.0,111.0,10
32,90,57,2,40.0,60.0,10
33,51,22,9,206.0,230.0,10
34,6,45,10,187.0,230.0,10
35,59,78,3,119.0,178.0,10
36,41,35,7,179.0,213.0,10
37,13,22,5,14.0,74.0,10
38,96,29,6,125.0,151.0,10
39,73,88,6,82.0,118.0,10
40,73,50,10,208.0,230.0,10
41,82,60,7,99.0,134.0,10
42,42,15,7,156.0,194.0,10
43,51,76,6,178.0,230.0,10
44,74,31,10,67.0,126.0,10
45,99,84,9,129.0,170.0,10
46,4,11,4,53.0,104.0,10
47,12,42,6,204.0,230.0,10
48,91,90,4,188.0,230.0,10
49,68,68,3,181.0,230.0,10
50,71,94,7,111.0,156.0,10
51,83,58,8,75.0,106.0,10
52,23,20,4,108.0,159.0,10
53,96,39,1,197.0,230.0,10
54,40,20,1,147.0,192.0,10
55,86,44,6,32.0,85.0,10
56,68,46,9,190.0,230.0,10
57,52,28,3,199.0,230.0,10
58,29,73,2,186.0,217.0,10
59,15,53,5,181.0,228.0,10
60,72,86,7,70.0,109.0,10
61,19,32,1,0.0,50.0,10
62,96,61,8,58.0,100.0,10
63,60,40,5,101.0,133.0,10
64,23,4,2,149.0,198.0,10
65,69,41,1,200.0,230.0,10
66,88,75,7,118.0,144.0,10
67,32,97,9,43.0,101.0,10
68,35,20,4,177.0,230.0,10
69,9,87,8,184.0,230.0,10
70,36,28,7,133.0,162.0,10
71,95,67,3,118.0,153.0,10
72,36,61,10,3.0,44.0,10
73,5,83,10,116.0,176.0,10
74,51,38,1,93.0,119.0,10
75,13,95,7,203.0,230.0,10
76,31,98,3,65.0,88.0,10
77,96,27,5,42.0,95.0,10
78,90,91,9,174.0,230.0,10
79,97,57,3,205.0,230.0,10
80,81,94,5,49.0,100.0,10
81,100,53,5,154.0,198.0,10
82,68,56,8,203.0,224.0,10
83,14,81,9,176.0,230.0,10
84,73,10,2,59.0,101.0,10
85,86,84,1,165.0,224.0,10
86,59,61,5,181.0,230.0,10
87,4,53,7,189.0,230.0,10
88,60,50,8,152.0,203.0,10
89,57,82,2,199.0,230.0,10
90,77,1,7,196.0,230.0,10
91,66,25,3,171.0,230.0,10
92,65,91,10,178.0,230.0,10
93,91,29,9,60.0,84.0,10
94,27,48,1,78.0,110.0,10
95,6,17,3,69.0,90.0,10
96,96,6,6,136.0,176.0,10
97,80,5,4,42.0,73.0,10
98,85,46,4,137.0,179.0,10
99,14,31,4,22.0,54.0,10
100,14,52,9,198.0,222.0,10
