CUST NO.,XCOORD.,YCOORD.,DEMAND,READY TIME,DUE DATE,SERVICE TIME
0,35,35,0,0.0,230.0,0
1,17,17,10,16.0,42.0,10
2,98,8,3,75.0,99.0,10
3,10,44,1,38.0,62.0,10
4,84,52,5,169.0,208.0,10
5,19,36,6,71.0,122.0,10
6,4,1,8,27.0,69.0,10
7,50,16,8,35.0,71.0,10
8,59,74,4,37.0,67.0,10
9,49,83,6,183.0,230.0,10
10,57,61,6,182.0,230.0,10
11,74,18,6,13.0,71.0,10
12,31,21,1,98.0,158.0,10
13,42,57,6,187.0,227.0,10
14,16,74,7,174.0,230.0,10
15,3,16,6,84.0,132.0,10
16,39,9,2,149.0,198.0,10
17,56,85,5,94.0,118.0,10
18,90,97,10,55.0,110.0,10
19,72,68,8,110.0,155.0,10
20,15,39,2,35.0,89.0,10
21,53,62,3,185.0,230.0,10
22,64,67,8,178.0,230.0,10
23,37,30,3,176.0,228.0,10
24,12,44,5,0.0,56.0,10
25,67,27,8,124.0,166.0,10
26,65,31,7,198.0,230.0,10
27,5,26,8,12.0,70.0,10
28,54,31,2,152.0,174.0,10
29,100,17,1,84.0,128.0,10
30,88,6,1,179.0,208.0,10
31,97,97,8,195.0,230.0,10
32,16,66,3,180.0,230.0,10
33,26,31,3,51.0,80.0,10
34,6,7,3,128.0,174.0,10
35,2,19,1,85.0,133.0,10
36,72,77,2,106.0,154.0,10
37,61,52,9,93.0,152.0,10
38,66,67,8,193.0,230.0,10
39,94,64,8,47.0,101.0,10
40,15,39,3,55.0,88.0,10
41,22,54,10,36.0,78.0,10
42,53,78,4,93.0,145.0,10
43,17,62,8,31.0,52.0,10
44,29,58,6,177.0,219.0,10
45,47,18,9,22.0,53.0,10
46,1,7,1,101.0,161.0,10
47,50,38,9,106.0,161.0,10
48,82,82,7,151.0,193.0,10
49,28,48,9,172.0,230.0,10
50,67,82,4,210.0,230.0,10
51,83,83,4,173.0,221.0,10
52,65,2,9,53.0,104.0,10
53,89,39,5,186.0,230.0,10
54,79,88,4,196.0,230.0,10
55,67,7,2,63.0,115.0,10
56,12,94,9,193.0,230.0,10
57,95,56,10,197.0,230.0,10
58,33,51,9,144.0,204.0,10
59,50,2,3,191.0,230.0,10
60,56,19,3,115.0,150.0,10
61,51,48,2,14.0,66.0,10
62,68,66,6,137.0,168.0,10
63,3,77,5,71.0,125.0,10
64,5,53,8,189.0,223.0,10
65,65,33,6,201.0,230.0,10
66,2,69,7,108.0,151.0,10
67,48,64,2,52.0,82.0,10
68,58,72,6,179.0,230.0,10
69,87,92,9,172.0,230.0,10
70,5,75,2,66.0,121.0,10
71,46,14,6,0.0,32.0,10
72,91,64,9,58.0,95.0,10
73,55,51,5,8.0,34.0,10
74,61,37,2,0.0,49.0,10
75,79,46,6,161.0,186.0,10
76,24,17,9,81.0,123.0,10
77,93,40,3,37.0,81.0,10
78,90,82,2,68.0,124.0,10
79,73,81,1,182.0,230.0,10
80,87,96,9,138.0,182.0,10
81,30,92,9,91.0,138.0,10
82,13,6,8,54.0,100.0,10
83,78,26,7,176.0,210.0,10
84,71,41,4,76.0,136.0,10
85,63,46,10,177.0,230.0,10
86,59,52,6,196.0,221.0,10
87,57,98,5,122.0,162.0,10
88,78,26,2,188.0,230.0,10
89,30,7,7,125.0,157.0,10
90,88,70,5,164.0,190.0,10
91,84,1,6,140.0,186.0,10
92,79,64,8,134.0,170.0,10
93,7,93,1,173.0,230.0,10
94,39,4,4,139.0,171.0,10
95,11,44,1,16.0,47.0,10
96,84,3,9,163.0,188.0,10
97,35,75,10,68.0,115.0,10
98,25,44,6,153.0,176.0,10
99,95,32,4,176.0,230.0,10
100,51,93,7,41.0,73.0,10
